,time,TraceabilityCode,PressForceValueFL,time.value
320,2023-01-04 13:14:19.361,1010123004121348,29.3,2023-01-04 13:14:23.671
321,2023-01-04 13:14:41.242,1010123004121409,29.6,2023-01-04 13:14:45.512
322,2023-01-04 13:14:47.982,1010123004121416,29.8,2023-01-04 13:14:52.232
323,2023-01-04 13:15:02.351,1010123004121431,29.0,2023-01-04 13:15:06.461
324,2023-01-04 13:15:09.671,1010123004121438,28.8,2023-01-04 13:15:13.920
325,2023-01-04 13:15:16.581,1010123004121445,29.6,2023-01-04 13:15:20.871
326,2023-01-04 13:15:23.331,1010123004121452,28.8,2023-01-04 13:15:27.519
327,2023-01-04 13:15:30.780,1010123004121459,29.3,2023-01-04 13:15:35.051
328,2023-01-04 13:15:45.131,1010123004121514,28.8,2023-01-04 13:15:49.359
329,2023-01-04 13:15:52.561,1010123004121521,29.0,2023-01-04 13:15:56.859
330,2023-01-04 13:16:00.121,1010123004121528,29.6,2023-01-04 13:16:04.319
331,2023-01-04 13:16:07.651,1010123004121535,29.3,2023-01-04 13:16:11.920
332,2023-01-04 13:16:14.529,1010123004121542,29.8,2023-01-04 13:16:18.789
333,2023-01-04 13:16:21.960,1010123004121549,29.3,2023-01-04 13:16:26.158
334,2023-01-04 13:16:36.289,1010123004121603,29.6,2023-01-04 13:16:40.559
335,2023-01-04 13:16:43.698,1010123004121611,29.8,2023-01-04 13:16:47.917
336,2023-01-04 13:16:50.608,1010123004121618,29.3,2023-01-04 13:16:54.779
337,2023-01-04 13:16:57.328,1010123004121626,29.6,2023-01-04 13:17:01.588
338,2023-01-04 13:17:04.848,1010123004121633,29.3,2023-01-04 13:17:09.049
339,2023-01-04 13:17:19.128,1010123004121648,28.8,2023-01-04 13:17:23.438
340,2023-01-04 13:17:26.638,1010123004121655,29.0,2023-01-04 13:17:30.878
341,2023-01-04 13:17:48.558,1010123004121716,29.6,2023-01-04 13:17:52.798
342,2023-01-04 13:18:03.457,1010123004121730,29.0,2023-01-04 13:18:07.677
343,2023-01-04 13:18:10.358,1010123004121737,29.8,2023-01-04 13:18:14.647
344,2023-01-04 13:18:17.767,1010123004121745,29.6,2023-01-04 13:18:21.996
345,2023-01-04 13:19:34.967,1010123004121752,29.3,2023-01-04 13:19:39.226
346,2023-01-04 13:19:57.466,1010123004121814,29.0,2023-01-04 13:20:01.684
347,2023-01-04 13:20:04.345,1010123004121822,29.6,2023-01-04 13:20:08.555
348,2023-01-04 13:20:11.835,1010123004121829,29.3,2023-01-04 13:20:16.003
349,2023-01-04 13:20:19.285,1010123004121836,29.6,2023-01-04 13:20:23.523
350,2023-01-04 13:20:26.095,1010123004121953,29.3,2023-01-04 13:20:30.394
351,2023-01-04 13:20:41.065,1010123004122008,29.0,2023-01-04 13:20:45.285
352,2023-01-04 13:20:47.964,1010123004122015,29.6,2023-01-04 13:20:52.164
353,2023-01-04 13:20:55.404,1010123004122022,29.3,2023-01-04 13:20:59.684
354,2023-01-04 13:21:02.914,1010123004122030,29.6,2023-01-04 13:21:07.194
355,2023-01-04 13:21:09.765,1010123004122037,28.8,2023-01-04 13:21:13.993
356,2023-01-04 13:21:17.194,1010123004122044,29.0,2023-01-04 13:21:21.444
357,2023-01-04 13:21:31.585,1010123004122059,28.8,2023-01-04 13:21:35.743
358,2023-01-04 13:21:39.045,1010123004122106,29.3,2023-01-04 13:21:43.354
359,2023-01-04 13:21:46.582,1010123004122113,29.0,2023-01-04 13:21:50.872
360,2023-01-04 13:22:15.303,1010123004122143,29.6,2023-01-04 13:22:19.444
361,2023-01-04 13:22:29.553,1010123004122157,29.3,2023-01-04 13:22:33.763
362,2023-01-04 13:22:37.084,1010123004122205,28.8,2023-01-04 13:22:41.364
363,2023-01-04 13:22:43.963,1010123004122212,29.3,2023-01-04 13:22:48.233
364,2023-01-04 13:23:05.842,1010123004122233,29.0,2023-01-04 13:23:10.082
365,2023-01-04 13:23:13.213,1010123004122240,29.6,2023-01-04 13:23:17.431
366,2023-01-04 13:23:20.773,1010123004122248,28.8,2023-01-04 13:23:25.042
367,2023-01-04 13:23:27.642,1010123004122255,29.3,2023-01-04 13:23:31.913
368,2023-01-04 13:23:35.102,1010123004122302,29.6,2023-01-04 13:23:39.282
369,2023-01-04 13:23:41.871,1010123004122310,28.8,2023-01-04 13:23:46.151
370,2023-01-04 13:23:48.693,1010123004122317,29.6,2023-01-04 13:23:52.961
371,2023-01-04 13:23:56.092,1010123004122324,29.3,2023-01-04 13:24:00.332
372,2023-01-04 13:24:03.622,1010123004122331,29.0,2023-01-04 13:24:07.842
373,2023-01-04 13:27:43.759,1010123004122407,29.8,2023-01-04 13:27:47.928
374,2023-01-04 13:27:50.908,1010123004122414,29.0,2023-01-04 13:27:55.209
375,2023-01-04 13:28:12.658,1010123004122655,29.3,2023-01-04 13:28:16.967
376,2023-01-04 13:28:20.247,1010123004122749,28.8,2023-01-04 13:28:24.556
377,2023-01-04 13:28:27.058,1010123004122757,29.0,2023-01-04 13:28:31.286
378,2023-01-04 13:28:34.528,1010123004122804,29.6,2023-01-04 13:28:38.717
379,2023-01-04 13:28:42.058,1010123004122811,28.8,2023-01-04 13:28:46.328
380,2023-01-04 13:28:48.917,1010123004122818,29.6,2023-01-04 13:28:53.108
381,2023-01-04 13:28:56.427,1010123004122825,29.3,2023-01-04 13:29:00.647
382,2023-01-04 13:29:03.977,1010123004122832,29.0,2023-01-04 13:29:08.157
383,2023-01-04 13:29:10.778,1010123004122839,29.6,2023-01-04 13:29:15.036
384,2023-01-04 13:29:18.306,1010123004122846,29.3,2023-01-04 13:29:22.486
385,2023-01-04 13:29:25.816,1010123004122853,29.0,2023-01-04 13:29:29.996
386,2023-01-04 13:29:32.677,1010123004122900,28.8,2023-01-04 13:29:36.887
387,2023-01-04 13:29:40.117,1010123004122907,29.3,2023-01-04 13:29:44.404
388,2023-01-04 13:30:01.236,1010123004122929,29.6,2023-01-04 13:30:05.525
389,2023-01-04 13:30:16.305,1010123004122944,28.8,2023-01-04 13:30:20.496
390,2023-01-04 13:30:23.206,1010123004122951,29.0,2023-01-04 13:30:27.434
391,2023-01-04 13:30:38.145,1010123004123006,28.8,2023-01-04 13:30:42.395
392,2023-01-04 13:30:45.035,1010123004123013,29.0,2023-01-04 13:30:49.283
393,2023-01-04 13:30:52.424,1010123004123020,29.3,2023-01-04 13:30:56.654
394,2023-01-04 13:30:59.313,1010123004123027,28.8,2023-01-04 13:31:03.523
395,2023-01-04 13:31:14.204,1010123004123041,29.3,2023-01-04 13:31:18.493
396,2023-01-04 13:31:21.105,1010123004123049,28.8,2023-01-04 13:31:25.354
397,2023-01-04 13:31:28.615,1010123004123056,29.3,2023-01-04 13:31:32.805
398,2023-01-04 13:31:50.424,1010123004123117,29.6,2023-01-04 13:31:54.563
399,2023-01-04 13:32:04.664,1010123004123132,29.3,2023-01-04 13:32:08.894
400,2023-01-04 13:32:18.963,1010123004123147,29.6,2023-01-04 13:32:23.213
401,2023-01-04 13:32:26.543,1010123004123154,29.3,2023-01-04 13:32:30.723
402,2023-01-04 13:32:33.344,1010123004123201,28.8,2023-01-04 13:32:37.592
403,2023-01-04 13:32:40.723,1010123004123208,29.3,2023-01-04 13:32:44.963
404,2023-01-04 13:32:48.372,1010123004123215,29.0,2023-01-04 13:32:52.562
405,2023-01-04 13:32:55.183,1010123004123223,29.3,2023-01-04 13:32:59.453
406,2023-01-04 13:33:10.153,1010123004123237,29.0,2023-01-04 13:33:14.342
407,2023-01-04 13:36:59.588,1010123004123313,29.3,2023-01-04 13:37:03.766
408,2023-01-04 13:37:06.338,1010123004123321,29.6,2023-01-04 13:37:10.647
409,2023-01-04 13:37:13.997,1010123004123328,28.8,2023-01-04 13:37:18.177
410,2023-01-04 13:37:20.818,1010123004123621,29.6,2023-01-04 13:37:25.046
411,2023-01-04 13:37:28.308,1010123004123655,29.0,2023-01-04 13:37:32.576
412,2023-01-04 13:37:42.667,1010123004123710,29.3,2023-01-04 13:37:46.897
413,2023-01-04 13:38:06.627,1010223004123744,29.8,2023-01-04 13:38:10.905
414,2023-01-04 13:38:13.927,1010223004123751,29.0,2023-01-04 13:38:18.157
415,2023-01-04 13:38:20.897,1010223004123758,29.3,2023-01-04 13:38:25.135
416,2023-01-04 13:38:55.226,1010223004123832,29.6,2023-01-04 13:38:59.436
417,2023-01-04 13:39:02.046,1010223004123839,29.3,2023-01-04 13:39:06.325
418,2023-01-04 13:39:08.915,1010223004123846,29.6,2023-01-04 13:39:13.125
419,2023-01-04 13:39:15.706,1010223004123853,29.0,2023-01-04 13:39:19.934
420,2023-01-04 13:39:22.565,1010223004123900,29.8,2023-01-04 13:39:26.734
421,2023-01-04 13:39:29.355,1010223004123906,29.3,2023-01-04 13:39:33.605
422,2023-01-04 13:39:43.095,1010223004123920,29.6,2023-01-04 13:39:47.364
423,2023-01-04 13:39:56.775,1010223004123934,29.3,2023-01-04 13:40:01.053
424,2023-01-04 13:40:03.625,1010223004123941,29.0,2023-01-04 13:40:07.924
425,2023-01-04 13:40:10.494,1010223004123948,29.3,2023-01-04 13:40:14.654
426,2023-01-04 13:40:24.263,1010223004124001,28.8,2023-01-04 13:40:28.562
427,2023-01-04 13:40:31.124,1010223004124008,29.6,2023-01-04 13:40:35.364
428,2023-01-04 13:40:37.983,1010223004124015,29.3,2023-01-04 13:40:42.164
429,2023-01-04 13:40:44.783,1010223004124022,29.0,2023-01-04 13:40:49.053
430,2023-01-04 13:40:51.654,1010223004124029,29.3,2023-01-04 13:40:55.842
431,2023-01-04 13:41:06.053,1010223004124042,28.8,2023-01-04 13:41:10.243
432,2023-01-04 13:41:13.444,1010223004124049,29.3,2023-01-04 13:41:17.694
433,2023-01-04 13:41:20.944,1010223004124056,28.8,2023-01-04 13:41:25.213
434,2023-01-04 13:41:34.753,1010223004124110,29.3,2023-01-04 13:41:38.963
435,2023-01-04 13:41:48.892,1010223004124123,29.6,2023-01-04 13:41:53.122
436,2023-01-04 13:41:55.782,1010223004124130,29.0,2023-01-04 13:42:00.003
437,2023-01-04 13:42:03.183,1010223004124137,29.8,2023-01-04 13:42:07.441
438,2023-01-04 13:42:10.703,1010223004124144,28.8,2023-01-04 13:42:14.901
439,2023-01-04 13:42:18.211,1010223004124151,29.6,2023-01-04 13:42:22.431
440,2023-01-04 13:42:25.141,1010223004124157,29.3,2023-01-04 13:42:29.282
441,2023-01-04 13:42:32.552,1010223004124204,28.8,2023-01-04 13:42:36.742
442,2023-01-04 13:42:39.322,1010223004124211,29.0,2023-01-04 13:42:43.532
443,2023-01-04 13:42:46.141,1010223004124218,29.6,2023-01-04 13:42:50.342
444,2023-01-04 13:42:53.572,1010223004124225,29.0,2023-01-04 13:42:57.782
445,2023-01-04 13:43:07.961,1010223004124239,29.3,2023-01-04 13:43:12.171
446,2023-01-04 13:43:15.361,1010223004124245,29.0,2023-01-04 13:43:19.611
447,2023-01-04 13:43:29.742,1010223004124259,29.3,2023-01-04 13:43:34.012
448,2023-01-04 13:43:44.681,1010223004124313,29.0,2023-01-04 13:43:48.891
449,2023-01-04 13:43:51.592,1010223004124320,29.3,2023-01-04 13:43:55.770
450,2023-01-04 13:43:59.022,1010223004124327,29.6,2023-01-04 13:44:03.210
451,2023-01-04 13:44:06.502,1010223004124334,29.3,2023-01-04 13:44:10.730
452,2023-01-04 13:44:20.790,1010223004124348,29.6,2023-01-04 13:44:25.059
453,2023-01-04 13:44:28.321,1010223004124355,29.0,2023-01-04 13:44:32.579
454,2023-01-04 13:44:42.040,1010223004124410,29.6,2023-01-04 13:44:46.259
455,2023-01-04 13:44:49.401,1010223004124417,28.8,2023-01-04 13:44:53.609
456,2023-01-04 13:44:56.950,1010223004124425,29.0,2023-01-04 13:45:01.130
457,2023-01-04 13:45:03.750,1010223004124431,29.6,2023-01-04 13:45:08.009
458,2023-01-04 13:45:11.280,1010223004124439,28.8,2023-01-04 13:45:15.460
459,2023-01-04 13:45:18.750,1010223004124446,29.3,2023-01-04 13:45:22.970
460,2023-01-04 13:45:25.569,1010223004124453,29.0,2023-01-04 13:45:29.849
461,2023-01-04 13:45:33.009,1010223004124500,28.8,2023-01-04 13:45:37.219
462,2023-01-04 13:45:40.500,1010223004124507,29.3,2023-01-04 13:45:44.729
463,2023-01-04 13:45:47.410,1010223004124515,29.0,2023-01-04 13:45:51.608
464,2023-01-04 13:46:02.400,1010223004124529,29.3,2023-01-04 13:46:06.578
465,2023-01-04 13:46:09.269,1010223004124537,29.6,2023-01-04 13:46:13.459
466,2023-01-04 13:46:15.969,1010223004124544,29.3,2023-01-04 13:46:20.257
467,2023-01-04 13:46:22.769,1010223004124551,29.6,2023-01-04 13:46:27.058
468,2023-01-04 13:46:30.229,1010223004124559,29.8,2023-01-04 13:46:34.487
469,2023-01-04 13:46:37.118,1010223004124606,29.0,2023-01-04 13:46:41.378
470,2023-01-04 13:46:44.529,1010223004124613,29.3,2023-01-04 13:46:48.737
471,2023-01-04 13:46:52.049,1010223004124620,29.6,2023-01-04 13:46:56.328
472,2023-01-04 13:46:58.969,1010223004124627,29.3,2023-01-04 13:47:03.128
473,2023-01-04 13:47:06.348,1010223004124634,28.8,2023-01-04 13:47:10.657
474,2023-01-04 13:47:13.279,1010223004124641,29.6,2023-01-04 13:47:17.457
475,2023-01-04 13:47:20.737,1010223004124648,29.3,2023-01-04 13:47:24.967
476,2023-01-04 13:47:27.568,1010223004124655,29.0,2023-01-04 13:47:31.848
477,2023-01-04 13:47:41.888,1010223004124710,29.3,2023-01-04 13:47:46.076
478,2023-01-04 13:48:18.667,1010223004124746,29.0,2023-01-04 13:48:22.986
479,2023-01-04 13:48:25.457,1010223004124753,29.6,2023-01-04 13:48:29.686
480,2023-01-04 13:48:40.467,1010223004124807,29.3,2023-01-04 13:48:44.746
481,2023-01-04 13:48:47.326,1010223004124815,29.6,2023-01-04 13:48:51.546
482,2023-01-04 13:48:54.786,1010223004124822,29.0,2023-01-04 13:48:59.065
483,2023-01-04 13:49:09.177,1010223004124837,29.3,2023-01-04 13:49:13.387
484,2023-01-04 13:49:15.926,1010223004124844,29.6,2023-01-04 13:49:20.174
485,2023-01-04 13:49:23.355,1010223004124851,29.3,2023-01-04 13:49:27.525
486,2023-01-04 13:49:30.855,1010223004124859,29.0,2023-01-04 13:49:35.134
487,2023-01-04 13:49:37.726,1010223004124906,29.6,2023-01-04 13:49:42.025
488,2023-01-04 13:49:45.174,1010223004124913,29.0,2023-01-04 13:49:49.464
489,2023-01-04 13:49:52.045,1010223004124920,29.3,2023-01-04 13:49:56.255
490,2023-01-04 13:50:07.025,1010223004124935,29.0,2023-01-04 13:50:11.295
491,2023-01-04 13:50:13.884,1010223004124942,29.3,2023-01-04 13:50:18.084
492,2023-01-04 13:50:28.805,1010223004124957,29.0,2023-01-04 13:50:32.974
493,2023-01-04 13:50:43.105,1010223004125011,29.6,2023-01-04 13:50:47.374
494,2023-01-04 13:50:49.884,1010223004125018,29.3,2023-01-04 13:50:54.082
495,2023-01-04 13:50:56.703,1010223004125025,29.6,2023-01-04 13:51:00.903
496,2023-01-04 13:51:11.033,1010223004125039,29.3,2023-01-04 13:51:15.223
497,2023-01-04 13:51:25.323,1010223004125054,29.0,2023-01-04 13:51:29.523
498,2023-01-04 13:51:32.834,1010223004125101,29.3,2023-01-04 13:51:37.052
499,2023-01-04 13:51:47.832,1010223004125115,29.0,2023-01-04 13:51:52.022
500,2023-01-04 13:51:54.622,1010223004125122,29.8,2023-01-04 13:51:58.822
501,2023-01-04 13:52:02.102,1010223004125129,29.6,2023-01-04 13:52:06.322
502,2023-01-04 13:52:09.632,1010223004125136,29.3,2023-01-04 13:52:13.931
503,2023-01-04 13:52:16.532,1010223004125143,29.0,2023-01-04 13:52:20.743
504,2023-01-04 13:52:23.312,1010223004125151,28.8,2023-01-04 13:52:27.532
505,2023-01-04 13:52:30.733,1010223004125158,29.3,2023-01-04 13:52:34.983
506,2023-01-04 13:52:37.572,1010223004125206,29.0,2023-01-04 13:52:41.851
507,2023-01-04 13:52:59.391,1010223004125228,29.6,2023-01-04 13:54:59.269
508,2023-01-04 13:55:07.599,1010223004125235,29.3,2023-01-04 13:55:11.789
509,2023-01-04 13:55:21.269,1010223004125249,29.0,2023-01-04 13:55:25.467
510,2023-01-04 13:55:29.819,1010223004125256,29.6,2023-01-04 13:55:34.108
511,2023-01-04 13:55:36.638,1010223004125303,29.0,2023-01-04 13:55:40.888
512,2023-01-04 13:55:43.489,1010223004125311,29.8,2023-01-04 13:55:47.698
513,2023-01-04 13:55:50.209,1010223004125318,29.0,2023-01-04 13:55:54.417
514,2023-01-04 13:55:57.009,1010223004125529,29.6,2023-01-04 13:56:01.298
515,2023-01-04 13:56:03.819,1010223004125536,29.3,2023-01-04 13:56:08.019
516,2023-01-04 13:56:10.519,1010223004125543,29.6,2023-01-04 13:56:14.818
517,2023-01-04 13:56:31.058,1010223004125604,29.3,2023-01-04 13:56:35.227
518,2023-01-04 13:56:37.828,1010223004125611,28.8,2023-01-04 13:56:42.098
519,2023-01-04 13:56:44.717,1010223004125618,29.3,2023-01-04 13:56:48.905
520,2023-01-04 13:56:58.217,1010223004125631,28.8,2023-01-04 13:57:02.506
521,2023-01-04 13:57:05.056,1010223004125638,29.3,2023-01-04 13:57:09.296
522,2023-01-04 13:57:18.617,1010223004125652,29.0,2023-01-04 13:57:22.825
523,2023-01-04 13:57:26.046,1010223004125659,29.6,2023-01-04 13:57:30.345
524,2023-01-04 13:57:32.907,1010223004125706,29.3,2023-01-04 13:57:37.147
525,2023-01-04 13:57:39.736,1010223004125713,29.6,2023-01-04 13:57:44.036
526,2023-01-04 13:57:54.026,1010223004125727,29.0,2023-01-04 13:57:58.184
527,2023-01-04 13:58:15.786,1010223004125748,29.6,2023-01-04 13:58:20.025
528,2023-01-04 13:58:23.315,1010223004125755,29.0,2023-01-04 13:58:27.555
529,2023-01-04 13:58:37.625,1010223004125809,29.3,2023-01-04 13:58:41.865
530,2023-01-04 13:58:45.204,1010223004125816,29.0,2023-01-04 13:58:49.384
531,2023-01-04 13:58:59.414,1010223004125830,29.3,2023-01-04 13:59:03.624
532,2023-01-04 13:59:06.944,1010223004125837,29.6,2023-01-04 13:59:11.134
533,2023-01-04 13:59:13.785,1010223004125844,29.3,2023-01-04 13:59:18.015
534,2023-01-04 13:59:34.865,1010223004125905,29.0,2023-01-04 13:59:39.134
535,2023-01-04 13:59:42.394,1010223004125912,29.3,2023-01-04 13:59:46.594
536,2023-01-04 13:59:56.733,1010223004125926,29.0,2023-01-04 14:00:00.973
537,2023-01-04 14:00:04.213,1010223004125933,29.3,2023-01-04 14:00:08.424
538,2023-01-04 14:00:18.562,1010223004125947,28.8,2023-01-04 14:00:22.822
539,2023-01-04 14:00:26.023,1010223004125954,29.3,2023-01-04 14:00:30.263
540,2023-01-04 14:00:33.602,1010223004130001,29.0,2023-01-04 14:00:37.782
541,2023-01-04 14:00:47.213,1010223004130015,29.3,2023-01-04 14:00:51.463
542,2023-01-04 14:00:54.683,1010223004130022,29.0,2023-01-04 14:00:58.901
543,2023-01-04 14:01:01.562,1010223004130030,29.3,2023-01-04 14:01:05.782
544,2023-01-04 14:01:45.142,1010223004130114,29.0,2023-01-04 14:01:49.391
545,2023-01-04 14:01:51.992,1010223004130121,29.3,2023-01-04 14:01:56.171
546,2023-01-04 14:01:59.461,1010223004130128,29.6,2023-01-04 14:02:03.641
547,2023-01-04 14:02:06.891,1010223004130135,29.3,2023-01-04 14:02:11.131
548,2023-01-04 14:02:20.582,1010223004130149,29.8,2023-01-04 14:02:24.822
549,2023-01-04 14:02:28.002,1010223004130156,29.0,2023-01-04 14:02:32.191
550,2023-01-04 14:02:34.851,1010223004130203,29.3,2023-01-04 14:02:39.141
551,2023-01-04 14:02:56.641,1010223004130225,28.8,2023-01-04 14:03:00.819
552,2023-01-04 14:03:04.091,1010223004130232,29.3,2023-01-04 14:03:08.349
553,2023-01-04 14:03:18.470,1010223004130246,29.0,2023-01-04 14:03:22.671
554,2023-01-04 14:03:25.891,1010223004130253,29.6,2023-01-04 14:03:30.101
555,2023-01-04 14:03:40.901,1010223004130308,28.8,2023-01-04 14:03:45.151
556,2023-01-04 14:03:47.769,1010223004130315,29.6,2023-01-04 14:03:52.029
557,2023-01-04 14:03:55.171,1010223004130322,29.3,2023-01-04 14:03:59.390
558,2023-01-04 14:04:08.831,1010223004130337,29.6,2023-01-04 14:04:13.079
559,2023-01-04 14:04:23.779,1010223004130351,29.0,2023-01-04 14:04:28.029
560,2023-01-04 14:04:31.259,1010223004130359,29.6,2023-01-04 14:04:35.470
561,2023-01-04 14:04:38.119,1010223004130406,29.3,2023-01-04 14:04:42.418
562,2023-01-04 14:04:45.559,1010223004130413,29.6,2023-01-04 14:04:49.868
563,2023-01-04 14:04:52.369,1010223004130420,28.8,2023-01-04 14:04:56.660
564,2023-01-04 14:05:06.630,1010223004130435,29.3,2023-01-04 14:05:10.920
565,2023-01-04 14:05:13.480,1010223004130442,29.6,2023-01-04 14:05:17.707
566,2023-01-04 14:05:20.969,1010223004130449,29.3,2023-01-04 14:05:25.138
567,2023-01-04 14:05:27.789,1010223004130456,29.8,2023-01-04 14:05:32.028
568,2023-01-04 14:05:35.229,1010223004130504,29.0,2023-01-04 14:05:39.477
569,2023-01-04 14:05:42.098,1010223004130511,29.3,2023-01-04 14:05:46.247
570,2023-01-04 14:05:49.489,1010223004130518,29.6,2023-01-04 14:05:53.698
571,2023-01-04 14:05:57.029,1010223004130525,28.8,2023-01-04 14:06:01.227
572,2023-01-04 14:06:04.529,1010223004130532,29.6,2023-01-04 14:06:08.747
573,2023-01-04 14:06:11.378,1010223004130539,29.0,2023-01-04 14:06:15.627
574,2023-01-04 14:06:26.338,1010223004130553,29.6,2023-01-04 14:06:30.507
575,2023-01-04 14:07:09.267,1010223004130637,28.8,2023-01-04 14:07:13.556
576,2023-01-04 14:07:16.157,1010223004130644,29.3,2023-01-04 14:07:20.335
577,2023-01-04 14:45:10.818,1010223004134159,5.6,2023-01-04 14:45:20.617
578,2023-01-04 14:45:27.486,1010123004134206,6.1,2023-01-04 14:45:31.667
579,2023-01-04 14:46:06.897,1010123004134213,6.4,2023-01-04 14:46:11.046
580,2023-01-04 14:46:40.176,1010123004134220,6.1,2023-01-04 14:46:44.394
581,2023-01-04 14:46:48.085,1010123004134227,6.4,2023-01-04 14:46:52.295
582,2023-01-04 14:50:59.519,1010123004134352,6.1,2023-01-04 14:51:03.750
583,2023-01-04 14:51:07.480,1010123004134530,6.4,2023-01-04 14:51:11.668
584,2023-01-04 14:55:40.118,1010123004135120,6.1,2023-01-04 14:55:44.328
585,2023-01-04 14:55:54.948,1010123004135239,6.4,2023-01-04 14:55:59.188
586,2023-01-04 14:56:02.368,1010123004135307,6.1,2023-01-04 14:56:06.628
587,2023-01-04 14:56:09.698,1010123004135538,6.4,2023-01-04 14:56:13.908
588,2023-01-04 14:56:16.868,1010123004135545,6.6,2023-01-04 14:56:21.197
589,2023-01-04 14:56:38.937,1010123004135607,6.9,2023-01-04 14:56:43.117
590,2023-01-04 14:56:46.368,1010123004135615,6.4,2023-01-04 14:56:50.627
591,2023-01-04 14:56:53.798,1010123004135622,6.9,2023-01-04 14:56:58.076
592,2023-01-04 14:57:01.267,1010123004135629,6.6,2023-01-04 14:57:05.437
593,2023-01-04 14:57:08.558,1010123004135637,6.9,2023-01-04 14:57:12.798
594,2023-01-04 14:57:23.236,1010123004135651,6.6,2023-01-04 14:57:27.496
595,2023-01-04 14:57:45.417,1010123004135714,6.9,2023-01-04 14:57:49.677
596,2023-01-04 14:58:14.996,1010123004135743,6.6,2023-01-04 14:58:19.196
597,2023-01-04 14:58:22.476,1010123004135750,6.9,2023-01-04 14:58:26.736
598,2023-01-04 14:58:29.936,1010123004135758,6.6,2023-01-04 14:58:34.165
599,2023-01-04 14:58:37.115,1010123004135805,6.9,2023-01-04 14:58:41.286
600,2023-01-04 14:58:51.885,1010123004135820,7.2,2023-01-04 14:58:56.085
601,2023-01-04 14:58:59.325,1010123004135828,6.6,2023-01-04 14:59:03.585
602,2023-01-04 14:59:13.986,1010123004135842,6.9,2023-01-04 14:59:18.154
603,2023-01-04 14:59:58.203,1010123004135926,7.2,2023-01-04 15:00:02.392
604,2023-01-04 15:00:34.872,1010123004140003,6.9,2023-01-04 15:00:39.114
605,2023-01-04 15:00:42.154,1010123004140011,7.2,2023-01-04 15:00:46.392
606,2023-01-04 15:00:49.483,1010123004140018,6.9,2023-01-04 15:00:53.773
607,2023-01-04 15:00:56.862,1010123004140025,7.2,2023-01-04 15:01:01.121
608,2023-01-04 15:01:11.473,1010123004140040,6.9,2023-01-04 15:01:15.753
609,2023-01-04 15:01:18.812,1010123004140047,7.2,2023-01-04 15:01:23.121
