time;TraceabilityCode;TotalPressForceValue;time.value
2023-02-16 02:12:07.456 CET;1010123047011114;22,4;2023-02-16 02:12:12.315 CET
2023-02-16 02:12:16.216 CET;1010123047011123;23,4;2023-02-16 02:12:21.036 CET
2023-02-16 02:12:25.164 CET;1010123047011132;22,3;2023-02-16 02:12:30.065 CET
2023-02-16 02:12:34.095 CET;1010123047011141;23,9;2023-02-16 02:12:38.874 CET
2023-02-16 02:12:43.015 CET;1010123047011150;23,1;2023-02-16 02:12:47.924 CET
2023-02-16 02:12:51.865 CET;1010123047011159;22,7;2023-02-16 02:12:56.805 CET
2023-02-16 02:13:00.944 CET;1010123047011208;23,2;2023-02-16 02:13:05.835 CET
2023-02-16 02:13:09.815 CET;1010123047011217;23,7;2023-02-16 02:13:14.634 CET
2023-02-16 02:13:18.845 CET;1010123047011226;22,1;2023-02-16 02:13:23.664 CET
2023-02-16 02:13:27.584 CET;1010123047011235;23,6;2023-02-16 02:13:32.394 CET
2023-02-16 02:13:36.493 CET;1010123047011244;23;2023-02-16 02:13:41.364 CET
2023-02-16 02:13:45.503 CET;1010123047011253;22,6;2023-02-16 02:13:50.323 CET
2023-02-16 02:13:54.572 CET;1010123047011301;23,3;2023-02-16 02:13:59.441 CET
2023-02-16 02:14:03.542 CET;1010123047011310;22,5;2023-02-16 02:14:08.401 CET
2023-02-16 02:14:12.342 CET;1010123047011319;23,6;2023-02-16 02:14:17.193 CET
2023-02-16 02:14:21.392 CET;1010123047011328;22,8;2023-02-16 02:14:26.242 CET
2023-02-16 02:14:30.243 CET;1010123047011337;23,1;2023-02-16 02:14:35.121 CET
2023-02-16 02:14:39.092 CET;1010123047011346;23,6;2023-02-16 02:14:43.992 CET
2023-02-16 02:14:48.223 CET;1010123047011355;22,9;2023-02-16 02:14:53.040 CET
2023-02-16 02:14:57.272 CET;1010123047011404;23,2;2023-02-16 02:15:02.161 CET
2023-02-16 02:15:06.131 CET;1010123047011413;22,8;2023-02-16 02:15:10.950 CET
2023-02-16 02:15:15.022 CET;1010123047011422;23,1;2023-02-16 02:15:19.832 CET
2023-02-16 02:15:23.992 CET;1010123047011431;22,6;2023-02-16 02:15:28.801 CET
2023-02-16 02:15:33.092 CET;1010123047011440;23;2023-02-16 02:15:37.911 CET
2023-02-16 02:15:42.181 CET;1010123047011449;22,6;2023-02-16 02:15:47.030 CET
2023-02-16 02:15:51.092 CET;1010123047011458;22,7;2023-02-16 02:15:55.921 CET
2023-02-16 02:16:00.141 CET;1010123047011507;22,8;2023-02-16 02:16:04.960 CET
2023-02-16 02:16:09.131 CET;1010123047011516;22,5;2023-02-16 02:16:14.000 CET
2023-02-16 02:16:18.040 CET;1010123047011525;23,2;2023-02-16 02:16:22.881 CET
2023-02-16 02:16:27.000 CET;1010123047011534;22,8;2023-02-16 02:16:31.841 CET
2023-02-16 02:16:36.071 CET;1010123047011543;23,5;2023-02-16 02:16:40.960 CET
2023-02-16 02:16:45.010 CET;1010123047011552;22,6;2023-02-16 02:16:49.839 CET
2023-02-16 02:16:53.910 CET;1010123047011601;23,3;2023-02-16 02:16:58.709 CET
2023-02-16 02:17:02.700 CET;1010123047011610;23,1;2023-02-16 02:17:07.599 CET
2023-02-16 02:17:11.690 CET;1010123047011619;23,4;2023-02-16 02:17:16.479 CET
2023-02-16 02:17:20.779 CET;1010123047011627;23;2023-02-16 02:17:25.598 CET
2023-02-16 02:17:29.569 CET;1010123047011637;22,6;2023-02-16 02:17:34.479 CET
2023-02-16 02:17:38.539 CET;1010123047011645;22,8;2023-02-16 02:17:43.438 CET
2023-02-16 02:17:47.719 CET;1010123047011655;23,3;2023-02-16 02:17:52.568 CET
2023-02-16 02:17:56.628 CET;1010123047011704;23;2023-02-16 02:18:01.437 CET
2023-02-16 02:18:05.438 CET;1010123047011712;22,9;2023-02-16 02:18:10.318 CET
2023-02-16 02:18:14.519 CET;1010123047011721;22,8;2023-02-16 02:18:19.278 CET
2023-02-16 02:18:32.309 CET;1010123047011739;22,6;2023-02-16 02:18:37.198 CET
2023-02-16 02:18:41.269 CET;1010123047011748;23,6;2023-02-16 02:18:46.078 CET
2023-02-16 02:18:50.229 CET;1010123047011757;22,7;2023-02-16 02:18:55.038 CET
2023-02-16 02:18:59.128 CET;1010123047011806;22,6;2023-02-16 02:19:03.987 CET
2023-02-16 02:19:08.338 CET;1010123047011815;23,3;2023-02-16 02:19:13.118 CET
2023-02-16 02:19:17.229 CET;1010123047011824;22,9;2023-02-16 02:19:22.086 CET
2023-02-16 02:20:30.457 CET;1010123047011833;22,8;2023-02-16 02:20:35.306 CET
2023-02-16 02:20:38.068 CET;1010123047011842;22,6;2023-02-16 02:20:42.957 CET
2023-02-16 02:20:49.417 CET;1010123047011851;23,1;2023-02-16 02:20:54.256 CET
2023-02-16 02:21:07.407 CET;1010123047011909;22,9;2023-02-16 02:21:12.316 CET
2023-02-16 02:21:16.296 CET;1010123047011918;23,5;2023-02-16 02:21:21.127 CET
2023-02-16 02:21:25.306 CET;1010123047012022;23;2023-02-16 02:21:30.167 CET
2023-02-16 02:21:34.296 CET;1010123047012043;22,8;2023-02-16 02:21:39.127 CET
2023-02-16 02:21:43.326 CET;1010123047012050;23,1;2023-02-16 02:21:48.236 CET
2023-02-16 02:22:01.385 CET;1010123047012108;22,3;2023-02-16 02:22:06.154 CET
2023-02-16 02:22:10.296 CET;1010123047012117;22,8;2023-02-16 02:22:15.125 CET
2023-02-16 02:22:19.266 CET;1010123047012126;23;2023-02-16 02:22:24.085 CET
2023-02-16 02:22:55.055 CET;1010123047012202;23,3;2023-02-16 02:22:59.914 CET
2023-02-16 02:23:04.035 CET;1010123047012211;22,8;2023-02-16 02:23:08.875 CET
2023-02-16 02:23:12.964 CET;1010123047012220;22,6;2023-02-16 02:23:17.845 CET
2023-02-16 02:23:21.904 CET;1010123047012229;23;2023-02-16 02:23:26.812 CET
2023-02-16 02:23:30.834 CET;1010123047012238;23,6;2023-02-16 02:23:35.683 CET
2023-02-16 02:23:39.713 CET;1010123047012247;22,4;2023-02-16 02:23:44.562 CET
2023-02-16 02:23:48.573 CET;1010123047012256;23,5;2023-02-16 02:23:53.444 CET
2023-02-16 02:23:57.604 CET;1010123047012305;22,9;2023-02-16 02:24:02.392 CET
2023-02-16 02:24:06.553 CET;1010123047012313;23,1;2023-02-16 02:24:11.443 CET
2023-02-16 02:24:15.573 CET;1010123047012322;22,6;2023-02-16 02:24:20.392 CET
2023-02-16 02:24:24.362 CET;1010123047012331;23,8;2023-02-16 02:24:29.201 CET
2023-02-16 02:24:33.413 CET;1010123047012340;23;2023-02-16 02:24:38.242 CET
2023-02-16 02:24:42.423 CET;1010123047012349;22,8;2023-02-16 02:24:47.203 CET
2023-02-16 02:24:51.142 CET;1010123047012358;23;2023-02-16 02:24:56.082 CET
2023-02-16 02:25:00.233 CET;1010123047012407;22,5;2023-02-16 02:25:05.042 CET
2023-02-16 02:25:09.003 CET;1010123047012416;23,3;2023-02-16 02:25:13.921 CET
2023-02-16 02:25:17.923 CET;1010123047012425;23,8;2023-02-16 02:25:22.721 CET
2023-02-16 02:25:26.802 CET;1010123047012434;22,9;2023-02-16 02:25:31.681 CET
2023-02-16 02:25:35.691 CET;1010123047012443;23,2;2023-02-16 02:25:40.562 CET
2023-02-16 02:25:44.621 CET;1010123047012452;22,8;2023-02-16 02:25:49.441 CET
2023-02-16 02:25:53.513 CET;1010123047012501;23,4;2023-02-16 02:25:58.334 CET
2023-02-16 02:26:02.573 CET;1010123047012510;23,2;2023-02-16 02:26:07.453 CET
2023-02-16 02:26:11.513 CET;1010123047012519;22,5;2023-02-16 02:26:16.322 CET
2023-02-16 02:26:20.263 CET;1010123047012527;23,7;2023-02-16 02:26:25.121 CET
2023-02-16 02:26:29.270 CET;1010123047012536;22,7;2023-02-16 02:26:34.171 CET
2023-02-16 02:26:48.540 CET;1010123047012545;23;2023-02-16 02:26:53.450 CET
2023-02-16 02:26:57.780 CET;1010123047012554;22,7;2023-02-16 02:27:02.581 CET
2023-02-16 02:27:15.411 CET;1010123047012612;23,8;2023-02-16 02:27:20.319 CET
2023-02-16 02:27:24.559 CET;1010123047012621;22,9;2023-02-16 02:27:29.438 CET
2023-02-16 02:27:33.490 CET;1010123047012640;22,6;2023-02-16 02:27:38.329 CET
2023-02-16 02:27:42.359 CET;1010123047012649;23;2023-02-16 02:27:47.219 CET
2023-02-16 02:27:51.230 CET;1010123047012658;22,6;2023-02-16 02:27:56.148 CET
2023-02-16 02:28:00.200 CET;1010123047012707;23;2023-02-16 02:28:05.039 CET
2023-02-16 02:28:09.299 CET;1010123047012716;22,9;2023-02-16 02:28:14.088 CET
2023-02-16 02:28:18.140 CET;1010123047012725;22,6;2023-02-16 02:28:23.049 CET
2023-02-16 02:28:36.089 CET;1010123047012743;22,8;2023-02-16 02:28:40.970 CET
2023-02-16 02:28:45.109 CET;1010123047012752;22,6;2023-02-16 02:28:49.920 CET
2023-02-16 02:28:54.069 CET;1010123047012801;22,7;2023-02-16 02:28:58.888 CET
2023-02-16 02:29:02.979 CET;1010123047012810;22,8;2023-02-16 02:29:07.848 CET
2023-02-16 02:29:12.009 CET;1010123047012819;22,4;2023-02-16 02:29:16.799 CET
2023-02-16 02:29:20.878 CET;1010123047012828;23,2;2023-02-16 02:29:25.778 CET
2023-02-16 02:29:30.009 CET;1010123047012837;22,7;2023-02-16 02:29:34.808 CET
2023-02-16 02:29:38.858 CET;1010123047012846;23,4;2023-02-16 02:29:43.688 CET
2023-02-16 02:29:47.789 CET;1010123047012855;22,9;2023-02-16 02:29:52.648 CET
2023-02-16 02:29:56.687 CET;1010123047012904;22,2;2023-02-16 02:30:01.598 CET
2023-02-16 02:30:05.497 CET;1010123047012913;23,3;2023-02-16 02:30:10.328 CET
2023-02-16 02:30:14.517 CET;1010123047012922;22,5;2023-02-16 02:30:19.368 CET
2023-02-16 02:30:23.278 CET;1010123047012931;23,2;2023-02-16 02:30:28.167 CET
2023-02-16 02:30:32.217 CET;1010123047012939;23,4;2023-02-16 02:30:37.127 CET
2023-02-16 02:30:41.278 CET;1010123047012948;23,2;2023-02-16 02:30:46.088 CET
2023-02-16 02:30:50.217 CET;1010123047012957;23,1;2023-02-16 02:30:55.038 CET
2023-02-16 02:30:59.267 CET;1010123047013006;23;2023-02-16 02:31:04.078 CET
2023-02-16 02:31:08.118 CET;1010123047013015;23,1;2023-02-16 02:31:12.967 CET
2023-02-16 02:31:16.937 CET;1010123047013024;23;2023-02-16 02:31:21.848 CET
2023-02-16 02:31:26.076 CET;1010123047013033;22,8;2023-02-16 02:31:30.897 CET
2023-02-16 02:31:35.066 CET;1010123047013042;23;2023-02-16 02:31:39.846 CET
2023-02-16 02:31:43.806 CET;1010123047013051;23,2;2023-02-16 02:31:48.637 CET
2023-02-16 02:31:52.766 CET;1010123047013100;22,8;2023-02-16 02:31:57.686 CET
2023-02-16 02:32:10.796 CET;1010123047013118;23,2;2023-02-16 02:32:15.686 CET
2023-02-16 02:32:19.796 CET;1010123047013127;23;2023-02-16 02:32:24.736 CET
2023-02-16 02:32:37.716 CET;1010123047013145;23,3;2023-02-16 02:32:42.575 CET
2023-02-16 02:32:55.676 CET;1010123047013203;23,1;2023-02-16 02:33:00.565 CET
2023-02-16 02:33:04.526 CET;1010123047013211;23;2023-02-16 02:33:09.365 CET
2023-02-16 02:33:22.506 CET;1010123047013229;23,2;2023-02-16 02:33:27.365 CET
2023-02-16 02:33:31.516 CET;1010123047013238;23,1;2023-02-16 02:33:36.415 CET
2023-02-16 02:33:40.486 CET;1010123047013247;22,5;2023-02-16 02:33:45.365 CET
2023-02-16 02:33:49.256 CET;1010123047013256;23,2;2023-02-16 02:33:54.154 CET
2023-02-16 02:33:58.144 CET;1010123047013305;23,4;2023-02-16 02:34:03.043 CET
2023-02-16 02:34:07.035 CET;1010123047013314;23,5;2023-02-16 02:34:11.845 CET
2023-02-16 02:34:16.005 CET;1010123047013323;23,1;2023-02-16 02:34:20.894 CET
2023-02-16 02:34:24.875 CET;1010123047013332;23,4;2023-02-16 02:34:29.684 CET
2023-02-16 02:34:33.855 CET;1010123047013341;23,1;2023-02-16 02:34:38.733 CET
2023-02-16 02:34:42.815 CET;1010123047013350;23,4;2023-02-16 02:34:47.615 CET
2023-02-16 02:35:00.684 CET;1010123047013407;23,3;2023-02-16 02:35:05.545 CET
2023-02-16 02:35:09.585 CET;1010123047013416;23,2;2023-02-16 02:35:14.414 CET
2023-02-16 02:35:27.283 CET;1010123047013434;23,4;2023-02-16 02:35:32.082 CET
2023-02-16 02:35:36.243 CET;1010123047013443;22,9;2023-02-16 02:35:41.063 CET
2023-02-16 02:35:45.253 CET;1010123047013452;23,4;2023-02-16 02:35:50.082 CET
2023-02-16 02:35:54.144 CET;1010123047013501;23,2;2023-02-16 02:35:58.973 CET
2023-02-16 02:36:12.053 CET;1010123047013519;23;2023-02-16 02:36:16.892 CET
2023-02-16 02:36:20.864 CET;1010123047013528;23,2;2023-02-16 02:36:25.772 CET
2023-02-16 02:36:29.872 CET;1010123047013537;23,4;2023-02-16 02:36:34.733 CET
2023-02-16 02:36:38.862 CET;1010123047013546;23,3;2023-02-16 02:36:43.681 CET
2023-02-16 02:37:05.733 CET;1010123047013612;23,1;2023-02-16 02:37:10.572 CET
2023-02-16 02:37:23.572 CET;1010123047013631;22,9;2023-02-16 02:37:28.401 CET
2023-02-16 02:37:32.453 CET;1010123047013639;22,8;2023-02-16 02:37:37.292 CET
2023-02-16 02:37:41.463 CET;1010123047013648;23;2023-02-16 02:37:46.332 CET
2023-02-16 02:38:08.482 CET;1010123047013715;23,3;2023-02-16 02:38:13.292 CET
2023-02-16 02:38:17.312 CET;1010123047013724;23,4;2023-02-16 02:38:22.181 CET
2023-02-16 02:38:26.062 CET;1010123047013733;22,8;2023-02-16 02:38:30.911 CET
2023-02-16 02:38:35.131 CET;1010123047013742;23,1;2023-02-16 02:38:40.020 CET
2023-02-16 02:38:53.030 CET;1010123047013800;23;2023-02-16 02:38:57.940 CET
2023-02-16 02:39:01.980 CET;1010123047013809;23,2;2023-02-16 02:39:06.809 CET
2023-02-16 02:39:10.911 CET;1010123047013818;23,1;2023-02-16 02:39:15.770 CET
2023-02-16 02:39:19.780 CET;1010123047013827;23,4;2023-02-16 02:39:24.661 CET
2023-02-16 02:39:28.881 CET;1010123047013836;23;2023-02-16 02:39:33.690 CET
2023-02-16 02:39:37.710 CET;1010123047013845;23,2;2023-02-16 02:39:42.569 CET
2023-02-16 02:39:46.680 CET;1010123047013854;22,9;2023-02-16 02:39:51.611 CET
2023-02-16 02:39:55.621 CET;1010123047013903;23;2023-02-16 02:40:00.500 CET
2023-02-16 02:40:13.520 CET;1010123047013920;22,8;2023-02-16 02:40:18.410 CET
2023-02-16 02:40:22.490 CET;1010123047013930;23,2;2023-02-16 02:40:27.299 CET
2023-02-16 02:40:31.569 CET;1010123047013938;23;2023-02-16 02:40:36.329 CET
2023-02-16 02:40:40.359 CET;1010123047013947;23,3;2023-02-16 02:40:45.299 CET
2023-02-16 02:40:49.289 CET;1010123047013956;23,1;2023-02-16 02:40:54.099 CET
2023-02-16 02:40:58.190 CET;1010123047014005;22,8;2023-02-16 02:41:03.059 CET
2023-02-16 02:41:07.220 CET;1010123047014015;23,4;2023-02-16 02:41:12.078 CET
2023-02-16 02:41:16.349 CET;1010123047014023;23;2023-02-16 02:41:21.229 CET
2023-02-16 02:41:25.200 CET;1010123047014032;23,2;2023-02-16 02:41:30.099 CET
2023-02-16 02:41:43.039 CET;1010123047014050;22,9;2023-02-16 02:41:47.938 CET
2023-02-16 02:41:52.099 CET;1010123047014059;23;2023-02-16 02:41:56.979 CET
2023-02-16 02:42:00.959 CET;1010123047014108;23,4;2023-02-16 02:42:05.848 CET
2023-02-16 02:42:09.838 CET;1010123047014117;23,2;2023-02-16 02:42:14.657 CET
2023-02-16 02:42:18.759 CET;1010123047014126;23,3;2023-02-16 02:42:23.617 CET
2023-02-16 02:42:27.707 CET;1010123047014135;23,1;2023-02-16 02:42:32.586 CET
2023-02-16 02:42:36.687 CET;1010123047014144;23,3;2023-02-16 02:42:41.538 CET
2023-02-16 02:42:45.517 CET;1010123047014153;23,4;2023-02-16 02:42:50.346 CET
2023-02-16 02:43:03.457 CET;1010123047014210;22,8;2023-02-16 02:43:08.328 CET
2023-02-16 02:43:12.308 CET;1010123047014219;22,9;2023-02-16 02:43:17.138 CET
2023-02-16 02:43:21.257 CET;1010123047014228;23;2023-02-16 02:43:26.095 CET
2023-02-16 02:43:30.246 CET;1010123047014237;23,2;2023-02-16 02:43:35.145 CET
2023-02-16 02:43:39.256 CET;1010123047014246;23,4;2023-02-16 02:43:44.177 CET
2023-02-16 02:43:48.316 CET;1010123047014255;22,8;2023-02-16 02:43:53.217 CET
2023-02-16 02:43:57.226 CET;1010123047014304;22,7;2023-02-16 02:44:02.105 CET
2023-02-16 02:44:06.207 CET;1010123047014313;23;2023-02-16 02:44:11.147 CET
2023-02-16 02:44:24.355 CET;1010123047014331;23,1;2023-02-16 02:44:29.226 CET
2023-02-16 02:44:42.246 CET;1010123047014349;23,2;2023-02-16 02:44:47.134 CET
2023-02-16 02:44:51.236 CET;1010123047014358;23,4;2023-02-16 02:44:56.015 CET
2023-02-16 02:45:00.025 CET;1010123047014407;23,5;2023-02-16 02:45:04.894 CET
2023-02-16 02:45:17.924 CET;1010123047014425;22,7;2023-02-16 02:45:22.744 CET
2023-02-16 02:45:26.845 CET;1010123047014434;22,8;2023-02-16 02:45:31.704 CET
2023-02-16 02:45:35.775 CET;1010123047014443;23;2023-02-16 02:45:40.654 CET
2023-02-16 02:45:53.684 CET;1010123047014501;23,2;2023-02-16 02:45:58.582 CET
2023-02-16 02:46:02.533 CET;1010123047014510;23,4;2023-02-16 02:46:07.372 CET
2023-02-16 02:46:11.553 CET;1010123047014519;23;2023-02-16 02:46:16.413 CET
2023-02-16 02:46:29.584 CET;1010123047014537;23,4;2023-02-16 02:46:34.493 CET
2023-02-16 02:46:38.763 CET;1010123047014546;23,1;2023-02-16 02:46:43.624 CET
2023-02-16 02:46:47.614 CET;1010123047014555;22,8;2023-02-16 02:46:52.423 CET
2023-02-16 02:46:56.602 CET;1010123047014604;23,2;2023-02-16 02:47:01.381 CET
2023-02-16 02:47:14.473 CET;1010123047014622;23;2023-02-16 02:47:19.312 CET
2023-02-16 02:47:23.413 CET;1010123047014631;22,7;2023-02-16 02:47:28.252 CET
2023-02-16 02:47:32.372 CET;1010123047014640;22,9;2023-02-16 02:47:37.232 CET
2023-02-16 02:47:41.382 CET;1010123047014649;23,2;2023-02-16 02:47:46.282 CET
2023-02-16 02:47:50.243 CET;1010123047014658;23,1;2023-02-16 02:47:55.062 CET
2023-02-16 02:48:08.203 CET;1010123047014715;23,4;2023-02-16 02:48:13.072 CET
2023-02-16 02:48:25.971 CET;1010123047014733;23,2;2023-02-16 02:48:30.821 CET
2023-02-16 02:48:34.941 CET;1010123047014742;22,9;2023-02-16 02:48:39.790 CET
2023-02-16 02:48:43.871 CET;1010123047014751;23,2;2023-02-16 02:48:48.651 CET
2023-02-16 02:48:52.772 CET;1010123047014800;23;2023-02-16 02:48:57.621 CET
2023-02-16 02:49:01.861 CET;1010123047014809;23,2;2023-02-16 02:49:06.742 CET
2023-02-16 02:49:19.752 CET;1010123047014827;23,1;2023-02-16 02:49:24.671 CET
2023-02-16 02:49:28.871 CET;1010123047014836;23,2;2023-02-16 02:49:33.700 CET
2023-02-16 02:49:37.792 CET;1010123047014845;22,9;2023-02-16 02:49:42.661 CET
2023-02-16 02:49:46.671 CET;1010123047014854;23,4;2023-02-16 02:49:51.451 CET
2023-02-16 02:49:55.540 CET;1010123047014903;22,7;2023-02-16 02:50:00.420 CET
2023-02-16 02:50:04.680 CET;1010123047014912;23,3;2023-02-16 02:50:09.470 CET
2023-02-16 02:50:13.631 CET;1010123047014921;23;2023-02-16 02:50:18.430 CET
2023-02-16 02:50:31.551 CET;1010123047014939;22,5;2023-02-16 02:50:36.341 CET
2023-02-16 02:50:40.290 CET;1010123047014948;23,1;2023-02-16 02:50:45.131 CET
2023-02-16 02:50:49.151 CET;1010123047014957;23;2023-02-16 02:50:54.029 CET
2023-02-16 02:51:07.089 CET;1010123047015015;23,1;2023-02-16 02:51:11.948 CET
2023-02-16 02:51:16.009 CET;1010123047015024;23,2;2023-02-16 02:51:20.918 CET
2023-02-16 02:51:25.119 CET;1010123047015033;23,1;2023-02-16 02:51:29.938 CET
2023-02-16 02:51:34.089 CET;1010123047015041;23,2;2023-02-16 02:51:38.908 CET
2023-02-16 02:51:51.890 CET;1010123047015059;23;2023-02-16 02:51:56.750 CET
2023-02-16 02:52:27.769 CET;1010123047015135;23,3;2023-02-16 02:52:32.657 CET
2023-02-16 02:52:36.809 CET;1010123047015144;23;2023-02-16 02:52:41.618 CET
2023-02-16 02:52:45.668 CET;1010123047015153;22,8;2023-02-16 02:52:50.588 CET
2023-02-16 02:52:54.799 CET;1010123047015202;23;2023-02-16 02:52:59.707 CET
2023-02-16 02:53:03.749 CET;1010123047015211;23,1;2023-02-16 02:53:08.588 CET
2023-02-16 02:53:12.698 CET;1010123047015220;23;2023-02-16 02:53:17.469 CET
2023-02-16 02:53:21.819 CET;1010123047015229;23,4;2023-02-16 02:53:26.657 CET
2023-02-16 02:53:30.808 CET;1010123047015238;22,7;2023-02-16 02:53:35.627 CET
2023-02-16 02:53:39.798 CET;1010123047015247;22,6;2023-02-16 02:53:44.667 CET
2023-02-16 02:53:48.717 CET;1010123047015256;23,4;2023-02-16 02:53:53.546 CET
2023-02-16 02:53:57.717 CET;1010123047015305;22,8;2023-02-16 02:54:02.586 CET
2023-02-16 02:54:06.638 CET;1010123047015314;23,2;2023-02-16 02:54:11.467 CET
2023-02-16 02:54:15.588 CET;1010123047015323;22,8;2023-02-16 02:54:20.437 CET
2023-02-16 02:54:24.517 CET;1010123047015332;22,6;2023-02-16 02:54:29.387 CET
2023-02-16 02:54:33.538 CET;1010123047015341;22,8;2023-02-16 02:54:38.427 CET
2023-02-16 02:54:42.517 CET;1010123047015350;23,4;2023-02-16 02:54:47.306 CET
2023-02-16 02:54:51.487 CET;1010123047015359;22,9;2023-02-16 02:54:56.266 CET
2023-02-16 02:55:00.336 CET;1010123047015408;23;2023-02-16 02:55:05.145 CET
2023-02-16 02:55:09.226 CET;1010123047015416;22,8;2023-02-16 02:55:14.026 CET
2023-02-16 02:55:18.367 CET;1010123047015425;23;2023-02-16 02:55:23.155 CET
2023-02-16 02:55:27.177 CET;1010123047015435;22,7;2023-02-16 02:55:32.036 CET
2023-02-16 02:55:36.076 CET;1010123047015443;22,6;2023-02-16 02:55:40.986 CET
2023-02-16 02:55:45.086 CET;1010123047015452;23;2023-02-16 02:55:49.957 CET
2023-02-16 02:55:53.967 CET;1010123047015501;23,3;2023-02-16 02:55:58.835 CET
2023-02-16 02:56:02.867 CET;1010123047015510;23,4;2023-02-16 02:56:07.706 CET
2023-02-16 02:56:11.717 CET;1010123047015519;22,6;2023-02-16 02:56:16.585 CET
2023-02-16 02:56:20.566 CET;1010123047015528;23;2023-02-16 02:56:25.464 CET
2023-02-16 02:56:29.726 CET;1010123047015537;23,2;2023-02-16 02:56:34.595 CET
2023-02-16 02:56:38.716 CET;1010123047015546;23;2023-02-16 02:56:43.555 CET
2023-02-16 02:56:56.885 CET;1010123047015604;22,5;2023-02-16 02:57:01.706 CET
2023-02-16 02:57:05.686 CET;1010123047015613;23;2023-02-16 02:57:10.595 CET
2023-02-16 02:57:14.536 CET;1010123047015621;23,4;2023-02-16 02:57:19.394 CET
2023-02-16 02:57:23.585 CET;1010123047015631;23;2023-02-16 02:57:28.424 CET
2023-02-16 02:57:32.384 CET;1010123047015640;23,7;2023-02-16 02:57:37.303 CET
2023-02-16 02:57:41.275 CET;1010123047015648;22,6;2023-02-16 02:57:46.184 CET
2023-02-16 02:58:08.335 CET;1010123047015715;22,5;2023-02-16 02:58:13.234 CET
2023-02-16 02:58:17.025 CET;1010123047015724;23,1;2023-02-16 02:58:21.874 CET
2023-02-16 02:58:35.085 CET;1010123047015742;22,3;2023-02-16 02:58:39.954 CET
2023-02-16 02:58:43.944 CET;1010123047015751;23,4;2023-02-16 02:58:48.744 CET
2023-02-16 02:58:52.815 CET;1010123047015800;22,8;2023-02-16 02:58:57.632 CET
2023-02-16 02:59:01.844 CET;1010123047015809;23,3;2023-02-16 02:59:06.684 CET
2023-02-16 02:59:10.634 CET;1010123047015818;23,2;2023-02-16 02:59:15.483 CET
2023-02-16 02:59:28.684 CET;1010123047015836;22,4;2023-02-16 02:59:33.473 CET
2023-02-16 02:59:37.594 CET;1010123047015845;22,6;2023-02-16 02:59:42.434 CET
2023-02-16 02:59:46.434 CET;1010123047015854;23,2;2023-02-16 02:59:51.313 CET
2023-02-16 02:59:55.342 CET;1010123047015902;23;2023-02-16 03:00:00.273 CET
2023-02-16 03:00:04.493 CET;1010123047015912;22,4;2023-02-16 03:00:09.312 CET
2023-02-16 03:00:13.372 CET;1010123047015920;22,8;2023-02-16 03:00:18.273 CET
2023-02-16 03:00:22.263 CET;1010123047015929;23,4;2023-02-16 03:00:27.151 CET
2023-02-16 03:00:31.312 CET;1010123047015939;23;2023-02-16 03:00:36.203 CET
2023-02-16 03:00:40.342 CET;1010123047015948;23,1;2023-02-16 03:00:45.153 CET
2023-02-16 03:00:49.322 CET;1010123047015956;22,9;2023-02-16 03:00:54.193 CET
2023-02-16 03:00:58.233 CET;1010123047020006;22,8;2023-02-16 03:01:03.163 CET
2023-02-16 03:01:07.382 CET;1010123047020015;23;2023-02-16 03:01:12.193 CET
2023-02-16 03:01:16.142 CET;1010123047020023;23,2;2023-02-16 03:01:20.982 CET
2023-02-16 03:01:25.161 CET;1010123047020033;23,1;2023-02-16 03:01:30.032 CET
2023-02-16 03:01:34.082 CET;1010123047020042;22,8;2023-02-16 03:01:38.911 CET
2023-02-16 03:01:43.062 CET;1010123047020051;23,2;2023-02-16 03:01:47.881 CET
