time;TraceabilityCode;PressForceValueFR;time.value
2023-02-09 02:55:30.161 CET;1010223040015447;26,6;2023-02-09 02:55:35.809 CET
2023-02-09 02:55:39.470 CET;1010223040015454;26,9;2023-02-09 02:55:45.091 CET
2023-02-09 02:55:48.631 CET;1010223040015501;26,6;2023-02-09 02:55:54.140 CET
2023-02-09 02:56:06.661 CET;1010223040015517;26,9;2023-02-09 02:56:12.220 CET
2023-02-09 02:56:39.819 CET;1010223040015545;26,6;2023-02-09 02:56:45.420 CET
2023-02-09 02:56:48.829 CET;1010223040015554;26,9;2023-02-09 02:56:54.380 CET
2023-02-09 02:57:06.900 CET;1010223040015622;27,2;2023-02-09 02:57:12.539 CET
2023-02-09 02:57:15.950 CET;1010223040015629;26,9;2023-02-09 02:57:21.569 CET
2023-02-09 03:20:19.388 CET;1010223040021712;55,2;2023-02-09 03:20:29.289 CET
2023-02-09 03:20:38.358 CET;1010123040021719;55,7;2023-02-09 03:20:43.648 CET
2023-02-09 03:33:31.825 CET;1010123040021734;56,5;2023-02-09 03:33:37.105 CET
2023-02-09 03:33:41.884 CET;1010123040021845;57,6;2023-02-09 03:33:47.174 CET
2023-02-09 03:36:24.631 CET;1010123040021957;58,1;2023-02-09 03:36:29.911 CET
2023-02-09 03:36:45.161 CET;1010123040023316;57,8;2023-02-09 03:36:50.460 CET
2023-02-09 03:40:00.348 CET;1010123040023325;57,3;2023-02-09 03:40:05.635 CET
2023-02-09 03:40:10.627 CET;1010123040023334;58,1;2023-02-09 03:40:15.986 CET
2023-02-09 03:45:23.023 CET;1010123040023616;57,8;2023-02-09 03:45:29.592 CET
2023-02-09 03:45:54.542 CET;1010123040023953;58,1;2023-02-09 03:45:59.782 CET
2023-02-09 03:46:14.763 CET;1010123040024013;57,8;2023-02-09 03:46:20.032 CET
2023-02-09 03:49:00.220 CET;1010123040024042;58,4;2023-02-09 03:49:05.479 CET
2023-02-09 03:49:10.338 CET;1010123040024051;57,8;2023-02-09 03:49:15.578 CET
2023-02-09 03:49:30.469 CET;1010123040024832;58,1;2023-02-09 03:49:35.749 CET
2023-02-09 03:49:50.630 CET;1010123040024853;58,4;2023-02-09 03:49:55.910 CET
2023-02-09 03:50:00.730 CET;1010123040024903;58,1;2023-02-09 03:50:05.989 CET
2023-02-09 03:50:10.829 CET;1010123040024912;58,4;2023-02-09 03:50:16.078 CET
2023-02-09 03:50:30.970 CET;1010123040024931;58,1;2023-02-09 03:50:36.217 CET
2023-02-09 03:50:40.948 CET;1010123040024941;58,4;2023-02-09 03:50:46.227 CET
2023-02-09 03:51:41.608 CET;1010123040025040;58,6;2023-02-09 03:51:46.868 CET
2023-02-09 03:52:01.719 CET;1010123040025100;58,4;2023-02-09 03:52:07.026 CET
2023-02-09 03:52:22.007 CET;1010123040025120;57,8;2023-02-09 03:56:22.144 CET
2023-02-09 04:01:45.368 CET;1010123040025140;58,4;2023-02-09 04:03:46.315 CET
2023-02-09 04:08:27.213 CET;1010123040025210;58,1;2023-02-09 04:08:32.483 CET
2023-02-09 04:08:37.263 CET;1010123040025220;58,4;2023-02-09 04:08:42.642 CET
2023-02-09 04:09:27.763 CET;1010123040030215;58,1;2023-02-09 04:09:33.042 CET
2023-02-09 04:09:37.933 CET;1010123040030832;58,6;2023-02-09 04:09:43.211 CET
2023-02-09 04:09:48.013 CET;1010123040030846;58,4;2023-02-09 04:09:53.272 CET
2023-02-09 04:10:18.312 CET;1010123040030916;58,6;2023-02-09 04:10:23.681 CET
2023-02-09 04:10:28.542 CET;1010123040030926;58,4;2023-02-09 04:10:33.851 CET
2023-02-09 04:10:48.861 CET;1010123040030946;58,1;2023-02-09 04:14:57.148 CET
2023-02-09 04:19:06.194 CET;1010123040031007;58,4;2023-02-09 04:19:11.542 CET
2023-02-09 04:20:37.663 CET;1010123040031935;58,6;2023-02-09 04:20:42.961 CET
2023-02-09 04:25:49.138 CET;1010123040032005;58,4;2023-02-09 04:25:56.118 CET
2023-02-09 04:26:12.898 CET;1010123040032026;58,1;2023-02-09 04:26:18.256 CET
2023-02-09 04:26:23.048 CET;1010123040032036;58,6;2023-02-09 04:26:28.336 CET
2023-02-09 04:26:33.098 CET;1010123040032046;58,4;2023-02-09 04:26:38.417 CET
2023-02-09 04:27:13.586 CET;1010123040032253;58,6;2023-02-09 04:27:18.887 CET
2023-02-09 04:27:23.778 CET;1010123040032618;58,4;2023-02-09 04:27:29.056 CET
2023-02-09 04:27:44.016 CET;1010123040032642;58,6;2023-02-09 04:27:49.296 CET
2023-02-09 04:28:14.387 CET;1010123040032712;58,9;2023-02-09 04:28:19.687 CET
2023-02-09 04:28:34.867 CET;1010123040032732;58,6;2023-02-09 04:28:40.105 CET
2023-02-09 04:29:05.355 CET;1010123040032802;58,9;2023-02-09 04:29:10.655 CET
2023-02-09 04:32:00.572 CET;1010123040032813;58,4;2023-02-09 04:32:09.723 CET
2023-02-09 04:32:14.532 CET;1010123040032823;58,6;2023-02-09 04:32:19.862 CET
2023-02-09 04:32:24.743 CET;1010123040032833;58,4;2023-02-09 04:32:30.023 CET
2023-02-09 04:32:45.040 CET;1010123040032853;58,9;2023-02-09 04:32:50.331 CET
2023-02-09 04:32:55.242 CET;1010123040032903;58,6;2023-02-09 04:33:00.581 CET
2023-02-09 04:33:05.542 CET;1010123040032914;58,9;2023-02-09 04:33:10.901 CET
2023-02-09 04:33:25.911 CET;1010123040033132;58,6;2023-02-09 04:33:31.230 CET
2023-02-09 04:33:46.240 CET;1010123040033243;58,9;2023-02-09 04:33:51.621 CET
2023-02-09 04:33:56.540 CET;1010123040033254;58,4;2023-02-09 04:34:01.789 CET
2023-02-09 04:34:06.671 CET;1010123040033304;58,6;2023-02-09 04:34:11.940 CET
2023-02-09 04:34:37.079 CET;1010123040033334;58,9;2023-02-09 04:34:42.349 CET
2023-02-09 04:34:47.269 CET;1010123040033345;58,6;2023-02-09 04:34:52.589 CET
2023-02-09 04:35:07.709 CET;1010123040033405;58,9;2023-02-09 04:35:12.977 CET
2023-02-09 04:35:17.799 CET;1010123040033415;58,6;2023-02-09 04:35:23.138 CET
2023-02-09 04:35:28.088 CET;1010123040033425;59,2;2023-02-09 04:35:33.457 CET
2023-02-09 04:35:38.249 CET;1010123040033435;58,9;2023-02-09 04:35:43.618 CET
2023-02-09 04:35:58.569 CET;1010123040033456;59,2;2023-02-09 04:36:03.938 CET
2023-02-09 04:36:08.838 CET;1010123040033506;58,9;2023-02-09 04:36:14.107 CET
2023-02-09 04:36:29.517 CET;1010123040033526;59,2;2023-02-09 04:36:34.818 CET
2023-02-09 04:36:49.957 CET;1010123040033546;58,9;2023-02-09 04:36:55.227 CET
2023-02-09 04:37:00.007 CET;1010123040033557;59,2;2023-02-09 04:37:05.387 CET
2023-02-09 04:37:20.367 CET;1010123040033617;58,9;2023-02-09 04:37:25.716 CET
2023-02-09 04:37:30.556 CET;1010123040033627;59,2;2023-02-09 04:37:35.855 CET
2023-02-09 04:37:40.625 CET;1010123040033638;58,9;2023-02-09 04:37:45.946 CET
2023-02-09 04:38:00.946 CET;1010123040033658;59,2;2023-02-09 04:38:06.186 CET
2023-02-09 04:38:11.036 CET;1010123040033708;58,9;2023-02-09 04:38:16.436 CET
2023-02-09 04:39:01.835 CET;1010123040033759;59,2;2023-02-09 04:39:07.144 CET
2023-02-09 04:39:11.944 CET;1010123040033809;58,9;2023-02-09 04:39:17.224 CET
2023-02-09 04:39:22.035 CET;1010123040033820;59,2;2023-02-09 04:39:27.305 CET
2023-02-09 04:39:52.273 CET;1010123040033850;58,9;2023-02-09 04:39:57.552 CET
2023-02-09 04:40:02.444 CET;1010123040033900;59,2;2023-02-09 04:40:07.782 CET
2023-02-09 04:40:12.563 CET;1010123040033910;59,4;2023-02-09 04:40:17.864 CET
2023-02-09 04:40:22.713 CET;1010123040033920;59,2;2023-02-09 04:40:28.023 CET
2023-02-09 04:40:32.783 CET;1010123040033931;58,9;2023-02-09 04:40:38.101 CET
2023-02-09 04:40:42.923 CET;1010123040033941;59,2;2023-02-09 04:40:48.181 CET
2023-02-09 04:40:53.003 CET;1010123040033951;58,9;2023-02-09 04:40:58.273 CET
2023-02-09 04:42:35.760 CET;1010123040034011;58,6;2023-02-09 04:42:40.990 CET
2023-02-09 04:42:46.121 CET;1010123040034021;58,9;2023-02-09 04:42:51.390 CET
2023-02-09 04:42:56.220 CET;1010123040034031;59,2;2023-02-09 04:43:01.551 CET
2023-02-09 04:43:47.079 CET;1010123040034249;58,9;2023-02-09 04:43:52.339 CET
2023-02-09 04:43:57.230 CET;1010123040034258;59,2;2023-02-09 04:44:02.509 CET
2023-02-09 04:44:17.388 CET;1010123040034317;59,4;2023-02-09 04:44:22.749 CET
2023-02-09 04:51:18.552 CET;1010123040034327;58,4;2023-02-09 04:51:23.832 CET
2023-02-09 04:52:00.211 CET;1010123040034406;58,6;2023-02-09 04:52:05.470 CET
2023-02-09 04:52:20.460 CET;1010123040035120;58,9;2023-02-09 04:52:25.789 CET
2023-02-09 04:52:30.680 CET;1010123040035127;58,4;2023-02-09 04:52:36.040 CET
2023-02-09 04:52:40.871 CET;1010123040035142;58,6;2023-02-09 04:52:46.121 CET
2023-02-09 04:53:11.161 CET;1010123040035212;58,9;2023-02-09 04:53:16.509 CET
2023-02-09 04:53:21.470 CET;1010123040035222;58,6;2023-02-09 04:53:26.750 CET
2023-02-09 04:53:41.720 CET;1010123040035241;58,9;2023-02-09 04:53:46.999 CET
2023-02-09 04:54:22.509 CET;1010123040035320;59,2;2023-02-09 04:54:27.878 CET
2023-02-09 04:54:43.108 CET;1010123040035340;58,9;2023-02-09 04:54:48.438 CET
2023-02-09 04:55:43.957 CET;1010123040035441;59,2;2023-02-09 04:55:49.316 CET
2023-02-09 04:55:54.226 CET;1010123040035451;58,9;2023-02-09 04:55:59.566 CET
2023-02-09 04:56:04.348 CET;1010123040035502;59,4;2023-02-09 04:56:09.717 CET
2023-02-09 04:56:14.526 CET;1010123040035512;58,9;2023-02-09 04:56:19.805 CET
2023-02-09 04:56:34.806 CET;1010123040035532;59,2;2023-02-09 04:56:40.197 CET
2023-02-09 04:57:05.516 CET;1010123040035603;58,9;2023-02-09 04:57:10.766 CET
2023-02-09 04:57:15.536 CET;1010123040035613;59,2;2023-02-09 04:57:20.845 CET
2023-02-09 04:57:25.655 CET;1010123040035623;58,9;2023-02-09 04:57:30.926 CET
2023-02-09 04:57:35.825 CET;1010123040035633;59,2;2023-02-09 04:57:41.084 CET
2023-02-09 04:58:06.204 CET;1010123040035704;58,9;2023-02-09 04:58:11.555 CET
2023-02-09 04:58:16.424 CET;1010123040035714;59,2;2023-02-09 04:58:21.813 CET
2023-02-09 04:58:36.993 CET;1010123040035734;58,9;2023-02-09 04:58:42.273 CET
2023-02-09 04:58:47.174 CET;1010123040035744;59,2;2023-02-09 04:58:52.434 CET
2023-02-09 04:59:17.434 CET;1010123040035815;58,9;2023-02-09 04:59:22.683 CET
2023-02-09 04:59:27.503 CET;1010123040035825;59,2;2023-02-09 04:59:32.852 CET
2023-02-09 05:00:08.171 CET;1010123040035906;58,9;2023-02-09 05:00:13.562 CET
2023-02-09 05:00:18.372 CET;1010123040035916;59,2;2023-02-09 05:00:23.641 CET
2023-02-09 05:00:28.463 CET;1010123040035926;59,4;2023-02-09 05:00:33.721 CET
2023-02-09 05:00:38.713 CET;1010123040035936;59,2;2023-02-09 05:00:43.951 CET
2023-02-09 05:00:48.812 CET;1010123040035946;59,4;2023-02-09 05:00:54.211 CET
2023-02-09 05:00:59.003 CET;1010123040035956;59,2;2023-02-09 05:01:04.282 CET
2023-02-09 05:01:29.282 CET;1010123040040027;59,4;2023-02-09 05:01:34.611 CET
2023-02-09 05:01:39.502 CET;1010123040040037;59,2;2023-02-09 05:01:44.851 CET
2023-02-09 05:02:40.592 CET;1010123040040138;59,4;2023-02-09 05:02:45.891 CET
2023-02-09 05:03:21.240 CET;1010123040040218;59,2;2023-02-09 05:03:26.529 CET
2023-02-09 05:03:31.411 CET;1010123040040229;59,4;2023-02-09 05:03:36.680 CET
2023-02-09 05:12:17.854 CET;1010223040040931;58,1;2023-02-09 05:12:23.154 CET
2023-02-09 05:12:28.303 CET;1010123040040942;58,4;2023-02-09 05:12:33.653 CET
2023-02-09 05:12:38.543 CET;1010123040040949;58,6;2023-02-09 05:12:43.812 CET
2023-02-09 05:13:09.132 CET;1010123040041203;58,4;2023-02-09 05:13:14.463 CET
2023-02-09 05:13:19.322 CET;1010123040041221;58,6;2023-02-09 05:13:24.611 CET
2023-02-09 05:13:49.973 CET;1010123040041250;58,4;2023-02-09 05:13:55.332 CET
2023-02-09 05:14:20.651 CET;1010123040041319;58,9;2023-02-09 05:14:25.970 CET
2023-02-09 05:14:30.832 CET;1010123040041328;58,6;2023-02-09 05:14:36.221 CET
2023-02-09 05:14:40.982 CET;1010123040041338;59,2;2023-02-09 05:14:46.371 CET
2023-02-09 05:15:01.332 CET;1010123040041358;58,9;2023-02-09 05:15:06.690 CET
2023-02-09 05:15:21.730 CET;1010123040041419;59,2;2023-02-09 05:15:27.009 CET
2023-02-09 05:15:52.230 CET;1010123040041449;59,4;2023-02-09 05:15:57.489 CET
2023-02-09 05:16:02.349 CET;1010123040041500;58,9;2023-02-09 05:16:07.729 CET
2023-02-09 05:16:12.509 CET;1010123040041510;59,2;2023-02-09 05:16:17.900 CET
2023-02-09 05:16:32.759 CET;1010123040041530;58,9;2023-02-09 05:16:38.049 CET
2023-02-09 05:16:53.088 CET;1010123040041550;59,2;2023-02-09 05:16:58.448 CET
2023-02-09 05:17:03.588 CET;1010123040041601;58,9;2023-02-09 05:17:08.938 CET
2023-02-09 05:17:13.698 CET;1010123040041611;59,2;2023-02-09 05:17:19.007 CET
2023-02-09 05:17:54.487 CET;1010123040041651;58,9;2023-02-09 05:17:59.818 CET
2023-02-09 05:18:04.628 CET;1010123040041702;59,4;2023-02-09 05:18:09.977 CET
2023-02-09 05:18:14.898 CET;1010123040041712;59,2;2023-02-09 05:18:20.207 CET
2023-02-09 05:19:26.016 CET;1010123040041823;59,4;2023-02-09 05:19:31.346 CET
2023-02-09 05:19:36.217 CET;1010123040041834;59,2;2023-02-09 05:19:41.496 CET
2023-02-09 05:20:26.996 CET;1010123040041924;59,4;2023-02-09 05:20:32.296 CET
2023-02-09 05:20:37.196 CET;1010123040041934;59,2;2023-02-09 05:20:42.466 CET
2023-02-09 05:21:17.835 CET;1010123040042015;59,4;2023-02-09 05:21:23.094 CET
2023-02-09 05:21:27.964 CET;1010123040042025;59,2;2023-02-09 05:21:33.265 CET
2023-02-09 05:21:38.134 CET;1010123040042036;59,4;2023-02-09 05:21:43.505 CET
