time;TraceabilityCode;PressForceValueRR;time.value
2023-02-14 04:58:44.157 CET;1010223045035751;24,8;2023-02-14 04:58:48.976 CET
2023-02-14 04:58:53.066 CET;1010223045035800;25;2023-02-14 04:58:57.936 CET
2023-02-14 04:59:11.107 CET;1010223045035818;24;2023-02-14 04:59:15.927 CET
2023-02-14 04:59:19.947 CET;1010223045035827;24,2;2023-02-14 04:59:24.826 CET
2023-02-14 04:59:28.867 CET;1010223045035836;24;2023-02-14 04:59:33.776 CET
2023-02-14 04:59:37.937 CET;1010223045035845;24,5;2023-02-14 04:59:42.746 CET
2023-02-14 04:59:46.947 CET;1010223045035854;24,2;2023-02-14 04:59:51.855 CET
2023-02-14 04:59:55.855 CET;1010223045035903;23,7;2023-02-14 05:00:00.665 CET
2023-02-14 05:00:13.825 CET;1010223045035921;24,5;2023-02-14 05:00:18.665 CET
2023-02-14 05:00:22.706 CET;1010223045035930;24,2;2023-02-14 05:00:27.546 CET
2023-02-14 05:00:40.665 CET;1010223045035948;25;2023-02-14 05:00:45.546 CET
2023-02-14 05:00:49.865 CET;1010223045035957;24,8;2023-02-14 05:00:54.655 CET
2023-02-14 05:00:58.796 CET;1010223045040006;24,5;2023-02-14 05:01:03.625 CET
2023-02-14 05:01:16.696 CET;1010223045040024;24,8;2023-02-14 05:01:21.614 CET
2023-02-14 05:01:25.815 CET;1010223045040033;24;2023-02-14 05:01:30.654 CET
2023-02-14 05:01:34.704 CET;1010223045040042;24,2;2023-02-14 05:01:39.535 CET
2023-02-14 05:01:43.714 CET;1010223045040051;24,8;2023-02-14 05:01:48.585 CET
2023-02-14 05:01:52.634 CET;1010223045040100;24,2;2023-02-14 05:01:57.454 CET
2023-02-14 05:02:01.634 CET;1010223045040109;25;2023-02-14 05:02:06.414 CET
2023-02-14 05:02:19.483 CET;1010223045040127;23,7;2023-02-14 05:02:24.332 CET
2023-02-14 05:02:28.654 CET;1010223045040136;24,2;2023-02-14 05:02:33.543 CET
2023-02-14 05:02:37.703 CET;1010223045040144;23,7;2023-02-14 05:02:42.584 CET
2023-02-14 05:02:46.604 CET;1010223045040154;24,2;2023-02-14 05:02:51.463 CET
2023-02-14 05:02:55.684 CET;1010223045040202;24,5;2023-02-14 05:03:00.503 CET
2023-02-14 05:03:04.644 CET;1010223045040211;24;2023-02-14 05:03:09.542 CET
2023-02-14 05:03:13.624 CET;1010223045040221;23,4;2023-02-14 05:03:18.493 CET
2023-02-14 05:03:22.563 CET;1010223045040229;24,5;2023-02-14 05:03:27.384 CET
2023-02-14 05:03:31.533 CET;1010223045040238;24;2023-02-14 05:03:36.424 CET
2023-02-14 05:03:40.434 CET;1010223045040247;23,2;2023-02-14 05:03:45.302 CET
2023-02-14 05:03:49.292 CET;1010223045040256;23,7;2023-02-14 05:03:54.183 CET
2023-02-14 05:03:58.183 CET;1010223045040305;24,5;2023-02-14 05:04:03.062 CET
2023-02-14 05:04:07.223 CET;1010223045040314;23,7;2023-02-14 05:04:12.101 CET
2023-02-14 05:04:16.122 CET;1010223045040323;24,2;2023-02-14 05:04:21.072 CET
2023-02-14 05:04:25.032 CET;1010223045040332;24,5;2023-02-14 05:04:29.931 CET
2023-02-14 05:04:34.003 CET;1010223045040341;24;2023-02-14 05:04:38.891 CET
2023-02-14 05:04:42.882 CET;1010223045040350;24,8;2023-02-14 05:04:47.772 CET
2023-02-14 05:05:01.082 CET;1010223045040408;24,2;2023-02-14 05:05:05.862 CET
2023-02-14 05:05:10.023 CET;1010223045040417;24;2023-02-14 05:05:14.891 CET
2023-02-14 05:05:18.903 CET;1010223045040426;23,7;2023-02-14 05:05:23.701 CET
2023-02-14 05:05:27.762 CET;1010223045040435;24,2;2023-02-14 05:05:32.581 CET
2023-02-14 05:05:36.691 CET;1010223045040444;24,8;2023-02-14 05:05:41.631 CET
2023-02-14 05:05:45.782 CET;1010223045040453;24,2;2023-02-14 05:05:50.661 CET
2023-02-14 05:05:54.842 CET;1010223045040502;24;2023-02-14 05:05:59.701 CET
2023-02-14 05:06:03.762 CET;1010223045040511;24,5;2023-02-14 05:06:08.592 CET
2023-02-14 05:06:12.732 CET;1010223045040519;23,4;2023-02-14 05:06:17.540 CET
2023-02-14 05:06:21.579 CET;1010223045040529;23,7;2023-02-14 05:06:26.428 CET
2023-02-14 05:06:30.490 CET;1010223045040538;24,5;2023-02-14 05:06:35.390 CET
2023-02-14 05:06:39.509 CET;1010223045040547;25,3;2023-02-14 05:06:44.428 CET
2023-02-14 05:06:48.519 CET;1010223045040556;24,5;2023-02-14 05:06:53.380 CET
2023-02-14 05:06:57.421 CET;1010223045040604;24,2;2023-02-14 05:07:02.269 CET
2023-02-14 05:07:15.520 CET;1010223045040622;25;2023-02-14 05:07:20.339 CET
2023-02-14 05:07:24.561 CET;1010223045040631;25,6;2023-02-14 05:07:29.460 CET
2023-02-14 05:07:33.490 CET;1010223045040640;23,4;2023-02-14 05:07:38.331 CET
2023-02-14 05:07:42.401 CET;1010223045040649;24,2;2023-02-14 05:07:47.220 CET
2023-02-14 05:07:51.180 CET;1010223045040658;24;2023-02-14 05:07:56.109 CET
2023-02-14 05:08:00.250 CET;1010223045040707;24,5;2023-02-14 05:08:05.069 CET
2023-02-14 05:08:09.210 CET;1010223045040716;24;2023-02-14 05:08:14.019 CET
2023-02-14 05:08:18.109 CET;1010223045040725;23,2;2023-02-14 05:08:22.980 CET
2023-02-14 05:08:27.009 CET;1010223045040734;24;2023-02-14 05:08:31.779 CET
2023-02-14 05:08:36.119 CET;1010223045040743;24,8;2023-02-14 05:08:40.910 CET
2023-02-14 05:08:45.130 CET;1010223045040752;23,7;2023-02-14 05:08:50.029 CET
2023-02-14 05:08:54.029 CET;1010223045040801;24;2023-02-14 05:08:58.819 CET
2023-02-14 05:09:03.088 CET;1010223045040810;23,4;2023-02-14 05:09:08.039 CET
2023-02-14 05:09:12.029 CET;1010223045040819;24;2023-02-14 05:09:16.908 CET
2023-02-14 05:09:20.959 CET;1010223045040828;24,8;2023-02-14 05:09:25.789 CET
2023-02-14 05:09:29.908 CET;1010223045040837;24;2023-02-14 05:09:34.747 CET
2023-02-14 05:09:39.019 CET;1010223045040846;24,2;2023-02-14 05:09:43.969 CET
2023-02-14 05:09:57.009 CET;1010223045040904;24,8;2023-02-14 05:10:01.789 CET
2023-02-14 05:10:05.918 CET;1010223045040913;24,5;2023-02-14 05:10:10.757 CET
2023-02-14 05:10:14.938 CET;1010223045040922;25,3;2023-02-14 05:10:19.776 CET
2023-02-14 05:10:23.857 CET;1010223045040931;24,2;2023-02-14 05:10:28.667 CET
2023-02-14 05:10:32.937 CET;1010223045040940;24,5;2023-02-14 05:10:37.786 CET
2023-02-14 05:10:42.006 CET;1010223045040949;23,7;2023-02-14 05:10:46.907 CET
2023-02-14 05:10:50.868 CET;1010223045040958;24,2;2023-02-14 05:10:55.776 CET
2023-02-14 05:11:08.997 CET;1010223045041017;22,4;2023-02-14 05:11:13.867 CET
