time;TraceabilityCode;ClutchBrakeTemperatureUnitOil;time.value
2023-01-18 02:40:20.874 CET;1010223018013902;49,9;2023-01-18 02:40:25.434 CET
2023-01-18 02:40:47.382 CET;1010223018013929;49,8;2023-01-18 02:40:52.013 CET
2023-01-18 02:40:56.352 CET;1010223018013938;49,9;2023-01-18 02:41:00.961 CET
2023-01-18 02:41:58.721 CET;1010223018014039;49,8;2023-01-18 02:42:37.319 CET
2023-01-18 02:42:50.311 CET;1010223018014057;49,7;2023-01-18 02:42:54.881 CET
2023-01-18 02:42:59.121 CET;1010223018014106;49,5;2023-01-18 02:43:03.680 CET
2023-01-18 02:43:16.801 CET;1010223018014124;49,4;2023-01-18 02:43:21.440 CET
2023-01-18 02:43:25.680 CET;1010223018014133;49,3;2023-01-18 02:43:30.319 CET
2023-01-18 02:43:52.289 CET;1010223018014159;49,2;2023-01-18 02:43:56.890 CET
2023-01-18 02:45:03.328 CET;1010223018014344;49,1;2023-01-18 02:45:07.927 CET
2023-01-18 02:53:01.941 CET;1010223018014513;47,8;2023-01-18 02:53:06.611 CET
2023-01-18 02:53:28.691 CET;1010223018014540;47,7;2023-01-18 02:53:33.282 CET
2023-01-18 02:53:55.411 CET;1010223018014614;47,6;2023-01-18 02:54:00.010 CET
2023-01-18 02:54:13.061 CET;1010223018015300;47,5;2023-01-18 02:54:17.700 CET
2023-01-18 02:54:48.720 CET;1010223018015332;47,6;2023-01-18 02:54:53.359 CET
2023-01-18 02:55:06.470 CET;1010223018015349;47,7;2023-01-18 02:55:11.049 CET
2023-01-18 02:56:30.148 CET;1010223018015357;47,8;2023-01-18 02:56:34.757 CET
2023-01-18 02:56:39.529 CET;1010223018015405;47,7;2023-01-18 02:56:44.098 CET
2023-01-18 02:56:57.209 CET;1010223018015423;47,6;2023-01-18 02:57:01.848 CET
2023-01-18 02:57:06.088 CET;1010223018015432;47,5;2023-01-18 02:57:10.658 CET
2023-01-18 02:57:14.938 CET;1010223018015441;47,4;2023-01-18 02:57:19.539 CET
2023-01-18 02:58:08.217 CET;1010223018015657;47,5;2023-01-18 02:58:12.816 CET
2023-01-18 02:58:17.007 CET;1010223018015705;47,4;2023-01-18 02:58:21.687 CET
2023-01-18 02:58:26.017 CET;1010223018015713;47,5;2023-01-18 02:58:30.648 CET
2023-01-18 02:58:34.767 CET;1010223018015721;47,6;2023-01-18 02:58:39.368 CET
2023-01-18 02:58:52.628 CET;1010223018015737;47,7;2023-01-18 02:58:57.276 CET
2023-01-18 02:59:28.026 CET;1010223018015809;47,8;2023-01-18 02:59:32.647 CET
2023-01-18 02:59:45.796 CET;1010223018015827;47,9;2023-01-18 02:59:50.417 CET
2023-01-18 03:00:03.566 CET;1010223018015845;48,1;2023-01-18 03:00:39.244 CET
2023-01-18 03:02:12.045 CET;1010223018020022;48,2;2023-01-18 03:02:16.654 CET
2023-01-18 03:02:20.904 CET;1010223018020031;48,1;2023-01-18 03:02:25.513 CET
2023-01-18 03:02:29.803 CET;1010223018020040;48,2;2023-01-18 03:02:34.493 CET
2023-01-18 03:02:47.584 CET;1010223018020128;48,3;2023-01-18 03:02:52.263 CET
2023-01-18 03:03:05.513 CET;1010223018020147;48,4;2023-01-18 03:03:10.163 CET
2023-01-18 03:03:32.243 CET;1010223018020213;48,5;2023-01-18 03:03:36.822 CET
2023-01-18 03:04:34.401 CET;1010223018020315;48,6;2023-01-18 03:04:38.970 CET
2023-01-18 03:05:18.700 CET;1010223018020400;48,7;2023-01-18 03:05:23.301 CET
2023-01-18 03:05:45.161 CET;1010223018020427;48,8;2023-01-18 03:06:06.519 CET
2023-01-18 03:06:28.309 CET;1010223018020453;48,7;2023-01-18 03:06:32.908 CET
2023-01-18 03:06:46.029 CET;1010223018020511;48,6;2023-01-18 03:06:50.739 CET
2023-01-18 03:06:55.039 CET;1010223018020520;48,5;2023-01-18 03:06:59.698 CET
2023-01-18 03:07:03.969 CET;1010223018020528;48,6;2023-01-18 03:07:08.569 CET
2023-01-18 03:07:21.709 CET;1010223018020547;48,5;2023-01-18 03:07:26.338 CET
2023-01-18 03:07:39.628 CET;1010223018020604;48,4;2023-01-18 03:07:44.257 CET
2023-01-18 03:07:48.448 CET;1010223018020613;48,6;2023-01-18 03:07:53.059 CET
2023-01-18 03:07:57.288 CET;1010223018020622;48,5;2023-01-18 03:09:12.367 CET
2023-01-18 03:09:16.467 CET;1010223018020647;48,4;2023-01-18 03:09:21.058 CET
2023-01-18 03:09:28.967 CET;1010223018020656;48,3;2023-01-18 03:09:41.145 CET
2023-01-18 03:09:45.137 CET;1010223018020705;48,2;2023-01-18 03:09:49.707 CET
2023-01-18 03:10:02.816 CET;1010223018020723;48,1;2023-01-18 03:10:07.367 CET
2023-01-18 03:10:47.066 CET;1010223018020807;48,2;2023-01-18 03:10:51.776 CET
2023-01-18 03:10:56.006 CET;1010223018020816;48,3;2023-01-18 03:11:00.585 CET
2023-01-18 03:11:13.595 CET;1010223018020914;48,4;2023-01-18 03:11:18.194 CET
2023-01-18 03:11:22.575 CET;1010223018020953;48,5;2023-01-18 03:11:27.154 CET
2023-01-18 03:11:40.296 CET;1010223018021022;48,8;2023-01-18 03:12:28.805 CET
2023-01-18 03:12:32.805 CET;1010223018021031;48,7;2023-01-18 03:12:37.394 CET
2023-01-18 03:12:50.404 CET;1010223018021048;48,8;2023-01-18 03:12:55.055 CET
2023-01-18 03:13:08.115 CET;1010223018021106;48,7;2023-01-18 03:13:12.724 CET
2023-01-18 03:13:34.703 CET;1010223018021133;48,8;2023-01-18 03:13:39.394 CET
2023-01-18 03:14:01.394 CET;1010223018021159;48,9;2023-01-18 03:14:05.953 CET
2023-01-18 03:14:28.174 CET;1010223018021310;49;2023-01-18 03:14:32.743 CET
2023-01-18 03:14:54.654 CET;1010223018021336;49,1;2023-01-18 03:14:59.302 CET
2023-01-18 03:15:30.203 CET;1010223018021411;49,2;2023-01-18 03:15:34.822 CET
2023-01-18 03:15:39.142 CET;1010223018021420;48,9;2023-01-18 03:17:09.111 CET
2023-01-18 03:17:13.211 CET;1010223018021429;48,5;2023-01-18 03:17:48.301 CET
2023-01-18 03:17:52.311 CET;1010223018021438;48,4;2023-01-18 03:17:56.900 CET
2023-01-18 03:18:01.190 CET;1010223018021447;48,3;2023-01-18 03:18:05.789 CET
2023-01-18 03:18:10.010 CET;1010223018021455;48,4;2023-01-18 03:18:14.589 CET
2023-01-18 03:18:18.769 CET;1010223018021505;48,2;2023-01-18 03:18:23.470 CET
2023-01-18 03:18:27.650 CET;1010223018021513;48,1;2023-01-18 03:18:32.269 CET
2023-01-18 03:18:36.470 CET;1010223018021522;48,2;2023-01-18 03:18:41.059 CET
2023-01-18 03:18:45.279 CET;1010223018021531;48,1;2023-01-18 03:18:49.948 CET
2023-01-18 03:19:38.609 CET;1010223018021754;48,2;2023-01-18 03:19:43.319 CET
2023-01-18 03:19:47.519 CET;1010223018021829;48,1;2023-01-18 03:19:52.190 CET
2023-01-18 03:20:05.408 CET;1010223018021847;48,2;2023-01-18 03:20:10.098 CET
2023-01-18 03:20:31.989 CET;1010223018021913;48,3;2023-01-18 03:20:36.658 CET
2023-01-18 03:20:40.848 CET;1010223018021922;48,4;2023-01-18 03:20:45.469 CET
2023-01-18 03:21:07.509 CET;1010223018021949;48,5;2023-01-18 03:21:12.118 CET
2023-01-18 03:21:52.017 CET;1010223018022033;48,6;2023-01-18 03:21:56.596 CET
2023-01-18 03:22:00.888 CET;1010223018022042;48,5;2023-01-18 03:22:05.566 CET
2023-01-18 03:22:09.898 CET;1010223018022051;48,6;2023-01-18 03:22:14.506 CET
2023-01-18 03:22:27.677 CET;1010223018022109;48,7;2023-01-18 03:22:32.345 CET
2023-01-18 03:23:11.996 CET;1010223018022153;48,8;2023-01-18 03:23:16.586 CET
2023-01-18 03:24:14.635 CET;1010223018022211;48,9;2023-01-18 03:24:19.194 CET
2023-01-18 03:24:23.895 CET;1010223018022220;48,8;2023-01-18 03:24:28.585 CET
2023-01-18 03:24:50.575 CET;1010223018022247;48,7;2023-01-18 03:24:55.246 CET
2023-01-18 03:25:08.384 CET;1010223018022401;48,6;2023-01-18 03:25:12.994 CET
2023-01-18 03:25:17.214 CET;1010223018022409;48,5;2023-01-18 03:25:21.793 CET
2023-01-18 03:25:43.944 CET;1010223018022433;48,6;2023-01-18 03:25:48.505 CET
2023-01-18 03:26:28.052 CET;1010223018022514;48,7;2023-01-18 03:26:32.673 CET
2023-01-18 03:26:36.903 CET;1010223018022522;48,8;2023-01-18 03:26:41.542 CET
2023-01-18 03:27:21.392 CET;1010223018022603;48,9;2023-01-18 03:27:50.061 CET
2023-01-18 03:27:53.980 CET;1010223018022612;48,8;2023-01-18 03:27:58.680 CET
2023-01-18 03:28:29.551 CET;1010223018022647;48,7;2023-01-18 03:28:34.200 CET
2023-01-18 03:28:47.210 CET;1010223018022705;48,6;2023-01-18 03:28:51.809 CET
2023-01-18 03:29:49.670 CET;1010223018022831;48,5;2023-01-18 03:29:54.279 CET
2023-01-18 03:29:58.489 CET;1010223018022839;48,6;2023-01-18 03:30:03.078 CET
2023-01-18 03:30:42.888 CET;1010223018022924;48,7;2023-01-18 03:30:47.477 CET
2023-01-18 03:31:09.517 CET;1010223018022951;48,8;2023-01-18 03:31:14.128 CET
2023-01-18 03:32:02.806 CET;1010223018023044;48,9;2023-01-18 03:32:07.476 CET
2023-01-18 03:32:38.377 CET;1010223018023119;49;2023-01-18 03:32:42.996 CET
2023-01-18 03:33:05.006 CET;1010223018023146;49,1;2023-01-18 03:33:09.726 CET
2023-01-18 03:33:31.825 CET;1010223018023213;49,2;2023-01-18 03:33:36.434 CET
2023-01-18 03:33:40.684 CET;1010223018023222;49,3;2023-01-18 03:33:45.323 CET
2023-01-18 03:33:58.515 CET;1010223018023240;49,4;2023-01-18 03:34:03.164 CET
2023-01-18 03:34:16.244 CET;1010223018023257;49,5;2023-01-18 03:34:20.835 CET
2023-01-18 03:34:25.144 CET;1010223018023306;49,4;2023-01-18 03:34:29.713 CET
2023-01-18 03:34:42.634 CET;1010223018023324;49,5;2023-01-18 03:34:47.233 CET
2023-01-18 03:35:18.043 CET;1010223018023400;49,6;2023-01-18 03:35:22.684 CET
2023-01-18 03:35:27.003 CET;1010223018023408;49,7;2023-01-18 03:35:31.642 CET
2023-01-18 03:36:29.032 CET;1010223018023511;49,8;2023-01-18 03:36:33.641 CET
2023-01-18 03:37:04.601 CET;1010223018023546;49,9;2023-01-18 03:37:09.171 CET
2023-01-18 03:37:22.321 CET;1010223018023604;49,8;2023-01-18 03:37:27.000 CET
2023-01-18 03:38:24.400 CET;1010223018023706;49,7;2023-01-18 03:38:57.749 CET
2023-01-18 03:39:10.608 CET;1010223018023724;49,6;2023-01-18 03:39:15.168 CET
2023-01-18 03:39:19.398 CET;1010223018023732;49,5;2023-01-18 03:39:24.049 CET
2023-01-18 03:39:37.049 CET;1010223018023750;49,4;2023-01-18 03:39:41.717 CET
2023-01-18 03:39:54.948 CET;1010223018023808;49,3;2023-01-18 03:39:59.637 CET
2023-01-18 03:40:21.697 CET;1010223018023835;49,2;2023-01-18 03:40:26.288 CET
2023-01-18 03:40:48.326 CET;1010223018023901;49,1;2023-01-18 03:40:53.016 CET
2023-01-18 03:40:57.266 CET;1010223018023938;49,2;2023-01-18 03:41:01.867 CET
2023-01-18 03:41:15.056 CET;1010223018023956;49,1;2023-01-18 03:41:19.736 CET
2023-01-18 03:41:23.986 CET;1010223018024005;49,2;2023-01-18 03:41:28.605 CET
2023-01-18 03:42:43.994 CET;1010223018024125;49,1;2023-01-18 03:42:48.684 CET
2023-01-18 03:42:52.924 CET;1010223018024134;49,2;2023-01-18 03:42:57.565 CET
2023-01-18 03:44:21.842 CET;1010223018024303;49,3;2023-01-18 03:44:26.523 CET
2023-01-18 03:44:39.532 CET;1010223018024321;49,2;2023-01-18 03:44:44.131 CET
2023-01-18 03:44:48.483 CET;1010223018024330;49,3;2023-01-18 03:44:53.082 CET
2023-01-18 03:46:17.349 CET;1010223018024512;49,4;2023-01-18 03:46:21.970 CET
2023-01-18 03:47:42.678 CET;1010123018024556;49,5;2023-01-18 03:47:47.237 CET
2023-01-18 03:48:00.459 CET;1010123018024610;49,4;2023-01-18 03:48:05.157 CET
2023-01-18 03:48:09.519 CET;1010123018024619;49,3;2023-01-18 03:48:14.118 CET
2023-01-18 03:48:27.299 CET;1010123018024636;49,2;2023-01-18 03:48:31.947 CET
2023-01-18 03:48:44.927 CET;1010123018024654;49,1;2023-01-18 03:48:49.486 CET
2023-01-18 03:50:13.746 CET;1010123018024855;49,2;2023-01-18 03:50:18.367 CET
2023-01-18 03:50:22.677 CET;1010123018024904;49,1;2023-01-18 03:50:27.246 CET
2023-01-18 03:51:07.165 CET;1010123018024948;49,2;2023-01-18 03:51:11.805 CET
2023-01-18 03:51:25.016 CET;1010123018025006;49,1;2023-01-18 03:51:29.575 CET
2023-01-18 03:51:42.756 CET;1010123018025024;49,2;2023-01-18 03:51:47.335 CET
2023-01-18 03:51:51.516 CET;1010123018025033;49,1;2023-01-18 03:51:56.135 CET
2023-01-18 03:53:37.344 CET;1010123018025153;49;2023-01-18 03:53:41.963 CET
2023-01-18 03:55:06.253 CET;1010123018025322;49,1;2023-01-18 03:55:10.931 CET
2023-01-18 03:55:41.773 CET;1010123018025423;49,2;2023-01-18 03:55:46.443 CET
2023-01-18 03:55:59.572 CET;1010123018025441;49,3;2023-01-18 03:56:04.211 CET
2023-01-18 03:56:17.471 CET;1010123018025458;49,2;2023-01-18 03:56:22.051 CET
2023-01-18 03:56:26.292 CET;1010123018025507;49,3;2023-01-18 03:56:30.851 CET
2023-01-18 03:56:35.042 CET;1010123018025516;49,4;2023-01-18 03:56:39.730 CET
2023-01-18 03:57:10.581 CET;1010123018025552;49,5;2023-01-18 03:57:15.240 CET
2023-01-18 03:57:19.510 CET;1010123018025601;49,4;2023-01-18 03:57:24.131 CET
2023-01-18 03:57:28.440 CET;1010123018025610;49,5;2023-01-18 03:57:33.009 CET
2023-01-18 03:58:03.930 CET;1010123018025645;49,6;2023-01-18 03:58:08.540 CET
2023-01-18 03:58:21.730 CET;1010123018025703;49,7;2023-01-18 03:58:26.290 CET
2023-01-18 03:58:30.640 CET;1010123018025712;49,6;2023-01-18 03:58:35.250 CET
2023-01-18 03:58:39.430 CET;1010123018025721;49,7;2023-01-18 03:58:44.130 CET
2023-01-18 03:59:32.569 CET;1010123018025814;49,8;2023-01-18 03:59:37.259 CET
2023-01-18 04:01:24.967 CET;1010123018025952;49,7;2023-01-18 04:01:29.578 CET
2023-01-18 04:01:51.558 CET;1010123018030018;49,6;2023-01-18 04:01:56.128 CET
2023-01-18 04:02:09.378 CET;1010123018030036;49,5;2023-01-18 04:02:13.977 CET
2023-01-18 04:03:11.286 CET;1010123018030152;49,4;2023-01-18 04:03:15.986 CET
2023-01-18 04:03:20.226 CET;1010123018030202;49,5;2023-01-18 04:03:24.776 CET
2023-01-18 04:03:37.875 CET;1010123018030219;49,4;2023-01-18 04:03:42.536 CET
2023-01-18 04:04:28.766 CET;1010123018030255;49,3;2023-01-18 04:04:33.335 CET
2023-01-18 04:04:37.555 CET;1010123018030304;49,2;2023-01-18 04:04:42.214 CET
2023-01-18 04:04:55.365 CET;1010123018030322;49,1;2023-01-18 04:04:59.984 CET
2023-01-18 04:05:04.305 CET;1010123018030330;49;2023-01-18 04:05:08.865 CET
2023-01-18 04:07:43.861 CET;1010123018030625;49,1;2023-01-18 04:07:48.471 CET
2023-01-18 04:09:12.720 CET;1010123018030754;49,2;2023-01-18 04:09:17.430 CET
2023-01-18 04:09:39.309 CET;1010123018030820;49,3;2023-01-18 04:09:43.979 CET
2023-01-18 04:09:48.210 CET;1010123018030829;49,2;2023-01-18 04:09:52.779 CET
2023-01-18 04:09:57.079 CET;1010123018030838;49,3;2023-01-18 04:10:01.737 CET
2023-01-18 04:10:23.688 CET;1010123018030905;49,4;2023-01-18 04:10:28.378 CET
2023-01-18 04:10:59.249 CET;1010123018030940;49,5;2023-01-18 04:11:03.898 CET
2023-01-18 04:11:08.039 CET;1010123018030949;49,6;2023-01-18 04:11:12.628 CET
2023-01-18 04:11:16.908 CET;1010123018030958;49,5;2023-01-18 04:11:21.588 CET
2023-01-18 04:11:34.767 CET;1010123018031016;49,6;2023-01-18 04:11:39.417 CET
2023-01-18 04:11:43.727 CET;1010123018031025;49,7;2023-01-18 04:11:48.397 CET
2023-01-18 04:12:19.197 CET;1010123018031100;49,8;2023-01-18 04:12:23.828 CET
2023-01-18 04:12:36.977 CET;1010123018031118;49,9;2023-01-18 04:12:41.667 CET
2023-01-18 04:14:06.276 CET;1010123018031229;49,8;2023-01-18 04:14:10.956 CET
2023-01-18 04:14:41.825 CET;1010123018031305;49,7;2023-01-18 04:14:46.474 CET
2023-01-18 04:15:26.224 CET;1010123018031407;49,6;2023-01-18 04:15:30.875 CET
2023-01-18 04:15:52.845 CET;1010123018031434;49,5;2023-01-18 04:15:57.434 CET
2023-01-18 04:16:37.293 CET;1010123018031519;49,4;2023-01-18 04:16:41.913 CET
2023-01-18 04:17:30.624 CET;1010123018031612;49,3;2023-01-18 04:17:35.263 CET
2023-01-18 04:18:23.792 CET;1010123018031705;49,2;2023-01-18 04:18:28.471 CET
2023-01-18 04:19:17.233 CET;1010123018031758;49,1;2023-01-18 04:19:21.832 CET
2023-01-18 04:20:08.312 CET;1010123018031825;49;2023-01-18 04:20:12.940 CET
2023-01-18 04:20:34.911 CET;1010123018031852;48,9;2023-01-18 04:20:39.510 CET
2023-01-18 04:21:10.351 CET;1010123018031927;49;2023-01-18 04:21:14.950 CET
2023-01-18 04:21:36.841 CET;1010123018031954;49,1;2023-01-18 04:21:41.450 CET
2023-01-18 04:22:03.410 CET;1010123018032045;49,2;2023-01-18 04:22:08.000 CET
2023-01-18 04:22:21.259 CET;1010123018032103;49,3;2023-01-18 04:22:25.908 CET
2023-01-18 04:22:39.049 CET;1010123018032121;49,4;2023-01-18 04:22:43.670 CET
2023-01-18 04:22:47.990 CET;1010123018032129;49,5;2023-01-18 04:22:52.549 CET
2023-01-18 04:22:56.940 CET;1010123018032138;49,4;2023-01-18 04:23:01.519 CET
2023-01-18 04:23:05.709 CET;1010123018032147;49,5;2023-01-18 04:23:10.319 CET
2023-01-18 04:23:23.499 CET;1010123018032205;49,6;2023-01-18 04:23:28.078 CET
2023-01-18 04:23:41.049 CET;1010123018032222;49,7;2023-01-18 04:23:45.668 CET
2023-01-18 04:24:07.709 CET;1010123018032249;49,8;2023-01-18 04:24:12.398 CET
2023-01-18 04:24:34.348 CET;1010123018032316;49,9;2023-01-18 04:24:38.967 CET
2023-01-18 04:25:01.078 CET;1010123018032342;50;2023-01-18 04:25:05.757 CET
2023-01-18 04:25:19.028 CET;1010123018032400;49,9;2023-01-18 04:25:23.596 CET
2023-01-18 04:25:27.917 CET;1010123018032409;50;2023-01-18 04:25:32.476 CET
2023-01-18 04:26:03.467 CET;1010123018032445;49,9;2023-01-18 04:26:08.085 CET
2023-01-18 04:27:23.436 CET;1010123018032605;49,8;2023-01-18 04:27:28.085 CET
2023-01-18 04:28:01.694 CET;1010123018032622;49,7;2023-01-18 04:28:06.323 CET
2023-01-18 04:28:28.293 CET;1010123018032649;49,6;2023-01-18 04:28:32.953 CET
2023-01-18 04:28:37.134 CET;1010123018032658;49,5;2023-01-18 04:28:41.763 CET
2023-01-18 04:28:54.934 CET;1010123018032716;49,4;2023-01-18 04:28:59.533 CET
2023-01-18 04:29:12.663 CET;1010123018032734;49,3;2023-01-18 04:29:17.361 CET
2023-01-18 04:29:30.572 CET;1010123018032751;49,2;2023-01-18 04:29:35.213 CET
2023-01-18 04:30:41.701 CET;1010123018032923;49,1;2023-01-18 04:30:46.332 CET
2023-01-18 04:32:10.551 CET;1010123018033052;49,2;2023-01-18 04:32:15.131 CET
2023-01-18 04:33:12.619 CET;1010123018033154;49,3;2023-01-18 04:33:17.289 CET
2023-01-18 04:33:30.378 CET;1010123018033212;49,2;2023-01-18 04:33:34.969 CET
2023-01-18 04:33:39.348 CET;1010123018033221;49,3;2023-01-18 04:33:43.928 CET
2023-01-18 04:34:14.838 CET;1010123018033256;49,4;2023-01-18 04:34:19.448 CET
2023-01-18 04:35:43.476 CET;1010123018033425;49,5;2023-01-18 04:35:48.085 CET
2023-01-18 04:36:01.174 CET;1010123018033443;49,4;2023-01-18 04:36:05.855 CET
2023-01-18 04:36:54.486 CET;1010123018033536;49,5;2023-01-18 04:36:59.055 CET
2023-01-18 04:37:12.214 CET;1010123018033553;49,4;2023-01-18 04:37:16.884 CET
2023-01-18 04:37:47.724 CET;1010123018033629;49,5;2023-01-18 04:37:52.404 CET
2023-01-18 04:37:56.714 CET;1010123018033638;49,4;2023-01-18 04:38:01.354 CET
2023-01-18 04:39:34.141 CET;1010123018033816;49,3;2023-01-18 04:39:38.801 CET
2023-01-18 04:40:09.832 CET;1010123018033851;49,4;2023-01-18 04:40:14.492 CET
2023-01-18 04:41:03.040 CET;1010123018033944;49,5;2023-01-18 04:41:07.690 CET
2023-01-18 04:41:11.960 CET;1010123018033953;49,4;2023-01-18 04:41:16.571 CET
2023-01-18 04:41:29.641 CET;1010123018034011;49,5;2023-01-18 04:41:34.329 CET
2023-01-18 04:41:38.579 CET;1010123018034020;49,4;2023-01-18 04:41:43.209 CET
2023-01-18 04:42:05.188 CET;1010123018034046;49,5;2023-01-18 04:42:09.848 CET
2023-01-18 04:42:40.789 CET;1010123018034122;49,6;2023-01-18 04:42:45.368 CET
2023-01-18 04:43:16.298 CET;1010123018034158;49,7;2023-01-18 04:43:20.967 CET
2023-01-18 04:43:33.967 CET;1010123018034216;49,6;2023-01-18 04:43:38.576 CET
2023-01-18 04:43:42.788 CET;1010123018034224;49,7;2023-01-18 04:43:47.457 CET
2023-01-18 04:44:00.618 CET;1010123018034242;49,8;2023-01-18 04:44:05.216 CET
2023-01-18 04:44:36.164 CET;1010123018034318;49,9;2023-01-18 04:44:40.723 CET
2023-01-18 04:45:55.994 CET;1010123018034438;50;2023-01-18 04:46:00.584 CET
2023-01-18 04:46:13.904 CET;1010123018034455;50,1;2023-01-18 04:46:18.493 CET
2023-01-18 04:47:51.243 CET;1010123018034633;50,2;2023-01-18 04:47:55.842 CET
2023-01-18 04:48:00.263 CET;1010123018034642;50,1;2023-01-18 04:48:04.892 CET
2023-01-18 04:48:26.933 CET;1010123018034708;50,2;2023-01-18 04:48:31.530 CET
2023-01-18 04:48:35.822 CET;1010123018034717;50,1;2023-01-18 04:48:40.490 CET
2023-01-18 04:49:29.062 CET;1010123018034811;50;2023-01-18 04:49:33.690 CET
2023-01-18 04:49:55.661 CET;1010123018034837;49,9;2023-01-18 04:50:00.250 CET
2023-01-18 04:50:22.250 CET;1010123018034904;49,8;2023-01-18 04:50:26.819 CET
2023-01-18 04:51:24.569 CET;1010123018035006;49,7;2023-01-18 04:51:29.220 CET
2023-01-18 04:52:17.970 CET;1010123018035059;49,6;2023-01-18 04:52:22.569 CET
2023-01-18 04:52:26.829 CET;1010123018035108;49,5;2023-01-18 04:52:31.457 CET
2023-01-18 04:52:44.459 CET;1010123018035126;49,4;2023-01-18 04:52:49.049 CET
2023-01-18 04:53:02.148 CET;1010123018035143;49,5;2023-01-18 04:53:06.739 CET
2023-01-18 04:53:28.819 CET;1010123018035210;49,4;2023-01-18 04:53:33.377 CET
2023-01-18 04:53:55.517 CET;1010123018035237;49,5;2023-01-18 04:54:00.177 CET
2023-01-18 04:54:13.338 CET;1010123018035255;49,4;2023-01-18 04:54:17.937 CET
2023-01-18 04:54:39.858 CET;1010123018035321;49,5;2023-01-18 04:54:44.496 CET
2023-01-18 04:54:57.517 CET;1010123018035339;49,4;2023-01-18 04:55:02.187 CET
2023-01-18 04:55:15.447 CET;1010123018035357;49,5;2023-01-18 04:55:20.026 CET
2023-01-18 04:55:24.217 CET;1010123018035406;49,4;2023-01-18 04:55:28.895 CET
2023-01-18 04:55:51.046 CET;1010123018035432;49,5;2023-01-18 04:55:55.617 CET
2023-01-18 04:55:59.736 CET;1010123018035441;49,4;2023-01-18 04:56:04.335 CET
2023-01-18 04:56:08.677 CET;1010123018035450;49,5;2023-01-18 04:56:13.296 CET
2023-01-18 04:56:26.506 CET;1010123018035508;49,4;2023-01-18 04:56:31.135 CET
2023-01-18 04:56:53.286 CET;1010123018035535;49,5;2023-01-18 04:56:57.946 CET
2023-01-18 04:57:02.115 CET;1010123018035543;49,4;2023-01-18 04:57:06.665 CET
2023-01-18 04:57:11.026 CET;1010123018035552;49,5;2023-01-18 04:57:15.706 CET
2023-01-18 04:57:19.905 CET;1010123018035601;49,4;2023-01-18 04:57:24.585 CET
2023-01-18 04:57:37.825 CET;1010123018035619;49,5;2023-01-18 04:57:42.494 CET
2023-01-18 04:57:46.775 CET;1010123018035628;49,4;2023-01-18 04:57:51.463 CET
2023-01-18 04:59:06.510 CET;1010123018035748;49,5;2023-01-18 04:59:11.141 CET
2023-01-18 04:59:24.280 CET;1010123018035806;49,4;2023-01-18 04:59:28.891 CET
2023-01-18 04:59:42.154 CET;1010123018035823;49,5;2023-01-18 04:59:46.834 CET
2023-01-18 04:59:51.134 CET;1010223018035844;49,4;2023-01-18 04:59:55.792 CET
2023-01-18 05:00:09.082 CET;1010223018035858;49,5;2023-01-18 05:00:13.701 CET
2023-01-18 05:00:18.023 CET;1010223018035906;49,4;2023-01-18 05:00:22.661 CET
2023-01-18 05:00:35.802 CET;1010223018035920;49,5;2023-01-18 05:00:40.512 CET
2023-01-18 05:00:44.782 CET;1010223018035927;49,4;2023-01-18 05:00:49.461 CET
