,time,TraceabilityCode,PressForceValueRR,time.value
322,2023-01-04 16:31:28.489,1010123004153049,32.0,2023-01-04 16:31:32.947
323,2023-01-04 16:31:35.868,1010123004153056,32.5,2023-01-04 16:31:40.288
324,2023-01-04 16:31:43.769,1010123004153103,32.8,2023-01-04 16:31:48.257
325,2023-01-04 16:31:51.029,1010123004153111,32.5,2023-01-04 16:31:55.558
326,2023-01-04 16:31:58.438,1010123004153118,32.8,2023-01-04 16:32:02.868
327,2023-01-04 16:32:20.348,1010123004153140,32.5,2023-01-04 16:32:24.757
328,2023-01-04 16:32:42.818,1010123004153202,31.7,2023-01-04 16:32:47.336
329,2023-01-04 16:32:50.078,1010123004153210,32.2,2023-01-04 16:32:54.526
330,2023-01-04 16:33:04.756,1010123004153224,32.0,2023-01-04 16:33:09.286
331,2023-01-04 16:33:20.046,1010123004153239,32.2,2023-01-04 16:33:24.466
332,2023-01-04 16:33:41.966,1010123004153301,33.0,2023-01-04 16:33:46.395
333,2023-01-04 16:33:49.276,1010123004153309,32.5,2023-01-04 16:33:53.825
334,2023-01-04 16:33:56.875,1010123004153323,32.0,2023-01-04 16:34:01.345
335,2023-01-04 16:34:04.335,1010123004153331,32.8,2023-01-04 16:34:08.865
336,2023-01-04 16:34:17.226,1010123004153345,32.5,2023-01-04 16:34:21.706
337,2023-01-04 16:34:38.686,1010123004153407,32.2,2023-01-04 16:34:43.174
338,2023-01-04 16:35:00.244,1010123004153428,31.7,2023-01-04 16:35:04.694
339,2023-01-04 16:35:07.954,1010123004153435,32.2,2023-01-04 16:35:12.473
340,2023-01-04 16:35:29.515,1010123004153457,32.0,2023-01-04 16:35:33.994
341,2023-01-04 16:35:43.535,1010123004153511,31.7,2023-01-04 16:35:48.053
342,2023-01-04 16:35:51.005,1010123004153518,32.5,2023-01-04 16:35:55.433
343,2023-01-04 16:36:05.063,1010123004153533,31.7,2023-01-04 16:36:09.572
344,2023-01-04 16:36:12.674,1010123004153540,32.2,2023-01-04 16:36:17.112
345,2023-01-04 16:36:26.653,1010123004153554,31.7,2023-01-04 16:36:31.171
346,2023-01-04 16:36:34.072,1010123004153601,32.2,2023-01-04 16:36:38.621
347,2023-01-04 16:46:44.604,1010123004154224,32.5,2023-01-04 16:46:49.114
348,2023-01-04 16:46:57.592,1010123004154232,32.0,2023-01-04 16:47:02.052
349,2023-01-04 16:47:04.963,1010123004154239,31.2,2023-01-04 16:47:09.441
350,2023-01-04 16:47:12.392,1010123004154246,31.4,2023-01-04 16:47:16.792
351,2023-01-04 16:47:19.763,1010123004154627,31.7,2023-01-04 16:47:24.253
352,2023-01-04 16:47:27.203,1010123004154634,32.2,2023-01-04 16:47:31.673
353,2023-01-04 16:47:41.782,1010123004154702,31.7,2023-01-04 16:47:46.242
354,2023-01-04 16:47:49.243,1010123004154710,31.2,2023-01-04 16:47:53.681
355,2023-01-04 16:47:56.542,1010123004154717,32.2,2023-01-04 16:48:01.111
356,2023-01-04 16:48:04.101,1010123004154725,31.2,2023-01-04 16:48:08.631
357,2023-01-04 16:48:11.522,1010123004154732,31.4,2023-01-04 16:48:15.881
358,2023-01-04 16:48:26.332,1010123004154747,30.9,2023-01-04 16:48:30.802
359,2023-01-04 16:48:33.812,1010123004154754,31.4,2023-01-04 16:48:38.322
360,2023-01-04 16:48:48.522,1010123004154809,31.2,2023-01-04 16:48:53.030
361,2023-01-04 16:48:55.970,1010123004154816,31.4,2023-01-04 16:49:00.430
362,2023-01-04 16:49:03.361,1010123004154824,31.7,2023-01-04 16:49:07.821
363,2023-01-04 16:49:10.760,1010123004154831,32.2,2023-01-04 16:49:15.210
364,2023-01-04 16:49:18.121,1010123004154839,32.0,2023-01-04 16:49:22.559
365,2023-01-04 16:49:25.500,1010123004154846,31.7,2023-01-04 16:49:29.990
366,2023-01-04 16:49:32.920,1010123004154853,32.2,2023-01-04 16:49:37.349
367,2023-01-04 16:49:47.579,1010123004154908,32.8,2023-01-04 16:49:52.059
368,2023-01-04 16:49:55.059,1010123004154916,32.0,2023-01-04 16:49:59.519
369,2023-01-04 16:50:02.559,1010123004154923,31.7,2023-01-04 16:50:06.959
370,2023-01-04 16:50:09.910,1010123004154930,31.4,2023-01-04 16:50:14.398
371,2023-01-04 16:50:17.299,1010123004154938,32.0,2023-01-04 16:50:21.819
372,2023-01-04 16:50:24.769,1010123004154945,31.4,2023-01-04 16:50:29.167
373,2023-01-04 16:50:39.588,1010123004155000,32.2,2023-01-04 16:50:44.098
374,2023-01-04 16:50:46.948,1010123004155007,32.0,2023-01-04 16:50:51.509
375,2023-01-04 16:51:09.138,1010123004155030,31.7,2023-01-04 16:51:13.668
376,2023-01-04 16:51:16.618,1010123004155037,31.4,2023-01-04 16:51:21.118
377,2023-01-04 16:51:24.108,1010123004155044,32.5,2023-01-04 16:51:28.647
378,2023-01-04 16:51:31.377,1010123004155052,32.8,2023-01-04 16:51:35.927
379,2023-01-04 16:51:38.746,1010123004155059,32.2,2023-01-04 16:51:43.266
380,2023-01-04 16:51:46.266,1010123004155107,32.0,2023-01-04 16:51:50.776
381,2023-01-04 16:51:53.717,1010123004155114,32.5,2023-01-04 16:51:58.207
382,2023-01-04 16:52:01.167,1010123004155122,33.0,2023-01-04 16:52:05.687
383,2023-01-04 16:52:08.558,1010123004155129,32.8,2023-01-04 16:52:13.048
384,2023-01-04 16:52:15.818,1010123004155136,32.2,2023-01-04 16:52:20.318
385,2023-01-04 16:52:23.286,1010123004155144,32.0,2023-01-04 16:52:27.746
386,2023-01-04 16:52:30.697,1010123004155151,32.2,2023-01-04 16:52:35.176
387,2023-01-04 16:52:38.016,1010123004155159,32.0,2023-01-04 16:52:42.546
388,2023-01-04 16:52:45.486,1010123004155206,31.7,2023-01-04 16:52:49.926
389,2023-01-04 16:53:00.276,1010123004155221,31.4,2023-01-04 16:53:04.726
390,2023-01-04 16:53:07.655,1010123004155228,32.0,2023-01-04 16:53:12.155
391,2023-01-04 16:53:15.605,1010123004155243,32.2,2023-01-04 16:53:20.075
392,2023-01-04 16:53:23.016,1010123004155250,31.7,2023-01-04 16:53:27.405
393,2023-01-04 16:53:30.986,1010123004155257,32.0,2023-01-04 16:53:35.426
394,2023-01-04 16:53:45.726,1010123004155311,33.0,2023-01-04 16:53:50.246
395,2023-01-04 16:53:53.045,1010123004155319,32.5,2023-01-04 16:53:57.523
396,2023-01-04 16:54:00.424,1010123004155326,32.2,2023-01-04 16:54:04.874
397,2023-01-04 16:54:15.345,1010123004155340,32.8,2023-01-04 16:54:19.815
398,2023-01-04 16:54:22.605,1010123004155348,32.5,2023-01-04 16:54:27.045
399,2023-01-04 16:54:30.015,1010123004155355,32.8,2023-01-04 16:54:34.474
400,2023-01-04 16:54:44.724,1010123004155409,32.5,2023-01-04 16:54:49.273
401,2023-01-04 16:54:52.174,1010123004155417,32.2,2023-01-04 16:54:56.622
402,2023-01-04 16:54:59.733,1010123004155424,32.5,2023-01-04 16:55:04.124
403,2023-01-04 16:55:14.374,1010123004155438,31.7,2023-01-04 16:55:18.803
404,2023-01-04 16:55:21.763,1010123004155446,32.5,2023-01-04 16:55:26.322
405,2023-01-04 16:55:29.114,1010123004155453,32.2,2023-01-04 16:55:33.602
406,2023-01-04 16:55:36.624,1010123004155500,31.7,2023-01-04 16:55:41.114
407,2023-01-04 16:55:51.364,1010123004155514,32.0,2023-01-04 16:55:55.802
408,2023-01-04 16:55:58.802,1010123004155522,32.8,2023-01-04 16:56:03.302
409,2023-01-04 16:56:06.092,1010123004155529,32.5,2023-01-04 16:56:10.642
410,2023-01-04 16:56:13.483,1010123004155536,33.0,2023-01-04 16:56:17.993
411,2023-01-04 16:56:20.842,1010123004155543,32.2,2023-01-04 16:56:25.332
412,2023-01-04 16:56:28.201,1010123004155550,32.5,2023-01-04 16:56:32.701
413,2023-01-04 16:56:35.772,1010123004155557,33.0,2023-01-04 16:56:40.240
414,2023-01-04 16:56:43.201,1010123004155605,32.2,2023-01-04 16:56:47.611
415,2023-01-04 17:20:24.882,1010123004155626,31.4,2023-01-04 17:20:29.272
416,2023-01-04 17:20:32.473,1010123004155641,32.0,2023-01-04 17:20:36.992
417,2023-01-04 17:20:47.282,1010123004161948,31.2,2023-01-04 17:20:51.782
418,2023-01-04 17:21:02.151,1010123004162026,30.9,2023-01-04 17:21:06.651
419,2023-01-04 17:21:24.431,1010123004162048,30.4,2023-01-04 17:21:28.891
420,2023-01-04 17:21:34.431,1010123004162102,30.9,2023-01-04 17:21:38.901
421,2023-01-04 17:21:41.982,1010123004162109,31.4,2023-01-04 17:21:46.441
422,2023-01-04 17:22:03.260,1010123004162131,30.9,2023-01-04 17:22:07.710
423,2023-01-04 17:22:10.621,1010123004162138,31.4,2023-01-04 17:22:15.150
424,2023-01-04 17:22:18.220,1010123004162145,32.0,2023-01-04 17:22:22.670
425,2023-01-04 17:22:26.230,1010123004162152,32.5,2023-01-04 17:22:30.680
426,2023-01-04 17:22:40.849,1010123004162207,32.2,2023-01-04 17:22:45.369
427,2023-01-04 17:23:07.450,1010123004162235,32.5,2023-01-04 17:23:12.019
428,2023-01-04 17:24:05.868,1010123004162333,32.0,2023-01-04 17:24:10.358
429,2023-01-04 17:24:13.309,1010123004162341,32.2,2023-01-04 17:24:17.878
430,2023-01-04 17:24:20.588,1010123004162348,32.5,2023-01-04 17:24:25.147
431,2023-01-04 17:24:27.997,1010123004162355,32.2,2023-01-04 17:24:32.417
432,2023-01-04 17:24:36.038,1010123004162402,32.0,2023-01-04 17:24:40.487
433,2023-01-04 17:24:43.348,1010123004162409,31.2,2023-01-04 17:24:47.848
434,2023-01-04 17:24:50.937,1010123004162417,32.0,2023-01-04 17:24:55.397
435,2023-01-04 17:24:58.278,1010123004162424,31.4,2023-01-04 17:25:02.747
436,2023-01-04 17:25:05.757,1010123004162431,31.7,2023-01-04 17:25:10.276
437,2023-01-04 17:25:13.118,1010123004162438,31.4,2023-01-04 17:25:17.618
438,2023-01-04 17:25:20.558,1010123004162445,31.7,2023-01-04 17:25:25.048
439,2023-01-04 17:25:27.868,1010123004162452,32.0,2023-01-04 17:25:32.358
440,2023-01-04 17:25:42.778,1010123004162507,32.2,2023-01-04 17:25:47.318
441,2023-01-04 17:25:50.457,1010123004162514,32.8,2023-01-04 17:25:54.986
442,2023-01-04 17:25:57.836,1010123004162521,32.2,2023-01-04 17:26:02.357
443,2023-01-04 17:26:05.336,1010123004162528,32.5,2023-01-04 17:26:09.865
444,2023-01-04 17:26:12.717,1010123004162536,32.2,2023-01-04 17:26:17.125
445,2023-01-04 17:26:20.107,1010123004162543,32.8,2023-01-04 17:26:24.647
446,2023-01-04 17:26:27.546,1010123004162550,31.7,2023-01-04 17:26:32.046
447,2023-01-04 17:26:34.957,1010123004162557,33.0,2023-01-04 17:26:39.476
448,2023-01-04 17:26:42.296,1010123004162604,31.4,2023-01-04 17:26:46.746
449,2023-01-04 17:26:49.726,1010123004162612,32.2,2023-01-04 17:26:54.177
450,2023-01-04 17:27:04.316,1010123004162619,31.4,2023-01-04 17:27:08.766
451,2023-01-04 17:27:11.786,1010123004162626,31.7,2023-01-04 17:27:16.266
452,2023-01-04 17:27:19.187,1010123004162634,32.2,2023-01-04 17:27:23.714
453,2023-01-04 17:27:56.526,1010123004162718,32.5,2023-01-04 17:28:00.994
454,2023-01-04 17:28:03.926,1010123004162725,32.0,2023-01-04 17:28:08.375
455,2023-01-04 17:28:11.385,1010123004162732,33.0,2023-01-04 17:28:15.885
456,2023-01-04 17:28:18.676,1010123004162740,33.3,2023-01-04 17:28:23.154
457,2023-01-04 17:28:25.964,1010123004162747,33.0,2023-01-04 17:28:30.424
458,2023-01-04 17:28:40.734,1010123004162802,33.3,2023-01-04 17:28:45.174
459,2023-01-04 17:28:47.984,1010123004162809,33.0,2023-01-04 17:28:52.525
460,2023-01-04 17:28:55.365,1010123004162817,32.8,2023-01-04 17:28:59.793
461,2023-01-04 17:29:02.605,1010123004162824,32.2,2023-01-04 17:29:07.055
462,2023-01-04 17:29:17.255,1010123004162839,32.0,2023-01-04 17:29:21.713
463,2023-01-04 17:29:24.684,1010123004162846,31.4,2023-01-04 17:29:29.164
464,2023-01-04 17:29:32.263,1010123004162853,32.0,2023-01-04 17:29:36.763
465,2023-01-04 17:29:39.594,1010123004162901,31.7,2023-01-04 17:29:44.124
466,2023-01-04 17:29:47.023,1010123004162908,32.5,2023-01-04 17:29:51.483
467,2023-01-04 17:29:54.394,1010123004162915,32.0,2023-01-04 17:29:58.812
468,2023-01-04 17:30:01.674,1010123004162923,31.7,2023-01-04 17:30:06.094
469,2023-01-04 17:30:09.243,1010123004162930,32.8,2023-01-04 17:30:13.733
470,2023-01-04 17:30:16.634,1010123004162938,33.0,2023-01-04 17:30:21.082
471,2023-01-04 17:30:31.253,1010123004162952,32.2,2023-01-04 17:30:35.802
472,2023-01-04 17:30:38.832,1010123004163000,33.0,2023-01-04 17:30:43.391
473,2023-01-04 17:30:53.493,1010123004163014,32.8,2023-01-04 17:30:58.023
474,2023-01-04 17:31:00.872,1010123004163022,32.2,2023-01-04 17:31:05.322
475,2023-01-04 17:31:08.263,1010123004163029,32.0,2023-01-04 17:31:12.763
476,2023-01-04 17:31:15.693,1010123004163037,32.5,2023-01-04 17:31:20.122
477,2023-01-04 17:31:23.183,1010123004163044,32.2,2023-01-04 17:31:27.721
478,2023-01-04 17:31:30.552,1010123004163051,32.5,2023-01-04 17:31:34.992
479,2023-01-04 17:31:37.911,1010123004163059,31.7,2023-01-04 17:31:42.441
480,2023-01-04 17:31:45.381,1010123004163106,32.0,2023-01-04 17:31:49.861
481,2023-01-04 17:31:52.812,1010123004163113,32.2,2023-01-04 17:31:57.289
482,2023-01-04 17:32:07.641,1010123004163128,32.5,2023-01-04 17:32:12.130
483,2023-01-04 17:32:22.250,1010123004163143,32.2,2023-01-04 17:32:26.680
484,2023-01-04 17:32:37.081,1010123004163158,32.8,2023-01-04 17:32:41.540
485,2023-01-04 17:32:51.671,1010123004163213,33.0,2023-01-04 17:32:56.130
486,2023-01-04 17:33:06.480,1010123004163227,32.8,2023-01-04 17:33:10.888
487,2023-01-04 17:33:13.740,1010123004163235,33.0,2023-01-04 17:33:18.259
488,2023-01-04 17:33:35.859,1010123004163257,32.5,2023-01-04 17:33:40.279
489,2023-01-04 17:33:50.680,1010123004163312,32.2,2023-01-04 17:33:55.128
490,2023-01-04 17:34:20.019,1010123004163341,32.0,2023-01-04 17:34:24.497
491,2023-01-04 17:34:34.709,1010123004163356,32.5,2023-01-04 17:34:39.167
492,2023-01-04 17:34:49.388,1010123004163411,33.0,2023-01-04 17:34:53.808
493,2023-01-04 17:34:56.657,1010123004163418,32.8,2023-01-04 17:35:01.167
494,2023-01-04 17:35:04.048,1010123004163425,32.5,2023-01-04 17:35:08.516
495,2023-01-04 17:35:11.326,1010123004163433,32.0,2023-01-04 17:35:15.857
496,2023-01-04 17:35:19.838,1010123004163447,33.0,2023-01-04 17:35:24.266
497,2023-01-04 17:35:41.496,1010123004163509,32.5,2023-01-04 17:35:46.026
498,2023-01-04 17:35:49.276,1010123004163516,32.8,2023-01-04 17:35:53.716
499,2023-01-04 17:36:10.586,1010123004163538,32.5,2023-01-04 17:36:15.016
500,2023-01-04 17:36:25.385,1010123004163553,31.7,2023-01-04 17:36:29.885
501,2023-01-04 17:36:32.776,1010123004163600,32.2,2023-01-04 17:36:37.325
502,2023-01-04 17:37:23.055,1010123004163651,31.7,2023-01-04 17:37:27.494
503,2023-01-04 17:37:30.555,1010123004163658,32.2,2023-01-04 17:37:35.094
504,2023-01-04 17:37:44.694,1010123004163712,31.7,2023-01-04 17:37:49.144
505,2023-01-04 17:37:52.315,1010123004163720,32.2,2023-01-04 17:37:56.845
506,2023-01-04 17:38:13.744,1010123004163741,32.5,2023-01-04 17:38:18.213
507,2023-01-04 17:38:21.194,1010123004163749,32.8,2023-01-04 17:38:25.654
508,2023-01-04 17:38:50.344,1010123004163818,33.3,2023-01-04 17:38:54.844
509,2023-01-04 17:38:57.664,1010123004163825,32.5,2023-01-04 17:39:02.203
510,2023-01-04 17:39:05.124,1010123004163832,33.0,2023-01-04 17:39:09.563
511,2023-01-04 17:39:26.102,1010123004163854,32.5,2023-01-04 17:39:30.612
512,2023-01-04 17:39:33.822,1010123004163901,32.8,2023-01-04 17:39:38.292
513,2023-01-04 17:40:02.183,1010123004163930,32.5,2023-01-04 17:40:06.671
514,2023-01-04 17:40:31.312,1010123004163959,32.2,2023-01-04 17:40:35.812
515,2023-01-04 17:40:38.802,1010123004164006,32.5,2023-01-04 17:40:43.332
516,2023-01-04 17:41:00.161,1010123004164028,31.4,2023-01-04 17:41:04.701
517,2023-01-04 17:41:07.842,1010123004164035,32.5,2023-01-04 17:41:12.371
518,2023-01-04 17:43:52.500,1010223004164308,32.0,2023-01-04 17:43:56.948
519,2023-01-04 17:44:07.410,1010123004164323,31.7,2023-01-04 17:44:11.900
520,2023-01-04 17:44:14.869,1010123004164330,31.4,2023-01-04 17:44:19.339
521,2023-01-04 17:44:22.349,1010123004164338,32.2,2023-01-04 17:44:26.848
522,2023-01-04 17:44:29.898,1010123004164348,31.4,2023-01-04 17:44:34.448
523,2023-01-04 17:44:37.469,1010123004164357,32.0,2023-01-04 17:44:41.967
524,2023-01-04 17:44:44.769,1010123004164405,32.2,2023-01-04 17:44:49.247
525,2023-01-04 17:44:52.279,1010123004164412,32.5,2023-01-04 17:44:56.756
526,2023-01-04 17:44:59.767,1010123004164420,32.0,2023-01-04 17:45:04.276
527,2023-01-04 17:45:07.227,1010123004164427,32.8,2023-01-04 17:45:11.627
528,2023-01-04 17:45:14.687,1010123004164435,31.7,2023-01-04 17:45:19.237
529,2023-01-04 17:45:22.288,1010123004164443,32.5,2023-01-04 17:45:26.776
530,2023-01-04 17:45:29.638,1010123004164450,31.4,2023-01-04 17:45:34.137
531,2023-01-04 17:45:37.058,1010123004164457,32.5,2023-01-04 17:45:41.487
532,2023-01-04 17:45:44.528,1010123004164505,32.0,2023-01-04 17:45:49.006
533,2023-01-04 17:45:51.967,1010123004164512,31.4,2023-01-04 17:45:56.496
534,2023-01-04 17:45:59.627,1010123004164520,31.7,2023-01-04 17:46:04.026
535,2023-01-04 17:46:14.457,1010123004164535,32.5,2023-01-04 17:46:18.937
536,2023-01-04 17:46:21.776,1010123004164542,32.0,2023-01-04 17:46:26.296
537,2023-01-04 17:46:29.207,1010123004164550,31.7,2023-01-04 17:46:33.726
538,2023-01-04 17:46:36.657,1010123004164557,32.5,2023-01-04 17:46:41.137
539,2023-01-04 17:46:44.137,1010123004164604,32.2,2023-01-04 17:46:48.585
540,2023-01-04 17:46:51.506,1010123004164612,32.8,2023-01-04 17:46:55.986
541,2023-01-04 17:46:58.956,1010123004164619,32.0,2023-01-04 17:47:03.404
542,2023-01-04 17:47:21.476,1010123004164642,32.5,2023-01-04 17:47:25.865
543,2023-01-04 17:47:28.986,1010123004164649,32.2,2023-01-04 17:47:33.466
544,2023-01-04 17:47:36.466,1010123004164657,32.5,2023-01-04 17:47:40.934
545,2023-01-04 17:47:44.046,1010123004164704,32.2,2023-01-04 17:47:48.615
546,2023-01-04 17:47:51.466,1010123004164712,32.5,2023-01-04 17:47:55.974
547,2023-01-04 17:48:06.375,1010123004164727,32.0,2023-01-04 17:48:10.924
548,2023-01-04 17:48:14.015,1010123004164734,32.2,2023-01-04 17:48:18.513
549,2023-01-04 17:48:21.355,1010123004164742,31.4,2023-01-04 17:48:25.783
550,2023-01-04 17:48:29.124,1010123004164749,32.5,2023-01-04 17:48:33.594
551,2023-01-04 17:48:36.973,1010123004164757,31.7,2023-01-04 17:48:41.424
552,2023-01-04 17:48:44.384,1010123004164804,32.5,2023-01-04 17:48:48.864
553,2023-01-04 17:49:13.854,1010123004164834,32.2,2023-01-04 17:49:18.263
554,2023-01-04 17:49:21.194,1010123004164841,32.8,2023-01-04 17:49:25.651
555,2023-01-04 17:49:28.532,1010123004164849,33.0,2023-01-04 17:49:33.013
556,2023-01-04 17:49:35.862,1010123004164856,33.3,2023-01-04 17:49:40.371
557,2023-01-04 17:49:50.592,1010123004164911,32.8,2023-01-04 17:49:55.102
558,2023-01-04 17:50:05.352,1010123004164926,33.0,2023-01-04 17:50:09.862
559,2023-01-04 17:50:20.163,1010123004164941,32.8,2023-01-04 17:50:24.701
560,2023-01-04 17:50:27.721,1010123004164949,31.7,2023-01-04 17:50:32.210
561,2023-01-04 17:50:35.371,1010123004164956,32.0,2023-01-04 17:50:39.901
562,2023-01-04 17:51:12.802,1010123004165040,32.2,2023-01-04 17:51:17.312
563,2023-01-04 17:51:20.802,1010123004165048,32.0,2023-01-04 17:51:25.230
564,2023-01-04 17:51:28.561,1010123004165055,32.5,2023-01-04 17:53:29.288
565,2023-01-04 17:53:42.209,1010123004165102,33.0,2023-01-04 17:53:46.678
566,2023-01-04 17:53:50.069,1010123004165117,32.8,2023-01-04 17:53:54.586
567,2023-01-04 17:54:13.538,1010123004165139,33.0,2023-01-04 17:54:18.056
568,2023-01-04 17:54:20.868,1010123004165146,32.8,2023-01-04 17:54:25.336
569,2023-01-04 17:54:43.398,1010123004165323,32.5,2023-01-04 17:54:47.898
570,2023-01-04 17:54:50.737,1010123004165408,32.2,2023-01-04 17:54:55.147
571,2023-01-04 17:55:20.007,1010123004165446,31.7,2023-01-04 17:55:24.437
572,2023-01-04 17:55:27.857,1010123004165453,32.0,2023-01-04 17:55:32.276
573,2023-01-04 17:55:40.336,1010123004165508,31.7,2023-01-04 17:55:44.766
574,2023-01-04 17:55:47.766,1010123004165515,31.4,2023-01-04 17:55:52.305
575,2023-01-04 17:56:02.927,1010123004165530,32.5,2023-01-04 17:56:07.496
576,2023-01-04 17:56:16.697,1010123004165544,32.2,2023-01-04 17:56:21.256
577,2023-01-04 17:56:24.655,1010123004165552,32.5,2023-01-04 17:56:29.184
578,2023-01-04 17:56:32.095,1010123004165559,32.0,2023-01-04 17:56:36.545
579,2023-01-04 17:56:39.686,1010123004165606,32.8,2023-01-04 17:56:44.214
580,2023-01-04 17:57:15.776,1010123004165643,32.0,2023-01-04 17:57:20.305
581,2023-01-04 17:57:23.216,1010123004165650,32.2,2023-01-04 17:57:27.744
582,2023-01-04 17:57:37.165,1010123004165705,32.5,2023-01-04 17:57:41.595
583,2023-01-04 17:57:44.634,1010123004165712,31.7,2023-01-04 17:57:49.184
584,2023-01-04 17:57:52.055,1010123004165719,32.0,2023-01-04 17:57:56.555
585,2023-01-04 17:58:21.414,1010123004165749,31.7,2023-01-04 17:58:25.825
586,2023-01-04 17:58:35.634,1010123004165803,32.2,2023-01-04 17:58:40.125
587,2023-01-04 17:58:43.454,1010123004165810,32.5,2023-01-04 17:58:47.983
588,2023-01-04 17:58:58.243,1010123004165825,32.2,2023-01-04 17:59:02.792
589,2023-01-04 17:59:19.503,1010123004165847,32.5,2023-01-04 17:59:24.072
590,2023-01-04 18:00:54.122,1010123004170021,32.2,2023-01-04 18:00:58.621
591,2023-01-04 18:01:09.371,1010123004170036,32.0,2023-01-04 18:01:13.790
592,2023-01-04 18:01:16.901,1010123004170044,33.0,2023-01-04 18:01:21.440
593,2023-01-04 18:01:31.551,1010123004170059,32.5,2023-01-04 18:01:36.061
594,2023-01-04 18:01:39.030,1010123004170106,32.2,2023-01-04 18:01:43.470
595,2023-01-04 18:01:47.101,1010123004170113,31.7,2023-01-04 18:01:51.571
596,2023-01-04 18:01:54.641,1010123004170120,32.2,2023-01-04 18:01:59.190
597,2023-01-04 18:02:02.000,1010123004170128,31.7,2023-01-04 18:02:06.470
598,2023-01-04 18:02:16.780,1010123004170143,32.2,2023-01-04 18:02:21.319
599,2023-01-04 18:02:24.151,1010123004170150,31.7,2023-01-04 18:02:28.588
600,2023-01-04 18:02:39.220,1010123004170205,32.0,2023-01-04 18:02:43.729
601,2023-01-04 18:03:03.150,1010223004170230,32.2,2023-01-04 18:03:07.658
602,2023-01-04 18:03:10.549,1010223004170238,32.5,2023-01-04 18:03:15.109
603,2023-01-04 18:03:33.158,1010223004170300,33.3,2023-01-04 18:03:37.667
604,2023-01-04 18:03:40.519,1010223004170308,33.0,2023-01-04 18:03:45.028
605,2023-01-04 18:03:47.918,1010223004170315,32.2,2023-01-04 18:03:52.378
606,2023-01-04 18:04:02.759,1010223004170330,32.5,2023-01-04 18:04:07.148
607,2023-01-04 18:04:17.528,1010223004170345,31.7,2023-01-04 18:04:21.987
608,2023-01-04 18:04:25.058,1010223004170352,32.5,2023-01-04 18:04:29.586
