,time,TraceabilityCode,TotalPressForceValue,time.value
7634,2023-02-07 19:16:56.048,1010123038181612,85.7,2023-02-07 19:17:00.947
7635,2023-02-07 19:17:20.368,1010123038181636,86.0,2023-02-07 19:17:25.177
7636,2023-02-07 19:17:28.388,1010123038181644,85.7,2023-02-07 19:17:33.266
7637,2023-02-07 19:17:36.628,1010123038181652,85.8,2023-02-07 19:17:41.427
7638,2023-02-07 19:17:44.618,1010123038181700,85.6,2023-02-07 19:17:49.427
7639,2023-02-07 19:18:00.727,1010123038181717,85.4,2023-02-07 19:18:05.677
7640,2023-02-07 19:48:13.184,1010223038184558,30.6,2023-02-07 19:48:20.772
7641,2023-02-07 20:01:06.039,1010223038184711,31.0,2023-02-07 20:01:11.618
7642,2023-02-07 20:01:29.358,1010223038184729,30.8,2023-02-07 20:01:34.878
7643,2023-02-07 20:01:38.598,1010223038184823,31.2,2023-02-07 20:01:44.157
7644,2023-02-07 20:02:18.469,1010223038184832,31.0,2023-02-07 20:02:23.996
7645,2023-02-07 20:03:07.898,1010223038184840,31.1,2023-02-07 20:03:13.447
7646,2023-02-07 20:03:16.447,1010223038190116,31.0,2023-02-07 20:03:22.096
7647,2023-02-07 20:03:50.667,1010223038190151,31.2,2023-02-07 20:03:56.256
7648,2023-02-07 20:03:59.296,1010223038190200,31.1,2023-02-07 20:04:04.806
7649,2023-02-07 20:04:07.776,1010223038190208,31.2,2023-02-07 20:04:13.367
7650,2023-02-07 20:04:21.296,1010223038190244,31.3,2023-02-07 20:04:26.895
7651,2023-02-07 20:04:30.127,1010223038190333,31.4,2023-02-07 20:04:35.776
7652,2023-02-07 20:04:48.627,1010223038190351,31.5,2023-02-07 20:04:54.256
7653,2023-02-07 20:04:57.815,1010223038190400,31.2,2023-02-07 20:05:03.456
7654,2023-02-07 20:05:13.726,1010223038190417,31.1,2023-02-07 20:05:19.265
7655,2023-02-07 20:05:22.446,1010223038190426,31.2,2023-02-07 20:05:28.016
7656,2023-02-07 20:05:31.796,1010223038190434,31.5,2023-02-07 20:05:37.365
7657,2023-02-07 20:05:41.036,1010223038190443,31.4,2023-02-07 20:05:46.654
7658,2023-02-07 20:05:50.216,1010223038190452,31.2,2023-02-07 20:05:55.865
7659,2023-02-07 20:05:58.865,1010223038190509,31.1,2023-02-07 20:06:04.493
7660,2023-02-07 20:06:07.535,1010223038190518,31.0,2023-02-07 20:06:13.144
7661,2023-02-07 20:06:16.154,1010223038190527,31.4,2023-02-07 20:06:21.763
7662,2023-02-07 20:06:33.914,1010223038190544,31.2,2023-02-07 20:06:39.535
7663,2023-02-07 20:06:51.174,1010223038190602,31.3,2023-02-07 20:06:56.813
7664,2023-02-07 20:06:59.864,1010223038190611,31.2,2023-02-07 20:07:05.453
7665,2023-02-07 20:07:08.543,1010223038190619,31.4,2023-02-07 20:07:14.173
7666,2023-02-07 20:07:17.233,1010223038190628,31.3,2023-02-07 20:07:22.802
7667,2023-02-07 20:07:26.424,1010223038190637,31.2,2023-02-07 20:07:32.013
7668,2023-02-07 20:07:35.013,1010223038190646,31.6,2023-02-07 20:07:40.562
7669,2023-02-07 20:07:43.553,1010223038190654,31.5,2023-02-07 20:07:49.223
7670,2023-02-07 20:07:52.233,1010223038190703,31.4,2023-02-07 20:07:57.782
7671,2023-02-07 20:08:09.433,1010223038190736,31.5,2023-02-07 20:08:15.032
7672,2023-02-07 20:08:18.523,1010123038190745,31.1,2023-02-07 20:08:24.072
7673,2023-02-07 20:08:27.302,1010123038190753,31.4,2023-02-07 20:08:32.901
7674,2023-02-07 20:08:36.601,1010123038190802,31.6,2023-02-07 20:08:42.252
7675,2023-02-07 20:08:45.891,1010123038190810,31.0,2023-02-07 20:08:51.451
7676,2023-02-07 20:08:55.072,1010123038190819,31.4,2023-02-07 20:09:00.651
7677,2023-02-07 20:09:03.651,1010123038190827,31.0,2023-02-07 20:09:09.220
7678,2023-02-07 20:09:12.891,1010123038190837,31.5,2023-02-07 20:09:18.492
7679,2023-02-07 20:09:21.520,1010123038190845,31.4,2023-02-07 20:09:27.061
7680,2023-02-07 20:10:22.789,1010123038190944,31.6,2023-02-07 20:10:28.339
7681,2023-02-07 20:10:31.339,1010123038190953,31.1,2023-02-07 20:10:36.890
7682,2023-02-07 20:10:40.559,1010123038191001,31.8,2023-02-07 20:10:46.170
7683,2023-02-07 20:10:49.160,1010123038191010,31.4,2023-02-07 20:10:54.739
7684,2023-02-07 20:10:57.700,1010123038191018,31.0,2023-02-07 20:11:03.309
7685,2023-02-07 20:11:06.890,1010123038191027,31.2,2023-02-07 20:11:12.490
7686,2023-02-07 20:11:15.509,1010123038191035,31.6,2023-02-07 20:11:21.138
7687,2023-02-07 20:11:24.219,1010123038191044,31.2,2023-02-07 20:11:29.769
7688,2023-02-07 20:11:33.448,1010123038191052,31.6,2023-02-07 20:11:39.059
7689,2023-02-07 20:11:42.078,1010123038191101,31.4,2023-02-07 20:11:47.618
7690,2023-02-07 20:11:50.549,1010123038191109,31.3,2023-02-07 20:11:56.167
7691,2023-02-07 20:11:59.178,1010123038191118,31.4,2023-02-07 20:12:04.818
7692,2023-02-07 20:12:07.938,1010123038191126,31.1,2023-02-07 20:12:13.447
7693,2023-02-07 20:12:17.118,1010123038191135,31.7,2023-02-07 20:12:22.648
7694,2023-02-07 20:12:25.678,1010123038191143,31.2,2023-02-07 20:12:31.217
7695,2023-02-07 20:12:34.328,1010123038191152,31.6,2023-02-07 20:12:39.868
7696,2023-02-07 20:12:52.148,1010123038191209,31.4,2023-02-07 20:12:57.697
7697,2023-02-07 20:13:00.828,1010123038191218,31.6,2023-02-07 20:13:06.336
7698,2023-02-07 20:13:09.298,1010123038191226,31.2,2023-02-07 20:13:14.897
7699,2023-02-07 20:13:27.017,1010123038191243,31.6,2023-02-07 20:13:32.657
7700,2023-02-07 20:13:35.608,1010123038191252,31.4,2023-02-07 20:13:41.217
7701,2023-02-07 20:14:02.078,1010123038191318,31.5,2023-02-07 20:14:07.627
7702,2023-02-07 20:14:10.697,1010123038191326,31.1,2023-02-07 20:14:16.257
7703,2023-02-07 20:14:19.927,1010123038191335,31.6,2023-02-07 20:14:25.467
7704,2023-02-07 20:14:28.437,1010123038191343,31.4,2023-02-07 20:14:34.107
7705,2023-02-07 20:15:00.836,1010123038191409,31.5,2023-02-07 20:15:06.387
7706,2023-02-07 20:15:10.056,1010123038191418,31.4,2023-02-07 20:15:15.637
7707,2023-02-07 20:15:19.256,1010123038191435,31.3,2023-02-07 20:15:24.825
7708,2023-02-07 20:15:28.546,1011223038191458,31.4,2023-02-07 20:15:34.105
7709,2023-02-07 20:15:37.105,1010123038191459,31.7,2023-02-07 20:15:42.736
7710,2023-02-07 20:15:55.016,1010123038191507,31.8,2023-02-07 20:16:00.664
7711,2023-02-07 20:16:03.635,1010123038191524,31.6,2023-02-07 20:16:09.305
7712,2023-02-07 20:16:38.655,1010123038191550,31.4,2023-02-07 20:16:44.265
7713,2023-02-07 20:16:47.216,1010123038191559,31.3,2023-02-07 20:16:52.744
7714,2023-02-07 20:16:56.515,1010123038191607,31.7,2023-02-07 20:17:02.015
7715,2023-02-07 20:17:04.994,1010123038191616,31.5,2023-02-07 20:17:10.664
7716,2023-02-07 20:17:13.664,1010123038191625,31.6,2023-02-07 20:17:19.213
7717,2023-02-07 20:17:22.134,1010123038191642,31.2,2023-02-07 20:17:27.713
7718,2023-02-07 20:17:31.335,1010123038191651,31.1,2023-02-07 20:17:36.984
7719,2023-02-07 20:17:40.065,1010123038191700,31.3,2023-02-07 20:17:45.704
7720,2023-02-07 20:17:48.765,1011223038191719,31.5,2023-02-07 20:17:54.263
7721,2023-02-07 20:17:57.384,1010123038191708,31.3,2023-02-07 20:18:02.983
7722,2023-02-07 20:18:06.513,1010123038191717,31.1,2023-02-07 20:18:12.102
7723,2023-02-07 20:18:15.144,1010123038191726,31.3,2023-02-07 20:18:20.743
7724,2023-02-07 20:18:41.483,1010123038191752,31.4,2023-02-07 20:18:47.062
7725,2023-02-07 20:19:32.463,1010123038191836,31.3,2023-02-07 20:19:38.003
7726,2023-02-07 20:19:41.322,1010123038191844,31.2,2023-02-07 20:19:46.923
7727,2023-02-07 20:19:50.653,1010123038191902,31.4,2023-02-07 20:19:56.193
7728,2023-02-07 20:19:59.812,1011223038191930,31.2,2023-02-07 20:20:05.381
7729,2023-02-07 20:20:09.102,1010123038191910,31.4,2023-02-07 20:20:14.601
7730,2023-02-07 20:20:17.552,1010123038191937,31.2,2023-02-07 20:20:23.153
7731,2023-02-07 20:20:26.782,1010123038191945,31.3,2023-02-07 20:20:32.351
7732,2023-02-07 20:20:35.243,1011223038192005,31.4,2023-02-07 20:20:40.913
7733,2023-02-07 20:20:43.822,1010123038191954,31.6,2023-02-07 20:20:49.391
7734,2023-02-07 20:20:59.032,1010123038192012,31.2,2023-02-07 20:21:04.641
7735,2023-02-07 20:21:08.391,1011223038192042,31.5,2023-02-07 20:21:13.950
7736,2023-02-07 20:21:17.582,1010123038192021,31.2,2023-02-07 20:21:23.221
7737,2023-02-07 20:21:26.891,1010123038192029,31.3,2023-02-07 20:21:32.421
7738,2023-02-07 20:21:35.492,1010123038192057,31.4,2023-02-07 20:21:41.141
7739,2023-02-07 20:21:51.272,1011223038192114,31.5,2023-02-07 20:21:56.801
7740,2023-02-07 20:22:00.101,1010123038192106,31.6,2023-02-07 20:22:05.720
7741,2023-02-07 20:22:09.341,1010123038192123,31.5,2023-02-07 20:22:14.980
7742,2023-02-07 20:22:18.540,1011223038192149,31.4,2023-02-07 20:22:24.109
7743,2023-02-07 20:22:45.030,1010123038192155,31.2,2023-02-07 20:22:50.589
7744,2023-02-07 20:22:54.200,1010123038192204,31.7,2023-02-07 20:22:59.871
7745,2023-02-07 20:23:02.891,1010123038192213,31.4,2023-02-07 20:23:08.519
7746,2023-02-07 20:23:11.540,1010123038192231,31.5,2023-02-07 20:23:17.071
7747,2023-02-07 20:23:20.040,1010123038192239,31.4,2023-02-07 20:23:25.559
7748,2023-02-07 20:23:29.230,1011223038192259,31.2,2023-02-07 20:23:34.749
7749,2023-02-07 20:23:37.740,1010123038192248,31.4,2023-02-07 20:23:43.319
7750,2023-02-07 20:23:46.390,1010123038192257,31.3,2023-02-07 20:23:51.950
7751,2023-02-07 20:23:54.880,1010123038192306,31.6,2023-02-07 20:24:00.428
7752,2023-02-07 20:24:04.119,1010123038192323,31.5,2023-02-07 20:24:09.709
7753,2023-02-07 20:24:12.730,1010123038192332,31.1,2023-02-07 20:24:18.348
7754,2023-02-07 20:24:21.979,1011223038192351,31.4,2023-02-07 20:24:27.548
7755,2023-02-07 20:24:30.739,1010123038192341,31.2,2023-02-07 20:24:36.278
7756,2023-02-07 20:24:47.918,1010123038192407,31.6,2023-02-07 20:24:53.559
7757,2023-02-07 20:24:56.569,1010123038192416,31.1,2023-02-07 20:25:02.188
7758,2023-02-07 20:25:05.838,1011223038192436,31.4,2023-02-07 20:25:11.388
7759,2023-02-07 20:25:23.019,1010123038192433,31.5,2023-02-07 20:25:28.588
7760,2023-02-07 20:25:40.769,1010123038192451,31.2,2023-02-07 20:25:46.348
7761,2023-02-07 20:26:07.098,1011223038192537,31.4,2023-02-07 20:26:12.756
7762,2023-02-07 20:26:16.348,1010123038192526,31.3,2023-02-07 20:26:21.957
7763,2023-02-07 20:26:25.006,1010123038192544,31.4,2023-02-07 20:26:30.596
7764,2023-02-07 20:26:50.707,1010123038192610,31.6,2023-02-07 20:26:56.276
7765,2023-02-07 20:26:59.937,1011223038192630,31.3,2023-02-07 20:27:05.476
7766,2023-02-07 20:27:08.387,1010123038192619,31.4,2023-02-07 20:27:14.036
7767,2023-02-07 20:27:17.687,1010123038192628,31.6,2023-02-07 20:27:23.315
7768,2023-02-07 20:27:26.296,1010123038192636,31.3,2023-02-07 20:27:31.875
7769,2023-02-07 20:27:34.786,1010123038192645,31.6,2023-02-07 20:27:40.355
7770,2023-02-07 20:27:43.385,1010123038192703,31.2,2023-02-07 20:27:48.915
7771,2023-02-07 20:27:52.555,1011223038192722,31.4,2023-02-07 20:27:58.115
7772,2023-02-07 20:28:18.355,1010123038192738,31.2,2023-02-07 20:28:23.953
7773,2023-02-07 20:28:27.644,1011223038192757,31.4,2023-02-07 20:28:33.144
7774,2023-02-07 20:34:47.049,1010123038192746,31.9,2023-02-07 20:34:53.559
7775,2023-02-07 20:34:56.628,1010123038192755,31.3,2023-02-07 20:35:02.158
7776,2023-02-07 20:35:05.168,1010123038192813,31.1,2023-02-07 20:35:10.809
7777,2023-02-07 20:35:13.668,1011223038193417,31.2,2023-02-07 20:35:19.227
7778,2023-02-07 20:35:22.198,1010123038192830,31.1,2023-02-07 20:35:27.809
7779,2023-02-07 20:35:30.838,1010123038193424,31.3,2023-02-07 20:35:36.368
7780,2023-02-07 20:35:39.279,1011223038193506,31.2,2023-02-07 20:35:44.838
7781,2023-02-07 20:35:56.479,1010123038193441,31.4,2023-02-07 20:36:02.118
7782,2023-02-07 20:36:05.198,1010123038193512,31.3,2023-02-07 20:36:10.838
7783,2023-02-07 20:36:13.888,1010123038193531,31.4,2023-02-07 20:36:19.479
7784,2023-02-07 20:36:48.298,1010123038193557,31.3,2023-02-07 20:36:53.878
7785,2023-02-07 20:36:56.878,1010123038193606,31.2,2023-02-07 20:37:02.437
7786,2023-02-07 20:37:22.628,1011223038193652,31.3,2023-02-07 20:37:28.267
7787,2023-02-07 20:37:31.358,1010123038193650,31.2,2023-02-07 20:37:37.006
7788,2023-02-07 20:37:48.507,1010123038193659,31.1,2023-02-07 20:37:54.115
7789,2023-02-07 20:37:57.167,1010123038193716,31.0,2023-02-07 20:38:02.766
7790,2023-02-07 20:38:05.786,1011223038193736,31.4,2023-02-07 20:38:11.407
7791,2023-02-07 20:38:14.397,1010123038193725,31.5,2023-02-07 20:38:20.036
7792,2023-02-07 20:38:23.617,1010123038193743,31.3,2023-02-07 20:38:29.246
7793,2023-02-07 20:38:32.236,1010123038193752,31.4,2023-02-07 20:38:37.806
7794,2023-02-07 20:38:49.427,1010123038193809,31.6,2023-02-07 20:38:55.006
7795,2023-02-07 20:38:57.986,1011223038193828,31.3,2023-02-07 20:39:03.555
7796,2023-02-07 20:39:07.186,1010123038193818,31.7,2023-02-07 20:39:12.845
7797,2023-02-07 20:39:15.915,1010123038193836,31.4,2023-02-07 20:39:21.494
7798,2023-02-07 20:39:24.535,1010123038193844,31.5,2023-02-07 20:39:30.204
7799,2023-02-07 20:39:33.176,1010123038193853,31.2,2023-02-07 20:39:38.765
7800,2023-02-07 20:39:42.405,1011223038193912,31.4,2023-02-07 20:39:47.954
7801,2023-02-07 20:39:59.575,1011223038193930,31.0,2023-02-07 20:40:05.165
7802,2023-02-07 20:40:08.776,1010123038193928,31.7,2023-02-07 20:40:14.444
7803,2023-02-07 20:40:17.426,1011223038193947,31.2,2023-02-07 20:40:23.003
7804,2023-02-07 20:40:25.994,1010123038193946,31.8,2023-02-07 20:40:31.565
7805,2023-02-07 20:40:34.525,1010123038193955,31.2,2023-02-07 20:40:40.124
7806,2023-02-07 20:40:43.765,1011223038194014,31.6,2023-02-07 20:40:49.323
7807,2023-02-07 20:40:52.345,1010123038194003,31.3,2023-02-07 20:40:57.973
7808,2023-02-07 20:41:00.845,1010123038194012,31.4,2023-02-07 20:41:06.535
7809,2023-02-07 20:41:10.134,1010123038194030,31.3,2023-02-07 20:41:15.723
7810,2023-02-07 20:41:18.744,1011223038194049,31.2,2023-02-07 20:41:24.374
7811,2023-02-07 20:41:36.144,1010123038194056,31.0,2023-02-07 20:41:41.733
7812,2023-02-07 20:41:51.894,1011223038194115,31.2,2023-02-07 20:41:57.453
7813,2023-02-07 20:42:09.694,1010123038194123,31.4,2023-02-07 20:42:15.334
7814,2023-02-07 20:42:18.993,1011223038194149,31.3,2023-02-07 20:42:24.532
7815,2023-02-07 20:42:28.153,1010123038194131,31.4,2023-02-07 20:42:33.802
7816,2023-02-07 20:42:37.352,1010123038194147,31.5,2023-02-07 20:42:42.933
7817,2023-02-07 20:42:45.852,1010123038194156,31.2,2023-02-07 20:42:51.483
7818,2023-02-07 20:42:54.492,1010123038194214,31.4,2023-02-07 20:43:00.051
7819,2023-02-07 20:43:03.092,1010123038194223,30.8,2023-02-07 20:43:08.691
7820,2023-02-07 20:43:12.361,1011223038194242,31.3,2023-02-07 20:43:17.881
7821,2023-02-07 20:43:20.871,1010123038194231,31.0,2023-02-07 20:43:26.450
7822,2023-02-07 20:43:29.532,1010123038194240,31.4,2023-02-07 20:43:35.081
7823,2023-02-07 20:43:38.171,1010123038194249,31.1,2023-02-07 20:43:43.730
7824,2023-02-07 20:43:47.391,1010123038194307,31.4,2023-02-07 20:43:52.940
7825,2023-02-07 20:43:56.010,1010123038194315,31.2,2023-02-07 20:44:01.571
7826,2023-02-07 20:44:13.821,1010123038194324,31.1,2023-02-07 20:44:19.411
7827,2023-02-07 20:44:22.520,1010123038194333,31.3,2023-02-07 20:44:28.051
7828,2023-02-07 20:44:31.071,1010123038194342,31.2,2023-02-07 20:44:36.611
7829,2023-02-07 20:44:39.621,1010123038194350,31.6,2023-02-07 20:44:45.250
7830,2023-02-07 20:44:48.331,1010123038194408,31.2,2023-02-07 20:44:53.898
7831,2023-02-07 20:44:57.569,1011223038194427,31.5,2023-02-07 20:45:03.170
7832,2023-02-07 20:45:06.170,1010123038194426,31.3,2023-02-07 20:45:11.819
7833,2023-02-07 20:45:23.539,1010123038194434,31.4,2023-02-07 20:45:29.089
7834,2023-02-07 20:45:58.559,1010123038194518,31.5,2023-02-07 20:46:04.138
7835,2023-02-07 20:46:07.188,1011223038194537,31.4,2023-02-07 20:46:12.767
7836,2023-02-07 20:46:16.438,1010123038194536,31.2,2023-02-07 20:46:21.967
7837,2023-02-07 20:46:25.019,1011223038194555,31.4,2023-02-07 20:46:30.608
7838,2023-02-07 20:46:33.539,1010123038194545,31.3,2023-02-07 20:46:39.158
7839,2023-02-07 20:46:42.249,1010123038194554,31.4,2023-02-07 20:46:47.809
7840,2023-02-07 20:47:17.308,1010123038194637,31.1,2023-02-07 20:47:22.848
7841,2023-02-07 20:47:25.828,1010123038194646,31.6,2023-02-07 20:47:31.486
7842,2023-02-07 20:47:35.058,1011223038194705,31.5,2023-02-07 20:47:40.687
7843,2023-02-07 20:47:52.457,1010123038194713,31.6,2023-02-07 20:47:57.977
7844,2023-02-07 20:48:10.148,1010123038194730,31.4,2023-02-07 20:48:15.818
7845,2023-02-07 20:48:18.757,1010123038194739,31.2,2023-02-07 20:48:24.377
7846,2023-02-07 20:48:28.036,1011223038194758,31.8,2023-02-07 20:48:33.655
7847,2023-02-07 20:48:36.586,1010123038194748,31.2,2023-02-07 20:48:42.216
7848,2023-02-07 20:48:45.147,1010123038194757,31.4,2023-02-07 20:48:50.776
7849,2023-02-07 20:48:54.377,1010123038194806,31.1,2023-02-07 20:48:59.976
7850,2023-02-07 20:49:03.026,1010123038194823,31.3,2023-02-07 20:49:08.615
7851,2023-02-07 20:49:11.637,1011223038194842,31.2,2023-02-07 20:49:17.236
7852,2023-02-07 20:49:20.236,1010123038194841,31.4,2023-02-07 20:49:25.724
7853,2023-02-07 20:49:29.385,1010123038194849,31.7,2023-02-07 20:49:34.934
7854,2023-02-07 20:49:37.946,1011223038194908,31.5,2023-02-07 20:49:43.496
7855,2023-02-07 20:49:46.426,1010123038194858,31.2,2023-02-07 20:49:52.045
7856,2023-02-07 20:49:55.575,1010123038194916,31.6,2023-02-07 20:50:01.174
7857,2023-02-07 20:50:04.176,1010123038194924,31.4,2023-02-07 20:50:09.736
7858,2023-02-07 20:50:13.365,1011223038194943,31.6,2023-02-07 20:50:18.936
7859,2023-02-07 20:50:39.315,1010123038195000,31.4,2023-02-07 20:50:44.855
7860,2023-02-07 20:50:48.506,1011223038195018,31.6,2023-02-07 20:50:54.053
7861,2023-02-07 20:50:57.174,1010123038195008,31.4,2023-02-07 20:51:02.694
7862,2023-02-07 20:51:05.615,1010123038195017,31.5,2023-02-07 20:51:11.253
7863,2023-02-07 20:51:46.865,1010223038195113,31.7,2023-02-07 20:51:52.523
7864,2023-02-07 20:52:06.974,1010223038195134,31.4,2023-02-07 20:52:12.503
7865,2023-02-07 20:52:25.273,1010223038195152,31.6,2023-02-07 20:52:30.842
7866,2023-02-07 20:56:25.091,1010223038195552,31.2,2023-02-07 20:56:30.710
7867,2023-02-07 20:56:43.171,1010223038195608,31.4,2023-02-07 20:56:48.700
7868,2023-02-07 20:56:52.361,1010223038195616,30.8,2023-02-07 20:56:57.898
7869,2023-02-07 20:57:01.599,1010223038195625,31.1,2023-02-07 20:57:07.178
7870,2023-02-07 20:57:10.170,1010223038195633,31.4,2023-02-07 20:57:15.819
7871,2023-02-07 20:57:18.799,1010223038195641,31.5,2023-02-07 20:57:24.390
7872,2023-02-07 20:57:27.359,1010223038195649,31.0,2023-02-07 20:57:32.940
7873,2023-02-07 20:57:36.569,1010223038195658,31.4,2023-02-07 20:57:42.220
7874,2023-02-07 20:57:45.289,1010223038195706,31.3,2023-02-07 20:57:50.948
7875,2023-02-07 20:58:02.697,1010223038195723,31.2,2023-02-07 20:58:08.217
7876,2023-02-07 20:58:11.319,1010223038195731,31.1,2023-02-07 20:58:16.937
7877,2023-02-07 20:58:19.928,1010223038195739,31.2,2023-02-07 20:58:25.586
7878,2023-02-07 20:58:37.798,1010223038195756,31.4,2023-02-07 20:58:43.417
7879,2023-02-07 20:58:55.028,1010223038195813,31.3,2023-02-07 20:59:00.546
7880,2023-02-07 20:59:03.627,1010223038195821,31.0,2023-02-07 20:59:09.256
7881,2023-02-07 20:59:12.357,1010223038195830,31.3,2023-02-07 20:59:17.976
7882,2023-02-07 20:59:21.038,1010223038195838,31.2,2023-02-07 20:59:26.615
7883,2023-02-07 20:59:38.806,1010223038195854,31.7,2023-02-07 20:59:44.456
7884,2023-02-07 20:59:47.456,1010223038195903,31.2,2023-02-07 20:59:53.026
7885,2023-02-07 20:59:55.917,1010223038195911,31.1,2023-02-07 21:00:01.496
7886,2023-02-07 21:00:05.137,1010223038195920,31.3,2023-02-07 21:00:10.776
7887,2023-02-07 21:00:13.736,1010223038195928,31.4,2023-02-07 21:00:19.345
7888,2023-02-07 21:00:22.427,1010223038195936,31.2,2023-02-07 21:00:27.984
7889,2023-02-07 21:00:30.986,1010223038195945,31.4,2023-02-07 21:00:36.625
7890,2023-02-07 21:00:40.186,1010223038195953,31.2,2023-02-07 21:00:45.744
7891,2023-02-07 21:00:48.746,1010223038200001,31.4,2023-02-07 21:00:54.305
7892,2023-02-07 21:01:23.904,1010223038200035,31.2,2023-02-07 21:01:29.505
7893,2023-02-07 21:01:32.525,1010223038200044,31.6,2023-02-07 21:01:38.144
7894,2023-02-07 21:01:41.134,1010223038200052,31.5,2023-02-07 21:01:46.704
7895,2023-02-07 21:01:50.345,1010223038200101,31.2,2023-02-07 21:01:55.973
7896,2023-02-07 21:01:58.894,1010223038200109,31.1,2023-02-07 21:02:04.553
7897,2023-02-07 21:02:08.214,1010223038200118,31.9,2023-02-07 21:02:13.835
7898,2023-02-07 21:02:16.875,1010223038200127,31.4,2023-02-07 21:02:22.463
7899,2023-02-07 21:02:25.525,1010223038200136,31.6,2023-02-07 21:02:31.114
7900,2023-02-07 21:02:34.734,1010223038200145,31.8,2023-02-07 21:02:40.384
7901,2023-02-07 21:02:43.444,1010223038200153,31.7,2023-02-07 21:02:49.025
7902,2023-02-07 21:02:51.954,1010223038200202,31.8,2023-02-07 21:02:57.513
7903,2023-02-07 21:03:00.463,1010223038200211,31.6,2023-02-07 21:03:06.052
7904,2023-02-07 21:03:09.694,1010223038200220,31.7,2023-02-07 21:03:15.334
7905,2023-02-07 21:03:18.334,1010223038200229,31.5,2023-02-07 21:03:23.983
7906,2023-02-07 21:03:27.584,1010223038200238,31.6,2023-02-07 21:03:33.183
7907,2023-02-07 21:03:44.793,1010223038200255,31.5,2023-02-07 21:03:50.372
7908,2023-02-07 21:03:53.413,1010223038200304,31.4,2023-02-07 21:03:58.951
7909,2023-02-07 21:04:11.112,1010223038200322,31.6,2023-02-07 21:04:16.701
7910,2023-02-07 21:04:19.743,1010223038200330,31.4,2023-02-07 21:04:25.351
7911,2023-02-07 21:04:28.392,1010223038200339,31.5,2023-02-07 21:04:33.982
7912,2023-02-07 21:04:37.013,1010223038200348,31.4,2023-02-07 21:04:42.621
7913,2023-02-07 21:04:46.233,1010223038200357,31.6,2023-02-07 21:04:51.812
7914,2023-02-07 21:05:03.933,1010223038200414,31.2,2023-02-07 21:05:09.502
7915,2023-02-07 21:05:12.582,1010223038200423,31.4,2023-02-07 21:05:18.153
7916,2023-02-07 21:05:21.183,1010223038200432,31.2,2023-02-07 21:05:26.710
