,time,TraceabilityCode,PressForceValueFR,time.value
322,2023-01-04 16:51:46.266,1010123004155107,28.2,2023-01-04 16:51:50.776
323,2023-01-04 16:51:53.717,1010123004155114,28.0,2023-01-04 16:51:58.207
324,2023-01-04 16:52:01.167,1010123004155122,27.7,2023-01-04 16:52:05.687
325,2023-01-04 16:52:08.558,1010123004155129,28.2,2023-01-04 16:52:13.048
326,2023-01-04 16:52:15.818,1010123004155136,27.7,2023-01-04 16:52:20.318
327,2023-01-04 16:52:23.286,1010123004155144,28.2,2023-01-04 16:52:27.746
328,2023-01-04 16:52:30.697,1010123004155151,28.0,2023-01-04 16:52:35.176
329,2023-01-04 16:52:38.016,1010123004155159,28.5,2023-01-04 16:52:42.546
330,2023-01-04 16:52:45.486,1010123004155206,28.0,2023-01-04 16:52:49.926
331,2023-01-04 16:52:52.845,1010123004155213,28.2,2023-01-04 16:52:57.285
332,2023-01-04 16:53:15.605,1010123004155243,28.0,2023-01-04 16:53:20.075
333,2023-01-04 16:53:23.016,1010123004155250,28.2,2023-01-04 16:53:27.405
334,2023-01-04 16:53:30.986,1010123004155257,28.0,2023-01-04 16:53:35.426
335,2023-01-04 16:53:38.385,1010123004155304,28.2,2023-01-04 16:53:42.795
336,2023-01-04 16:53:53.045,1010123004155319,28.5,2023-01-04 16:53:57.523
337,2023-01-04 16:54:00.424,1010123004155326,28.2,2023-01-04 16:54:04.874
338,2023-01-04 16:54:07.875,1010123004155333,28.0,2023-01-04 16:54:12.375
339,2023-01-04 16:54:15.345,1010123004155340,28.2,2023-01-04 16:54:19.815
340,2023-01-04 16:54:22.605,1010123004155348,28.5,2023-01-04 16:54:27.045
341,2023-01-04 16:54:37.375,1010123004155402,28.2,2023-01-04 16:54:41.845
342,2023-01-04 16:54:44.724,1010123004155409,28.0,2023-01-04 16:54:49.273
343,2023-01-04 16:54:52.174,1010123004155417,28.5,2023-01-04 16:54:56.622
344,2023-01-04 16:54:59.733,1010123004155424,28.0,2023-01-04 16:55:04.124
345,2023-01-04 16:55:07.023,1010123004155431,28.2,2023-01-04 16:55:11.523
346,2023-01-04 16:55:21.763,1010123004155446,28.5,2023-01-04 16:55:26.322
347,2023-01-04 16:55:43.963,1010123004155507,28.0,2023-01-04 16:55:48.463
348,2023-01-04 16:55:58.802,1010123004155522,28.2,2023-01-04 16:56:03.302
349,2023-01-04 16:56:13.483,1010123004155536,28.5,2023-01-04 16:56:17.993
350,2023-01-04 16:56:20.842,1010123004155543,28.2,2023-01-04 16:56:25.332
351,2023-01-04 16:56:28.201,1010123004155550,28.5,2023-01-04 16:56:32.701
352,2023-01-04 16:56:35.772,1010123004155557,28.0,2023-01-04 16:56:40.240
353,2023-01-04 16:56:43.201,1010123004155605,28.5,2023-01-04 16:56:47.611
354,2023-01-04 17:19:42.293,1010123004155612,28.0,2023-01-04 17:19:46.793
355,2023-01-04 17:20:11.842,1010123004155619,27.7,2023-01-04 17:20:16.332
356,2023-01-04 17:20:24.882,1010123004155626,27.4,2023-01-04 17:20:29.272
357,2023-01-04 17:20:32.473,1010123004155641,28.0,2023-01-04 17:20:36.992
358,2023-01-04 17:20:39.812,1010123004155648,27.7,2023-01-04 17:20:44.262
359,2023-01-04 17:20:47.282,1010123004161948,27.4,2023-01-04 17:20:51.782
360,2023-01-04 17:20:54.611,1010123004161955,27.7,2023-01-04 17:20:59.030
361,2023-01-04 17:21:02.151,1010123004162026,27.2,2023-01-04 17:21:06.651
362,2023-01-04 17:21:09.611,1010123004162033,27.4,2023-01-04 17:21:14.111
363,2023-01-04 17:21:17.002,1010123004162040,27.7,2023-01-04 17:21:21.460
364,2023-01-04 17:21:41.982,1010123004162109,27.4,2023-01-04 17:21:46.441
365,2023-01-04 17:22:03.260,1010123004162131,28.0,2023-01-04 17:22:07.710
366,2023-01-04 17:22:10.621,1010123004162138,27.7,2023-01-04 17:22:15.150
367,2023-01-04 17:22:26.230,1010123004162152,27.4,2023-01-04 17:22:30.680
368,2023-01-04 17:22:33.529,1010123004162200,28.0,2023-01-04 17:22:37.948
369,2023-01-04 17:22:40.849,1010123004162207,27.7,2023-01-04 17:22:45.369
370,2023-01-04 17:23:07.450,1010123004162235,28.0,2023-01-04 17:23:12.019
371,2023-01-04 17:23:15.410,1010123004162243,27.4,2023-01-04 17:23:19.848
372,2023-01-04 17:24:05.868,1010123004162333,27.7,2023-01-04 17:24:10.358
373,2023-01-04 17:24:13.309,1010123004162341,27.4,2023-01-04 17:24:17.878
374,2023-01-04 17:24:20.588,1010123004162348,27.7,2023-01-04 17:24:25.147
375,2023-01-04 17:24:27.997,1010123004162355,28.0,2023-01-04 17:24:32.417
376,2023-01-04 17:24:43.348,1010123004162409,28.2,2023-01-04 17:24:47.848
377,2023-01-04 17:24:50.937,1010123004162417,28.0,2023-01-04 17:24:55.397
378,2023-01-04 17:24:58.278,1010123004162424,28.2,2023-01-04 17:25:02.747
379,2023-01-04 17:25:05.757,1010123004162431,27.7,2023-01-04 17:25:10.276
380,2023-01-04 17:25:20.558,1010123004162445,28.2,2023-01-04 17:25:25.048
381,2023-01-04 17:25:27.868,1010123004162452,28.0,2023-01-04 17:25:32.358
382,2023-01-04 17:25:35.457,1010123004162500,28.2,2023-01-04 17:25:39.878
383,2023-01-04 17:25:42.778,1010123004162507,28.0,2023-01-04 17:25:47.318
384,2023-01-04 17:25:57.836,1010123004162521,27.7,2023-01-04 17:26:02.357
385,2023-01-04 17:26:20.107,1010123004162543,28.0,2023-01-04 17:26:24.647
386,2023-01-04 17:26:27.546,1010123004162550,28.2,2023-01-04 17:26:32.046
387,2023-01-04 17:26:34.957,1010123004162557,28.5,2023-01-04 17:26:39.476
388,2023-01-04 17:26:42.296,1010123004162604,28.2,2023-01-04 17:26:46.746
389,2023-01-04 17:26:49.726,1010123004162612,28.5,2023-01-04 17:26:54.177
390,2023-01-04 17:27:04.316,1010123004162619,28.0,2023-01-04 17:27:08.766
391,2023-01-04 17:27:19.187,1010123004162634,28.2,2023-01-04 17:27:23.714
392,2023-01-04 17:27:26.555,1010123004162641,28.0,2023-01-04 17:27:30.994
393,2023-01-04 17:27:41.315,1010123004162703,28.8,2023-01-04 17:27:45.845
394,2023-01-04 17:27:48.625,1010123004162710,28.0,2023-01-04 17:27:53.174
395,2023-01-04 17:28:11.385,1010123004162732,28.2,2023-01-04 17:28:15.885
396,2023-01-04 17:28:18.676,1010123004162740,27.7,2023-01-04 17:28:23.154
397,2023-01-04 17:28:25.964,1010123004162747,28.0,2023-01-04 17:28:30.424
398,2023-01-04 17:28:55.365,1010123004162817,28.2,2023-01-04 17:28:59.793
399,2023-01-04 17:29:02.605,1010123004162824,28.0,2023-01-04 17:29:07.055
400,2023-01-04 17:29:09.934,1010123004162831,27.7,2023-01-04 17:29:14.424
401,2023-01-04 17:29:17.255,1010123004162839,28.8,2023-01-04 17:29:21.713
402,2023-01-04 17:29:24.684,1010123004162846,28.0,2023-01-04 17:29:29.164
403,2023-01-04 17:29:39.594,1010123004162901,28.5,2023-01-04 17:29:44.124
404,2023-01-04 17:29:47.023,1010123004162908,28.0,2023-01-04 17:29:51.483
405,2023-01-04 17:30:01.674,1010123004162923,28.2,2023-01-04 17:30:06.094
406,2023-01-04 17:30:09.243,1010123004162930,28.0,2023-01-04 17:30:13.733
407,2023-01-04 17:30:23.993,1010123004162945,28.2,2023-01-04 17:30:28.532
408,2023-01-04 17:30:38.832,1010123004163000,28.5,2023-01-04 17:30:43.391
409,2023-01-04 17:30:53.493,1010123004163014,28.0,2023-01-04 17:30:58.023
410,2023-01-04 17:31:08.263,1010123004163029,28.5,2023-01-04 17:31:12.763
411,2023-01-04 17:31:37.911,1010123004163059,28.2,2023-01-04 17:31:42.441
412,2023-01-04 17:32:00.131,1010123004163121,28.5,2023-01-04 17:32:04.591
413,2023-01-04 17:32:07.641,1010123004163128,28.2,2023-01-04 17:32:12.130
414,2023-01-04 17:32:14.911,1010123004163136,28.5,2023-01-04 17:32:19.400
415,2023-01-04 17:32:29.651,1010123004163150,28.2,2023-01-04 17:32:34.101
416,2023-01-04 17:32:44.401,1010123004163205,28.5,2023-01-04 17:32:48.851
417,2023-01-04 17:32:51.671,1010123004163213,28.2,2023-01-04 17:32:56.130
418,2023-01-04 17:32:59.059,1010123004163220,28.5,2023-01-04 17:33:03.470
419,2023-01-04 17:33:13.740,1010123004163235,28.2,2023-01-04 17:33:18.259
420,2023-01-04 17:33:28.509,1010123004163250,28.0,2023-01-04 17:33:33.000
421,2023-01-04 17:33:35.859,1010123004163257,28.5,2023-01-04 17:33:40.279
422,2023-01-04 17:33:50.680,1010123004163312,28.2,2023-01-04 17:33:55.128
423,2023-01-04 17:33:58.019,1010123004163319,28.5,2023-01-04 17:34:02.539
424,2023-01-04 17:34:20.019,1010123004163341,28.2,2023-01-04 17:34:24.497
425,2023-01-04 17:34:42.088,1010123004163403,28.5,2023-01-04 17:34:46.528
426,2023-01-04 17:34:49.388,1010123004163411,28.0,2023-01-04 17:34:53.808
427,2023-01-04 17:34:56.657,1010123004163418,28.5,2023-01-04 17:35:01.167
428,2023-01-04 17:35:04.048,1010123004163425,28.2,2023-01-04 17:35:08.516
429,2023-01-04 17:35:11.326,1010123004163433,28.0,2023-01-04 17:35:15.857
430,2023-01-04 17:35:19.838,1010123004163447,28.2,2023-01-04 17:35:24.266
431,2023-01-04 17:35:27.357,1010123004163455,28.0,2023-01-04 17:35:31.806
432,2023-01-04 17:36:25.385,1010123004163553,28.5,2023-01-04 17:36:29.885
433,2023-01-04 17:36:53.976,1010123004163622,28.2,2023-01-04 17:36:58.525
434,2023-01-04 17:37:30.555,1010123004163658,28.5,2023-01-04 17:37:35.094
435,2023-01-04 17:37:44.694,1010123004163712,28.0,2023-01-04 17:37:49.144
436,2023-01-04 17:37:52.315,1010123004163720,28.2,2023-01-04 17:37:56.845
437,2023-01-04 17:38:50.344,1010123004163818,28.5,2023-01-04 17:38:54.844
438,2023-01-04 17:38:57.664,1010123004163825,28.2,2023-01-04 17:39:02.203
439,2023-01-04 17:39:05.124,1010123004163832,28.0,2023-01-04 17:39:09.563
440,2023-01-04 17:40:09.782,1010123004163937,28.5,2023-01-04 17:40:14.302
441,2023-01-04 17:40:31.312,1010123004163959,28.0,2023-01-04 17:40:35.812
442,2023-01-04 17:40:38.802,1010123004164006,28.5,2023-01-04 17:40:43.332
443,2023-01-04 17:41:00.161,1010123004164028,28.0,2023-01-04 17:41:04.701
444,2023-01-04 17:41:07.842,1010123004164035,28.5,2023-01-04 17:41:12.371
445,2023-01-04 17:43:52.500,1010223004164308,28.0,2023-01-04 17:43:56.948
446,2023-01-04 17:44:22.349,1010123004164338,28.5,2023-01-04 17:44:26.848
447,2023-01-04 17:44:29.898,1010123004164348,28.2,2023-01-04 17:44:34.448
448,2023-01-04 17:44:44.769,1010123004164405,28.0,2023-01-04 17:44:49.247
449,2023-01-04 17:44:52.279,1010123004164412,28.2,2023-01-04 17:44:56.756
450,2023-01-04 17:45:22.288,1010123004164443,28.5,2023-01-04 17:45:26.776
451,2023-01-04 17:45:29.638,1010123004164450,28.0,2023-01-04 17:45:34.137
452,2023-01-04 17:45:59.627,1010123004164520,28.2,2023-01-04 17:46:04.026
453,2023-01-04 17:46:07.066,1010123004164527,28.0,2023-01-04 17:46:11.575
454,2023-01-04 17:46:21.776,1010123004164542,28.2,2023-01-04 17:46:26.296
455,2023-01-04 17:46:29.207,1010123004164550,28.0,2023-01-04 17:46:33.726
456,2023-01-04 17:46:36.657,1010123004164557,28.2,2023-01-04 17:46:41.137
457,2023-01-04 17:46:44.137,1010123004164604,28.0,2023-01-04 17:46:48.585
458,2023-01-04 17:47:21.476,1010123004164642,28.2,2023-01-04 17:47:25.865
459,2023-01-04 17:47:28.986,1010123004164649,27.7,2023-01-04 17:47:33.466
460,2023-01-04 17:47:36.466,1010123004164657,28.0,2023-01-04 17:47:40.934
461,2023-01-04 17:47:44.046,1010123004164704,28.5,2023-01-04 17:47:48.615
462,2023-01-04 17:47:51.466,1010123004164712,28.0,2023-01-04 17:47:55.974
463,2023-01-04 17:47:58.875,1010123004164719,28.2,2023-01-04 17:48:03.414
464,2023-01-04 17:48:06.375,1010123004164727,28.0,2023-01-04 17:48:10.924
465,2023-01-04 17:48:14.015,1010123004164734,28.5,2023-01-04 17:48:18.513
466,2023-01-04 17:48:29.124,1010123004164749,28.2,2023-01-04 17:48:33.594
467,2023-01-04 17:48:59.003,1010123004164819,28.0,2023-01-04 17:49:03.493
468,2023-01-04 17:49:06.313,1010123004164826,28.8,2023-01-04 17:49:10.823
469,2023-01-04 17:49:13.854,1010123004164834,28.5,2023-01-04 17:49:18.263
470,2023-01-04 17:49:28.532,1010123004164849,28.2,2023-01-04 17:49:33.013
471,2023-01-04 17:49:35.862,1010123004164856,28.0,2023-01-04 17:49:40.371
472,2023-01-04 17:49:43.183,1010123004164904,28.2,2023-01-04 17:49:47.733
473,2023-01-04 17:49:50.592,1010123004164911,28.5,2023-01-04 17:49:55.102
474,2023-01-04 17:50:05.352,1010123004164926,28.2,2023-01-04 17:50:09.862
475,2023-01-04 17:50:12.723,1010123004164934,28.0,2023-01-04 17:50:17.163
476,2023-01-04 17:50:20.163,1010123004164941,28.2,2023-01-04 17:50:24.701
477,2023-01-04 17:50:27.721,1010123004164949,29.3,2023-01-04 17:50:32.210
478,2023-01-04 17:50:35.371,1010123004164956,28.2,2023-01-04 17:50:39.901
479,2023-01-04 17:50:42.822,1010123004165004,28.5,2023-01-04 17:50:47.260
480,2023-01-04 17:51:12.802,1010123004165040,28.0,2023-01-04 17:51:17.312
481,2023-01-04 17:51:20.802,1010123004165048,28.5,2023-01-04 17:51:25.230
482,2023-01-04 17:51:28.561,1010123004165055,28.0,2023-01-04 17:53:29.288
483,2023-01-04 17:53:42.209,1010123004165102,28.8,2023-01-04 17:53:46.678
484,2023-01-04 17:53:50.069,1010123004165117,28.0,2023-01-04 17:53:54.586
485,2023-01-04 17:53:58.318,1010123004165124,28.5,2023-01-04 17:54:02.878
486,2023-01-04 17:54:13.538,1010123004165139,28.0,2023-01-04 17:54:18.056
487,2023-01-04 17:54:20.868,1010123004165146,28.2,2023-01-04 17:54:25.336
488,2023-01-04 17:54:28.217,1010123004165153,27.7,2023-01-04 17:54:32.617
489,2023-01-04 17:54:50.737,1010123004165408,28.0,2023-01-04 17:54:55.147
490,2023-01-04 17:55:40.336,1010123004165508,28.2,2023-01-04 17:55:44.766
491,2023-01-04 17:55:55.427,1010123004165523,28.5,2023-01-04 17:55:59.986
492,2023-01-04 17:56:02.927,1010123004165530,28.2,2023-01-04 17:56:07.496
493,2023-01-04 17:56:16.697,1010123004165544,28.5,2023-01-04 17:56:21.256
494,2023-01-04 17:56:24.655,1010123004165552,28.2,2023-01-04 17:56:29.184
495,2023-01-04 17:56:39.686,1010123004165606,28.5,2023-01-04 17:56:44.214
496,2023-01-04 17:57:00.696,1010123004165628,28.0,2023-01-04 17:57:05.186
497,2023-01-04 17:57:08.165,1010123004165635,28.2,2023-01-04 17:57:12.704
498,2023-01-04 17:57:23.216,1010123004165650,28.5,2023-01-04 17:57:27.744
499,2023-01-04 17:57:37.165,1010123004165705,28.0,2023-01-04 17:57:41.595
500,2023-01-04 17:57:44.634,1010123004165712,28.2,2023-01-04 17:57:49.184
501,2023-01-04 17:57:52.055,1010123004165719,28.0,2023-01-04 17:57:56.555
502,2023-01-04 17:57:59.595,1010123004165727,28.8,2023-01-04 17:58:04.055
503,2023-01-04 17:58:13.664,1010123004165741,28.0,2023-01-04 17:58:18.144
504,2023-01-04 17:58:21.414,1010123004165749,28.5,2023-01-04 17:58:25.825
505,2023-01-04 17:58:35.634,1010123004165803,28.2,2023-01-04 17:58:40.125
506,2023-01-04 17:58:43.454,1010123004165810,28.5,2023-01-04 17:58:47.983
507,2023-01-04 17:58:58.243,1010123004165825,28.0,2023-01-04 17:59:02.792
508,2023-01-04 17:59:19.503,1010123004165847,28.5,2023-01-04 17:59:24.072
509,2023-01-04 17:59:27.073,1010123004165854,28.2,2023-01-04 17:59:31.582
510,2023-01-04 17:59:48.313,1010123004165916,28.0,2023-01-04 17:59:52.782
511,2023-01-04 17:59:56.163,1010123004165923,28.5,2023-01-04 18:00:00.711
512,2023-01-04 18:01:09.371,1010123004170036,28.2,2023-01-04 18:01:13.790
513,2023-01-04 18:01:16.901,1010123004170044,28.0,2023-01-04 18:01:21.440
514,2023-01-04 18:01:24.211,1010123004170051,28.5,2023-01-04 18:01:28.710
515,2023-01-04 18:01:31.551,1010123004170059,28.2,2023-01-04 18:01:36.061
516,2023-01-04 18:01:47.101,1010123004170113,28.0,2023-01-04 18:01:51.571
517,2023-01-04 18:01:54.641,1010123004170120,28.2,2023-01-04 18:01:59.190
518,2023-01-04 18:02:16.780,1010123004170143,28.5,2023-01-04 18:02:21.319
519,2023-01-04 18:02:24.151,1010123004170150,28.2,2023-01-04 18:02:28.588
520,2023-01-04 18:02:31.660,1010123004170157,28.5,2023-01-04 18:02:36.168
521,2023-01-04 18:03:03.150,1010223004170230,28.0,2023-01-04 18:03:07.658
522,2023-01-04 18:03:18.369,1010223004170246,28.2,2023-01-04 18:03:22.868
523,2023-01-04 18:03:25.709,1010223004170253,28.5,2023-01-04 18:03:30.138
524,2023-01-04 18:03:33.158,1010223004170300,27.7,2023-01-04 18:03:37.667
525,2023-01-04 18:03:40.519,1010223004170308,28.0,2023-01-04 18:03:45.028
526,2023-01-04 18:04:02.759,1010223004170330,29.0,2023-01-04 18:04:07.148
527,2023-01-04 18:04:10.078,1010223004170337,28.5,2023-01-04 18:04:14.568
528,2023-01-04 18:04:17.528,1010223004170345,28.2,2023-01-04 18:04:21.987
529,2023-01-04 18:04:25.058,1010223004170352,28.8,2023-01-04 18:04:29.586
530,2023-01-04 18:04:47.308,1010223004170414,28.5,2023-01-04 18:04:51.766
531,2023-01-04 18:05:02.617,1010223004170429,28.2,2023-01-04 18:05:07.107
532,2023-01-04 18:05:09.947,1010223004170437,28.0,2023-01-04 18:05:14.456
533,2023-01-04 18:05:17.417,1010223004170444,28.5,2023-01-04 18:05:21.877
534,2023-01-04 18:05:32.256,1010223004170459,28.0,2023-01-04 18:05:36.716
535,2023-01-04 18:05:39.607,1010223004170506,28.2,2023-01-04 18:05:44.066
536,2023-01-04 18:06:09.655,1010223004170536,28.0,2023-01-04 18:06:14.125
537,2023-01-04 18:06:17.055,1010223004170543,28.2,2023-01-04 18:06:21.476
538,2023-01-04 18:06:31.746,1010223004170558,28.0,2023-01-04 18:06:36.234
539,2023-01-04 18:06:39.036,1010223004170606,28.5,2023-01-04 18:06:43.595
540,2023-01-04 18:06:53.716,1010223004170620,28.2,2023-01-04 18:06:58.223
541,2023-01-04 18:07:01.295,1010223004170628,28.5,2023-01-04 18:07:05.723
542,2023-01-04 18:07:08.755,1010223004170635,28.2,2023-01-04 18:07:13.223
543,2023-01-04 18:07:16.275,1010223004170643,28.5,2023-01-04 18:07:20.803
544,2023-01-04 18:07:23.674,1010223004170650,28.2,2023-01-04 18:07:28.055
545,2023-01-04 18:07:31.075,1010223004170658,28.5,2023-01-04 18:07:35.494
546,2023-01-04 18:07:38.585,1010223004170705,28.2,2023-01-04 18:07:43.085
547,2023-01-04 18:07:53.234,1010223004170720,28.5,2023-01-04 18:07:57.743
548,2023-01-04 18:08:00.963,1010223004170727,28.0,2023-01-04 18:08:05.433
549,2023-01-04 18:08:08.344,1010223004170735,28.5,2023-01-04 18:08:12.792
550,2023-01-04 18:08:15.723,1010223004170742,28.2,2023-01-04 18:08:20.233
551,2023-01-04 18:08:52.973,1010223004170819,28.5,2023-01-04 18:08:57.513
552,2023-01-04 18:09:00.342,1010223004170827,28.0,2023-01-04 18:09:04.861
553,2023-01-04 18:09:07.683,1010223004170834,28.5,2023-01-04 18:09:12.151
554,2023-01-04 18:09:15.132,1010223004170842,28.8,2023-01-04 18:09:19.673
555,2023-01-04 18:09:22.622,1010223004170849,28.2,2023-01-04 18:09:27.203
556,2023-01-04 18:09:37.693,1010223004170904,28.5,2023-01-04 18:09:42.233
557,2023-01-04 18:09:52.693,1010223004170919,28.2,2023-01-04 18:09:57.111
558,2023-01-04 18:10:00.252,1010223004170927,28.5,2023-01-04 18:10:04.710
559,2023-01-04 18:10:07.592,1010223004170934,28.2,2023-01-04 18:10:11.992
560,2023-01-04 18:10:22.371,1010223004170949,28.5,2023-01-04 18:10:26.851
561,2023-01-04 18:10:29.732,1010223004170956,28.0,2023-01-04 18:10:34.262
562,2023-01-04 18:10:37.391,1010223004171004,28.2,2023-01-04 18:10:41.921
563,2023-01-04 18:10:44.691,1010223004171011,28.5,2023-01-04 18:10:49.272
564,2023-01-04 18:10:52.131,1010223004171019,28.0,2023-01-04 18:10:56.561
565,2023-01-04 18:11:07.171,1010223004171034,28.5,2023-01-04 18:11:11.651
566,2023-01-04 18:11:14.591,1010223004171041,28.8,2023-01-04 18:11:19.081
567,2023-01-04 18:11:21.940,1010223004171049,28.5,2023-01-04 18:11:26.490
568,2023-01-04 18:11:29.611,1010223004171056,28.2,2023-01-04 18:11:34.151
569,2023-01-04 18:11:36.960,1010223004171104,28.5,2023-01-04 18:11:41.430
570,2023-01-04 18:11:51.930,1010223004171118,28.2,2023-01-04 18:11:56.381
571,2023-01-04 18:11:59.311,1010223004171126,28.5,2023-01-04 18:12:03.720
572,2023-01-04 18:12:06.740,1010223004171133,28.8,2023-01-04 18:12:11.250
573,2023-01-04 18:12:13.990,1010223004171141,28.2,2023-01-04 18:12:18.561
574,2023-01-04 18:12:21.631,1010223004171148,28.5,2023-01-04 18:12:26.069
575,2023-01-04 18:12:29.490,1010223004171156,28.2,2023-01-04 18:12:33.989
576,2023-01-04 18:12:36.750,1010223004171203,28.0,2023-01-04 18:12:41.200
577,2023-01-04 18:12:44.009,1010223004171211,28.2,2023-01-04 18:12:48.559
578,2023-01-04 18:12:51.579,1010223004171218,28.5,2023-01-04 18:12:56.069
579,2023-01-04 18:12:58.920,1010223004171226,28.0,2023-01-04 18:13:03.329
580,2023-01-04 18:13:06.329,1010223004171233,28.2,2023-01-04 18:13:10.868
581,2023-01-04 18:13:13.910,1010223004171241,28.5,2023-01-04 18:13:18.400
582,2023-01-04 18:13:21.269,1010223004171248,28.2,2023-01-04 18:13:25.749
583,2023-01-04 18:13:29.089,1010223004171256,28.8,2023-01-04 18:13:33.598
584,2023-01-04 18:13:36.440,1010223004171303,28.2,2023-01-04 18:13:40.878
585,2023-01-04 18:13:58.608,1010223004171325,28.5,2023-01-04 18:14:02.997
586,2023-01-04 18:14:05.868,1010223004171333,28.0,2023-01-04 18:14:10.408
587,2023-01-04 18:14:13.479,1010223004171340,27.7,2023-01-04 18:14:17.908
588,2023-01-04 18:14:21.118,1010223004171347,28.8,2023-01-04 18:14:25.677
589,2023-01-04 18:14:28.517,1010223004171355,28.2,2023-01-04 18:14:33.036
590,2023-01-04 18:14:36.007,1010223004171402,28.0,2023-01-04 18:14:40.467
591,2023-01-04 18:14:43.298,1010223004171410,28.5,2023-01-04 18:14:47.726
592,2023-01-04 18:14:50.657,1010223004171417,28.2,2023-01-04 18:14:55.096
593,2023-01-04 18:14:58.098,1010223004171425,28.0,2023-01-04 18:15:02.637
594,2023-01-04 18:15:05.437,1010223004171432,28.2,2023-01-04 18:15:09.917
595,2023-01-04 18:15:12.898,1010223004171440,28.0,2023-01-04 18:15:17.447
596,2023-01-04 18:15:20.378,1010223004171447,28.2,2023-01-04 18:15:24.877
597,2023-01-04 18:15:28.056,1010223004171455,28.0,2023-01-04 18:15:32.556
598,2023-01-04 18:15:35.367,1010223004171502,28.2,2023-01-04 18:15:39.836
599,2023-01-04 18:15:57.915,1010223004171525,28.5,2023-01-04 18:16:02.446
600,2023-01-04 18:16:05.367,1010223004171532,28.2,2023-01-04 18:16:09.805
601,2023-01-04 18:16:12.806,1010223004171540,28.0,2023-01-04 18:16:17.355
602,2023-01-04 18:16:20.296,1010223004171547,28.8,2023-01-04 18:16:24.726
603,2023-01-04 18:16:27.535,1010223004171555,28.2,2023-01-04 18:16:32.005
604,2023-01-04 18:16:42.424,1010223004171610,28.5,2023-01-04 18:16:46.884
605,2023-01-04 18:17:19.615,1010223004171647,28.2,2023-01-04 18:17:24.036
606,2023-01-04 18:17:34.795,1010223004171702,27.7,2023-01-04 18:17:39.275
607,2023-01-04 18:17:42.474,1010223004171710,28.2,2023-01-04 18:17:47.043
608,2023-01-04 18:17:49.984,1010223004171717,28.5,2023-01-04 18:17:54.565
