index,accident_id,ST_CASE,VE_FORMS,Make,Model,BODY_TYP,MOD_YEAR,IMPACT1,DEFORMED,,M_HARM,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,DR_DRINK
4947,2012040111,40111,4,20,421,15,2011,99,6,,12,6,1,0,0,3,3,67,155,0,0,0,0,0,0,0,0,0,0,99,99,99,99,1,2,65,1,1,2,1,0,0,2,99,99,9,9,0
4948,2012040111,40111,4,12,481,31,2008,6,4,,12,6,1,0,0,3,3,67,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,65,1,1,2,1,0,0,6,99,99,9,9,0
4949,2012040111,40111,4,7,482,31,1998,6,6,,12,6,1,0,0,3,3,68,170,0,0,0,0,0,0,0,0,0,0,99,99,99,99,1,2,65,1,1,2,1,0,0,6,99,99,9,9,0
4950,2012040111,40111,4,90,981,50,2000,12,6,,12,6,1,6,1,3,3,68,180,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,2,65,1,1,2,1,0,0,1,51,1,1,1,0
4951,2012040112,40112,1,19,3,4,1989,0,6,,30,0,0,0,0,0,0,65,180,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,2,98,1,1,5,1,0,0,99,9,99,9,4,1
4952,2012040113,40113,1,20,2,4,2007,12,6,,43,6,1,0,0,3,0,69,225,0,0,0,0,0,0,0,0,0,1,37,39,0,0,1,2,25,1,1,2,1,20,3,1,14,1,1,4,1
4953,2012040114,40114,1,76,734,90,2004,12,6,,1,6,1,0,0,3,0,70,155,0,0,0,0,0,0,0,0,0,1,53,52,0,0,1,2,40,8,6,8,1,0,0,1,6,99,9,4,1
4954,2012040115,40115,2,20,401,14,2002,12,6,,12,6,1,0,0,3,0,66,164,0,0,0,1,0,12,2010,12,2010,1,91,0,0,0,1,2,35,1,1,2,1,0,0,1,64,1,1,1,1
4955,2012040115,40115,2,35,472,30,2000,9,6,,12,6,1,0,0,3,3,65,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,1,1,2,1,0,0,12,99,1,1,1,0
4956,2012040116,40116,1,37,401,14,2000,12,2,,8,6,1,0,0,3,0,63,170,0,1,0,0,0,5,2010,5,2010,0,0,0,0,0,1,2,25,1,1,2,1,0,0,8,80,1,1,1,0
4957,2012040117,40117,1,37,31,4,1994,12,4,,8,0,0,0,0,0,0,68,140,99,99,99,99,99,99,9999,99,9999,9,91,0,0,0,1,2,15,1,1,2,1,0,0,1,80,1,1,1,0
4958,2012040118,40118,1,7,442,20,1999,14,6,,15,6,1,0,0,3,1,66,165,0,0,0,0,0,0,0,0,0,1,91,0,0,0,1,2,25,1,1,2,1,0,0,1,13,1,1,4,0
4959,2012040119,40119,2,99,999,99,9999,12,9,,8,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,3,5,65,1,1,2,1,0,0,1,80,1,1,1,0
4960,2012040119,40119,2,12,401,14,2005,12,2,,8,6,1,0,0,3,0,65,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,65,1,1,2,1,0,0,1,80,6,1,3,0
4961,2012040120,40120,1,20,403,14,2005,61,6,,1,6,1,0,0,3,0,62,290,0,0,0,1,1,2,2011,12,2011,0,99,99,99,99,3,3,55,1,1,2,1,0,0,15,9,7,3,4,0
4962,2012040121,40121,1,7,442,20,2005,12,6,,32,6,1,0,0,3,0,68,165,0,0,0,1,0,12,2011,12,2011,1,91,0,0,0,1,2,50,1,6,2,1,0,0,1,12,1,1,4,1
4963,2012040122,40122,1,20,431,16,2002,82,2,,9,6,1,0,0,3,3,61,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,35,8,1,2,1,2,3,11,83,1,1,1,0
4964,2012040123,40123,1,20,431,16,1996,12,6,,1,3,1,0,0,2,0,69,230,98,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,99,3,1,4,1,0,0,14,11,1,1,4,1
4965,2012040124,40124,1,7,482,31,2000,12,0,,15,6,1,0,0,3,0,66,149,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,35,1,1,2,1,20,3,11,83,1,1,1,0
4966,2012040125,40125,2,7,442,20,2011,12,6,,12,6,1,0,0,3,0,62,140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,75,1,1,2,1,0,0,1,51,1,1,1,0
4967,2012040125,40125,2,84,881,66,2004,6,2,,12,6,1,6,0,3,3,71,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,75,1,1,2,1,0,0,1,53,1,1,1,0
4968,2012040126,40126,1,20,403,14,2005,12,6,,42,1,1,0,0,2,0,68,255,0,2,0,0,1,12,2009,11,2010,1,37,0,0,0,1,2,35,1,1,2,1,0,0,1,12,1,1,4,0
4969,2012040127,40127,1,99,999,99,9999,14,9,,8,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,1,2,35,1,1,2,1,0,0,1,80,1,1,1,0
4970,2012040128,40128,2,51,401,14,2005,12,6,,12,6,1,0,0,3,3,64,120,0,0,0,0,0,0,0,0,0,0,39,91,0,0,2,4,40,1,1,2,1,2,3,1,17,1,1,1,1
4971,2012040128,40128,2,22,9,3,1994,82,6,,12,1,1,0,0,2,3,75,240,0,1,0,0,3,7,2010,1,2011,0,0,0,0,0,2,4,40,1,1,2,1,2,3,11,63,1,1,1,0
4972,2012040129,40129,2,20,2,4,2005,12,6,,12,6,1,0,0,3,0,71,150,0,0,0,0,2,5,2010,10,2011,1,0,0,0,0,3,5,65,1,1,2,1,0,0,1,51,1,1,1,1
4973,2012040129,40129,2,20,401,14,2002,6,6,,1,6,1,0,0,3,0,62,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,65,1,1,2,1,0,0,1,53,1,1,1,0
4974,2012040130,40130,1,20,473,30,2007,12,2,,8,6,1,0,0,3,0,72,160,0,0,0,0,0,0,0,0,0,0,38,0,0,0,2,3,35,1,1,2,1,2,3,11,80,1,1,1,0
4975,2012040131,40131,2,20,482,31,2003,6,6,,12,6,1,0,0,3,0,62,196,0,0,0,0,0,0,0,0,0,0,54,59,0,0,6,1,75,1,1,2,1,0,0,5,53,1,1,1,0
4976,2012040131,40131,2,72,706,80,1989,12,6,,12,6,1,0,0,3,3,78,185,0,0,0,0,0,0,0,0,0,9,99,99,99,99,6,1,75,1,1,2,1,0,0,1,50,1,1,1,0
4977,2012040132,40132,1,20,421,15,2010,12,4,,9,6,1,0,0,3,0,66,135,0,0,0,0,0,0,0,0,0,0,99,99,99,99,2,2,45,1,3,2,1,0,0,1,83,1,1,2,0
4978,2012040133,40133,2,21,21,2,2002,83,6,,12,6,1,0,0,3,3,68,127,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,50,1,1,2,1,3,3,11,15,1,1,1,0
4979,2012040133,40133,2,82,881,66,2000,12,6,,12,6,1,6,0,3,3,68,180,0,2,0,0,0,8,2010,9,2010,0,0,0,0,0,1,2,50,1,1,2,1,3,3,1,62,1,1,1,0
4980,2012040134,40134,2,37,402,14,2002,12,6,,1,6,1,0,0,3,3,65,160,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,50,1,1,2,1,0,0,1,10,1,1,2,0
4981,2012040134,40134,2,55,35,4,2000,12,6,,12,6,1,0,0,3,0,65,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,1,1,2,1,0,0,1,62,99,1,3,0
4982,2012040135,40135,2,14,6,4,2002,82,6,,12,6,1,0,0,3,0,64,110,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2,3,45,1,1,2,1,0,0,11,15,1,1,1,0
4983,2012040135,40135,2,37,706,80,2003,12,6,,12,0,0,0,0,0,0,70,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,45,1,1,2,1,0,0,1,62,1,1,1,0
4984,2012040136,40136,2,49,442,20,2012,3,2,,12,6,1,0,0,3,0,75,207,0,0,0,0,0,0,0,0,0,0,38,0,0,0,2,2,40,1,1,2,1,3,3,11,15,1,1,1,1
4985,2012040136,40136,2,73,706,80,1994,0,6,,12,6,1,0,0,2,0,70,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,40,1,1,2,1,3,3,1,62,98,7,1,0
4986,2012040137,40137,2,12,17,4,1998,12,6,,12,6,1,0,0,3,0,67,130,1,0,0,1,1,11,2009,5,2010,0,28,0,0,0,1,2,65,2,6,2,2,0,0,14,10,1,1,1,0
4987,2012040137,40137,2,12,461,21,1994,12,6,,12,6,1,0,0,3,0,74,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,65,3,5,2,2,0,0,14,62,1,1,1,0
4988,2012040138,40138,1,2,404,14,1993,14,6,,19,6,1,0,0,3,0,63,160,0,0,0,0,0,0,0,0,0,1,37,0,0,0,2,2,50,1,1,2,1,3,3,1,12,1,1,4,1
4989,2012040140,40140,3,73,705,80,2005,0,6,,17,6,1,0,0,3,0,66,155,0,2,0,0,2,10,2009,5,2010,1,0,0,0,0,2,2,65,3,6,2,1,0,0,14,13,1,1,4,1
4990,2012040140,40140,3,73,706,80,2008,14,0,,54,6,1,0,0,3,0,73,210,0,3,0,2,0,11,2010,10,2011,1,0,0,0,0,2,2,65,3,6,2,1,0,0,14,90,1,1,1,0
4991,2012040140,40140,3,53,705,80,2008,14,6,,54,6,1,0,0,3,3,71,195,0,0,0,1,0,7,2009,7,2009,1,0,0,0,0,2,2,65,3,6,2,1,0,0,14,90,1,1,1,0
4992,2012040142,40142,2,20,421,15,1999,99,6,,1,6,1,0,0,3,0,70,165,0,2,0,1,3,5,2009,5,2011,0,80,0,0,0,2,2,75,1,1,2,1,0,0,1,1,1,1,2,0
4993,2012040142,40142,2,12,481,31,2002,8,4,,12,6,1,6,0,3,0,72,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,75,1,1,2,1,0,0,1,62,1,1,1,0
4994,2012040143,40143,1,72,706,80,2004,0,2,,1,6,1,0,0,3,0,71,200,0,1,0,0,0,11,2010,11,2010,1,0,0,0,0,2,2,35,3,1,2,1,0,0,14,9,3,2,3,1
4995,2012040144,40144,2,20,443,20,2002,0,6,,1,6,1,0,0,3,3,71,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,75,1,1,2,1,0,0,1,6,7,3,3,0
4996,2012040144,40144,2,82,881,66,1998,9,4,,12,6,1,6,0,3,3,70,160,0,0,0,0,2,10,2009,2,2010,0,0,0,0,0,2,3,75,1,1,2,1,0,0,1,60,1,1,1,0
4997,2012040145,40145,3,7,25,5,2010,12,6,,12,6,1,0,0,3,3,65,215,0,0,0,0,0,0,0,0,0,1,28,0,0,0,5,4,45,1,1,2,1,0,0,1,10,1,1,2,0
4998,2012040145,40145,3,49,32,4,2005,12,6,,12,6,1,0,0,3,3,57,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,45,1,1,2,1,0,0,1,62,1,1,1,0
4999,2012040145,40145,3,12,481,31,1997,12,6,,12,6,1,0,0,3,0,74,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,45,1,1,2,1,0,0,1,60,1,1,1,0
5000,2012040146,40146,1,72,706,80,2007,61,6,,24,6,1,0,0,3,3,70,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,65,2,5,2,1,0,0,14,12,1,1,4,0
5001,2012040147,40147,3,7,482,31,2004,12,6,,12,6,1,0,0,3,0,71,189,0,0,0,0,0,0,0,0,0,0,99,99,99,99,2,3,45,1,1,2,1,2,3,1,17,1,1,1,0
5002,2012040147,40147,3,18,7,4,2001,61,6,,12,6,1,0,0,3,0,67,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,1,1,2,1,2,3,1,66,1,1,1,0
5003,2012040147,40147,3,20,16,4,2002,9,4,,12,6,1,0,0,3,0,62,135,0,0,0,1,0,5,2009,5,2009,0,0,0,0,0,2,3,45,1,1,2,1,2,3,5,62,1,1,1,0
5004,2012040148,40148,2,51,881,66,2011,6,9,,12,6,1,6,0,3,0,69,200,0,0,0,0,1,3,2011,3,2011,0,0,0,0,0,5,4,45,2,1,2,1,0,0,11,53,1,1,1,0
5005,2012040148,40148,2,72,706,80,1996,12,6,,12,6,1,0,0,3,0,72,190,0,2,1,0,0,5,2009,7,2010,0,28,0,0,0,5,4,45,2,1,2,1,0,0,14,51,1,1,2,1
5006,2012040149,40149,1,72,706,80,2000,12,6,,31,6,1,0,0,2,3,70,185,0,0,0,1,0,1,2010,1,2010,1,0,0,0,0,1,2,55,3,5,2,1,0,0,14,6,3,2,4,0
5007,2012040150,40150,1,2,404,14,2000,14,6,,1,6,1,0,0,3,0,66,160,0,0,0,0,0,0,0,0,0,0,99,99,99,99,3,2,75,3,1,2,99,0,0,14,9,1,9,4,0
5008,2012040153,40153,1,12,870,55,2007,12,2,,8,6,1,0,0,3,3,66,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,40,1,1,2,1,2,3,1,80,1,1,1,0
5009,2012040154,40154,1,49,40,4,2006,12,2,,8,6,1,0,0,3,0,70,160,0,0,0,1,0,12,2011,12,2011,0,38,0,0,0,1,2,35,1,1,8,1,0,0,10,81,1,1,1,0
5010,2012040155,40155,2,12,401,14,2003,12,6,,12,6,1,0,0,3,0,71,165,0,0,0,0,0,0,0,0,0,0,39,0,0,0,2,3,45,1,1,2,1,3,3,1,17,1,1,1,0
5011,2012040155,40155,2,55,37,2,2008,9,6,,12,6,1,0,0,3,3,70,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,1,2,1,3,3,11,66,1,1,1,0
5012,2012040156,40156,1,24,1,4,1999,14,6,,1,1,1,0,0,2,0,72,165,0,1,1,0,0,5,2009,8,2009,0,99,99,99,99,2,2,40,1,1,2,1,0,0,1,9,99,9,4,0
5013,2012040157,40157,1,49,32,4,2003,9,2,,8,6,1,0,0,3,0,61,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,40,1,1,2,1,3,3,1,80,7,9,3,0
5014,2012040158,40158,1,3,421,15,2003,1,6,,25,1,1,0,0,2,0,70,145,0,0,0,0,0,0,0,0,0,1,91,0,0,0,3,5,65,1,1,2,1,0,0,1,50,6,4,4,0
5015,2012040159,40159,1,72,706,80,2007,12,6,,3,6,1,0,0,3,0,69,175,0,0,0,0,1,10,2011,10,2011,0,0,0,0,0,1,2,45,3,1,2,99,0,0,99,12,1,1,4,1
5016,2012040160,40160,2,49,471,30,1989,62,4,,12,6,1,0,0,3,0,999,999,0,0,0,0,0,0,0,0,0,0,80,28,0,0,2,2,75,1,1,2,1,0,0,1,1,1,1,2,0
5017,2012040160,40160,2,12,481,31,2003,83,6,,1,6,1,6,0,3,0,69,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,75,1,1,2,1,0,0,6,61,1,1,1,0
5018,2012040161,40161,3,12,481,31,2005,99,6,,12,6,1,0,0,3,0,76,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,65,1,1,2,1,0,0,1,9,1,9,7,0
5019,2012040161,40161,3,20,421,15,2004,63,4,,12,6,1,0,0,3,0,72,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,65,1,1,2,1,0,0,1,64,1,1,1,0
5020,2012040161,40161,3,37,31,2,2009,12,6,,12,6,1,0,0,3,0,76,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,65,1,1,2,1,0,0,1,62,1,1,1,0
5021,2012040162,40162,1,35,39,4,1997,12,6,,1,1,1,0,0,2,0,66,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,75,1,1,2,1,0,0,1,9,1,9,4,0
5022,2012040163,40163,2,12,33,3,1993,9,6,,12,6,1,0,0,3,0,66,185,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,25,1,1,2,1,20,3,1,17,1,1,1,0
5023,2012040163,40163,2,20,401,14,1995,12,6,,12,0,0,0,0,0,0,69,208,0,6,0,0,0,2,2010,2,2010,0,0,0,0,0,1,2,98,1,1,2,1,0,0,1,66,1,1,1,0
5024,2012040164,40164,2,12,401,14,1996,12,6,,8,6,1,0,0,3,0,64,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,65,1,1,2,1,0,0,1,80,6,1,3,0
5025,2012040164,40164,2,23,421,15,2003,14,0,,8,6,1,0,0,3,0,72,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,65,1,1,2,1,0,0,1,80,1,1,1,0
5026,2012040165,40165,4,53,706,80,2006,0,6,,1,6,1,6,0,3,3,64,170,1,0,0,0,0,12,2009,12,2009,1,28,0,0,0,1,2,55,2,6,2,1,40,3,14,10,1,1,2,0
5027,2012040165,40165,4,20,4,2,2001,12,6,,12,6,1,0,0,3,0,70,180,0,0,0,1,0,7,2009,7,2009,0,0,0,0,0,1,2,55,1,5,2,1,0,0,1,62,1,1,1,0
5028,2012040165,40165,4,72,706,80,2009,12,6,,12,6,1,0,0,3,0,71,200,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,55,2,6,2,1,40,3,14,10,1,1,2,0
5029,2012040165,40165,4,72,706,80,2007,12,6,,12,9,9,99,0,9,9,69,180,99,99,99,99,99,99,9999,99,9999,0,0,0,0,0,1,2,55,2,6,2,1,40,3,14,62,1,1,1,0
5030,2012040166,40166,1,12,481,31,2005,0,6,,1,6,1,0,0,3,0,70,175,0,0,0,1,0,2,2012,2,2012,1,89,58,0,0,1,2,35,1,5,2,1,0,0,1,6,7,4,9,1
5031,2012040167,40167,2,20,37,4,2012,12,6,,12,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,1,51,0,0,0,1,2,45,3,1,2,1,0,0,14,54,4,2,1,0
5032,2012040167,40167,2,49,32,4,2012,12,6,,12,6,1,0,0,3,0,73,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,45,2,1,2,1,0,0,14,54,7,1,1,0
5033,2012040168,40168,1,7,39,3,1991,14,6,,8,6,1,0,0,3,0,69,298,0,0,0,0,0,0,0,0,0,0,85,0,0,0,5,5,40,1,1,2,1,0,0,1,51,9,3,4,0
5034,2012040169,40169,2,51,43,6,1998,6,4,,12,6,1,0,0,3,0,64,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,2,5,2,1,0,0,10,16,1,1,1,0
5035,2012040169,40169,2,37,32,4,1995,12,6,,12,6,1,0,0,3,3,67,165,0,0,0,1,0,6,2010,6,2010,1,0,0,0,0,1,2,35,2,5,2,1,0,0,14,52,9,1,3,0
5036,2012040170,40170,1,14,17,4,2004,99,6,,1,0,0,0,0,0,0,65,150,0,0,0,0,0,0,0,0,0,9,99,99,99,99,2,2,55,1,1,2,99,0,0,99,9,99,9,4,1
5037,2012040171,40171,1,99,999,99,9999,12,9,,1,6,1,0,0,3,0,64,150,0,1,0,0,0,12,2011,12,2011,1,99,99,99,99,9,9,99,9,9,5,99,99,9,99,6,99,9,4,0
5038,2012040172,40172,1,52,37,3,2003,12,6,,9,6,1,0,0,3,0,70,140,1,2,0,2,2,6,2010,11,2011,1,0,0,0,0,5,5,40,1,1,2,1,0,0,1,83,1,1,1,0
5039,2012040173,40173,1,99,999,99,9999,12,9,,8,6,1,0,0,3,0,75,290,0,0,0,2,0,9,2009,9,2009,1,91,0,0,0,9,9,99,9,9,2,99,0,0,99,80,99,9,9,1
5040,2012040174,40174,1,37,402,14,2010,12,6,,8,6,1,0,0,3,0,63,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,40,1,1,2,1,0,0,1,80,1,1,1,0
5041,2012040175,40175,1,30,40,4,2004,14,6,,1,6,1,0,0,3,0,66,120,0,0,0,1,0,7,2010,7,2010,1,0,0,0,0,6,1,55,2,5,2,2,0,0,14,6,3,1,4,1
5042,2012040176,40176,2,35,39,4,1997,99,9,,12,1,1,0,0,2,0,68,160,0,1,0,0,0,7,2011,7,2011,9,99,99,99,99,9,9,99,9,9,9,99,99,9,99,99,99,9,9,1
5043,2012040176,40176,2,7,20,4,9999,99,9,,12,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,9,9,99,9,9,9,99,99,9,99,99,99,9,9,0
5044,2012040177,40177,2,37,421,15,2005,4,2,,12,6,1,0,0,3,1,71,185,0,0,0,0,0,0,0,0,0,0,38,0,0,0,5,6,40,1,1,2,1,2,3,11,15,1,1,1,0
5045,2012040177,40177,2,53,705,80,2005,12,6,,12,6,1,0,0,2,3,74,165,0,0,0,0,1,1,2011,1,2011,0,0,0,0,0,5,6,40,1,1,2,1,2,3,1,62,3,2,1,0
5046,2012040179,40179,1,49,44,2,2000,12,2,,8,6,1,0,0,3,3,62,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,40,1,1,2,1,0,0,1,80,1,1,3,0
5047,2012040180,40180,1,99,999,99,9999,12,9,,8,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,5,4,99,1,1,2,99,0,0,99,80,99,9,9,0
5048,2012040181,40181,1,12,37,4,2007,12,6,,8,6,1,0,0,3,0,57,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,55,1,1,8,1,0,0,1,80,1,1,1,0
5049,2012040182,40182,3,35,471,30,1997,12,6,,12,1,1,0,0,2,0,70,185,0,4,0,1,0,7,2011,12,2011,0,28,0,0,0,2,3,45,1,1,2,1,0,0,1,9,1,1,2,0
5050,2012040182,40182,3,20,24,6,2011,63,6,,12,6,1,0,0,3,3,68,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,45,1,1,2,1,0,0,1,62,1,1,1,0
5051,2012040182,40182,3,37,31,4,2004,12,6,,12,6,1,0,0,3,3,68,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,45,1,1,2,1,0,0,1,62,4,1,3,0
5052,2012040183,40183,1,23,401,14,2004,0,6,,1,6,1,0,0,3,0,63,130,98,0,0,0,0,0,0,0,0,1,82,0,0,0,1,2,98,8,8,5,1,0,0,1,9,1,9,4,0
5053,2012040184,40184,1,53,709,80,2005,14,9,,42,6,1,0,0,2,3,68,200,0,1,0,1,0,10,2010,12,2010,1,99,99,99,99,2,9,99,4,9,2,99,0,0,14,12,99,9,4,1
5054,2012040185,40185,1,7,482,31,2003,0,6,,1,6,1,0,0,3,0,63,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,65,1,1,2,1,0,0,1,9,99,9,4,1
5055,2012040186,40186,2,6,43,1,2000,61,6,,1,6,1,0,0,3,0,69,215,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2,2,40,1,1,2,1,0,0,15,10,1,1,2,1
5056,2012040186,40186,2,12,16,4,2007,81,4,,12,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,0,16,0,0,0,2,2,40,1,1,2,1,0,0,1,61,1,1,1,0
5057,2012040187,40187,2,7,43,4,2000,82,6,,12,6,1,0,0,3,0,71,278,0,0,0,0,0,0,0,0,0,0,48,0,0,0,5,6,45,1,1,2,1,0,0,11,15,1,1,1,0
5058,2012040187,40187,2,12,481,31,2005,12,6,,12,6,1,0,0,3,0,71,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,45,1,1,2,1,0,0,1,62,1,1,1,0
5059,2012040188,40188,2,49,471,30,1993,12,6,,12,6,1,0,0,3,0,74,175,0,0,0,0,1,6,2010,6,2010,0,99,99,99,99,2,3,45,1,1,2,1,3,3,1,62,99,1,1,0
5060,2012040188,40188,2,63,441,20,2004,82,6,,12,6,1,6,0,3,3,71,240,0,0,0,0,0,0,0,0,0,0,99,99,99,99,2,3,45,1,1,2,1,3,3,11,15,99,1,1,0
5061,2012040189,40189,2,18,7,4,1997,82,6,,12,0,0,0,0,0,0,64,127,0,0,0,0,0,0,0,0,0,0,38,0,0,0,5,5,40,1,1,2,1,2,3,11,15,1,1,1,0
5062,2012040189,40189,2,12,461,21,2005,12,6,,12,6,1,0,0,3,0,69,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,40,1,1,2,1,2,3,1,62,4,1,1,0
5063,2012040190,40190,1,20,481,31,2008,12,4,,8,0,0,0,0,0,0,67,155,0,0,0,0,0,0,0,0,0,9,91,0,0,0,5,4,55,1,1,2,1,0,0,1,80,1,1,1,0
5064,2012040191,40191,1,35,401,14,2001,98,6,,1,6,1,0,0,3,0,65,150,0,0,0,0,0,0,0,0,0,0,80,0,0,0,2,2,75,1,1,2,1,0,0,1,1,99,3,4,0
5065,2012040192,40192,1,30,40,4,2003,0,6,,1,0,0,0,0,0,0,72,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,35,1,1,2,1,0,0,1,9,1,9,4,1
5066,2012040193,40193,3,20,481,31,2008,14,6,,12,0,0,0,0,0,0,67,160,0,0,0,0,0,0,0,0,0,1,91,0,0,0,2,2,45,1,1,2,1,0,0,6,10,1,4,4,1
5067,2012040193,40193,3,7,20,4,2005,12,6,,12,6,1,0,0,3,0,61,180,1,1,0,1,0,7,2011,10,2011,0,0,0,0,0,2,2,45,1,1,2,1,0,0,1,64,1,1,1,0
5068,2012040193,40193,3,99,999,99,9999,12,9,,12,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,2,2,45,1,1,2,1,0,0,99,99,99,9,9,0
5069,2012040194,40194,1,37,421,15,2005,12,4,,8,6,1,0,0,3,0,64,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,45,1,1,2,1,0,0,1,80,1,1,1,0
5070,2012040195,40195,2,21,21,2,2003,12,2,,12,6,1,0,0,3,0,68,185,0,0,0,0,0,0,0,0,0,0,38,0,0,0,5,4,40,1,1,2,1,3,3,11,15,1,1,1,0
5071,2012040195,40195,2,53,706,80,2006,0,6,,12,6,1,0,0,3,3,70,175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,40,1,1,2,1,3,3,1,62,98,7,3,0
5072,2012040196,40196,2,22,399,4,2003,99,9,,12,1,1,0,0,2,0,66,150,0,1,0,0,0,4,2011,4,2011,1,99,99,99,99,9,9,99,4,9,2,99,99,9,14,6,99,9,9,1
5073,2012040196,40196,2,7,499,39,2003,99,9,,12,6,1,0,0,3,0,70,154,0,0,0,0,0,0,0,0,0,9,99,99,99,99,9,9,99,9,9,2,99,99,9,99,62,99,9,9,0
5074,2012040197,40197,1,12,481,31,2003,12,2,,8,6,1,0,0,3,3,66,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,1,1,2,1,8,3,1,80,9,1,3,0
5075,2012040198,40198,1,12,37,4,2008,12,6,,8,6,1,0,0,3,3,65,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,45,1,1,2,1,3,3,1,80,1,1,1,0
5076,2012040199,40199,2,12,16,4,2002,12,6,,12,6,1,0,0,3,0,65,200,1,0,0,0,1,5,2010,6,2010,0,38,0,0,0,5,4,35,1,1,2,1,0,0,11,15,1,1,1,0
5077,2012040199,40199,2,72,706,80,2007,62,6,,12,6,1,0,0,3,0,70,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,35,1,1,2,1,0,0,1,62,1,1,1,0
