,time,TraceabilityCode,CushionWaterTemperature,time.value
12352,2023-01-18 07:39:42.355,1010123018063849,32.4,2023-01-18 07:39:50.095
12353,2023-01-18 07:40:09.016,1010123018063916,32.5,2023-01-18 07:40:16.776
12354,2023-01-18 07:40:35.786,1010123018064006,32.6,2023-01-18 07:40:43.444
12355,2023-01-18 07:40:44.845,1010123018064014,32.7,2023-01-18 07:40:52.474
12356,2023-01-18 07:40:53.385,1010123018064023,32.8,2023-01-18 07:41:01.025
12357,2023-01-18 07:41:02.486,1010123018064032,33.0,2023-01-18 07:41:10.174
12358,2023-01-18 07:41:11.664,1010123018064041,33.1,2023-01-18 07:41:19.365
12359,2023-01-18 07:41:20.325,1010123018064050,33.3,2023-01-18 07:41:28.075
12360,2023-01-18 07:41:29.275,1010123018064059,33.5,2023-01-18 07:41:36.954
12361,2023-01-18 07:41:38.035,1010123018064108,33.6,2023-01-18 07:41:45.684
12362,2023-01-18 07:41:46.984,1010123018064117,33.7,2023-01-18 07:41:54.644
12363,2023-01-18 07:42:14.013,1010123018064126,34.1,2023-01-18 07:42:21.793
12364,2023-01-18 07:42:23.073,1010123018064135,34.2,2023-01-18 07:42:30.723
12365,2023-01-18 07:42:31.793,1010123018064144,34.3,2023-01-18 07:42:39.443
12366,2023-01-18 07:42:40.624,1010123018064153,34.5,2023-01-18 07:42:48.163
12367,2023-01-18 07:42:49.404,1010123018064202,34.6,2023-01-18 07:42:57.043
12368,2023-01-18 07:42:58.624,1010123018064229,34.7,2023-01-18 07:43:06.253
12369,2023-01-18 07:43:16.223,1010123018064246,34.9,2023-01-18 07:43:23.923
12370,2023-01-18 07:43:34.194,1010123018064304,35.0,2023-01-18 07:43:41.832
12371,2023-01-18 07:43:51.903,1010123018064322,35.1,2023-01-18 07:43:59.523
12372,2023-01-18 07:44:09.683,1010123018064340,35.2,2023-01-18 07:44:17.361
12373,2023-01-18 07:44:18.673,1010123018064349,35.3,2023-01-18 07:44:26.243
12374,2023-01-18 07:44:27.612,1010223018064409,35.2,2023-01-18 07:44:35.272
12375,2023-01-18 07:44:36.513,1010223018064416,35.3,2023-01-18 07:44:44.242
12376,2023-01-18 07:44:45.282,1010223018064423,35.4,2023-01-18 07:44:52.961
12377,2023-01-18 07:45:38.760,1010223018064509,35.3,2023-01-18 07:45:46.410
12378,2023-01-18 07:45:47.450,1010223018064517,35.2,2023-01-18 07:45:55.130
12379,2023-01-18 07:46:05.391,1010223018064535,35.0,2023-01-18 07:46:13.119
12380,2023-01-18 07:46:14.121,1010223018064544,34.8,2023-01-18 07:46:21.759
12381,2023-01-18 07:46:23.260,1010223018064553,34.7,2023-01-18 07:46:30.980
12382,2023-01-18 07:46:32.200,1010223018064602,34.6,2023-01-18 07:46:39.838
12383,2023-01-18 07:46:40.759,1010223018064611,34.4,2023-01-18 07:46:48.328
12384,2023-01-18 07:46:58.630,1010223018064628,34.2,2023-01-18 07:47:06.240
12385,2023-01-18 07:47:07.569,1010223018064638,34.0,2023-01-18 07:47:15.128
12386,2023-01-18 07:47:25.408,1010223018064655,33.8,2023-01-18 07:47:33.048
12387,2023-01-18 07:47:34.239,1010223018064704,33.7,2023-01-18 07:47:41.848
12388,2023-01-18 07:47:42.848,1010223018064713,33.6,2023-01-18 07:47:50.487
12389,2023-01-18 07:48:18.778,1010223018064731,33.3,2023-01-18 07:48:26.487
12390,2023-01-18 07:48:27.727,1010223018064740,33.2,2023-01-18 07:48:35.288
12391,2023-01-18 07:48:45.568,1010223018064757,33.1,2023-01-18 07:48:53.217
12392,2023-01-18 07:48:54.437,1010223018064806,33.0,2023-01-18 07:49:02.086
12393,2023-01-18 07:49:12.456,1010223018064842,32.9,2023-01-18 07:49:20.165
12394,2023-01-18 07:49:21.446,1010223018064851,32.8,2023-01-18 07:49:29.046
12395,2023-01-18 07:49:48.336,1010223018064918,32.7,2023-01-18 07:49:55.926
12396,2023-01-18 07:50:06.226,1010223018064936,32.8,2023-01-18 07:50:13.776
12397,2023-01-18 07:50:14.976,1010223018064944,32.7,2023-01-18 07:50:22.575
12398,2023-01-18 07:50:23.595,1010223018064954,32.6,2023-01-18 07:50:31.286
12399,2023-01-18 07:50:32.696,1010223018065003,32.7,2023-01-18 07:50:40.244
12400,2023-01-18 07:52:27.884,1010223018065201,32.9,2023-01-18 07:52:35.563
12401,2023-01-18 07:52:37.115,1010223018065209,33.0,2023-01-18 07:52:44.733
12402,2023-01-18 07:52:54.855,1010223018065225,33.1,2023-01-18 07:53:02.503
12403,2023-01-18 07:53:03.474,1010223018065233,33.0,2023-01-18 07:53:11.094
12404,2023-01-18 07:53:12.344,1010223018065242,33.1,2023-01-18 07:53:20.003
12405,2023-01-18 07:53:21.323,1010223018065251,33.2,2023-01-18 07:53:29.013
12406,2023-01-18 07:54:09.602,1010223018065318,33.4,2023-01-18 07:54:17.391
12407,2023-01-18 07:54:27.352,1010223018065336,33.5,2023-01-18 07:54:34.971
12408,2023-01-18 07:55:03.013,1010223018065433,33.6,2023-01-18 07:55:10.663
12409,2023-01-18 07:55:38.782,1010223018065508,33.7,2023-01-18 07:55:46.411
12410,2023-01-18 07:57:02.520,1010223018065553,33.6,2023-01-18 07:57:10.180
12411,2023-01-18 07:57:38.141,1010223018065708,33.5,2023-01-18 07:57:45.819
12412,2023-01-18 07:57:55.841,1010223018065725,33.6,2023-01-18 07:58:03.490
12413,2023-01-18 07:58:04.680,1010223018065734,33.5,2023-01-18 07:58:12.328
12414,2023-01-18 07:58:13.569,1010223018065743,33.4,2023-01-18 07:58:21.168
12415,2023-01-18 07:58:31.319,1010223018065801,33.3,2023-01-18 07:58:39.088
12416,2023-01-18 07:58:48.999,1010223018065819,33.2,2023-01-18 07:58:56.697
12417,2023-01-18 07:59:06.709,1010223018065836,33.1,2023-01-18 07:59:14.368
12418,2023-01-18 07:59:24.858,1010223018065854,33.0,2023-01-18 07:59:32.467
12419,2023-01-18 07:59:51.108,1010223018065921,32.9,2023-01-18 07:59:58.747
12420,2023-01-18 08:00:08.778,1010223018065939,32.8,2023-01-18 08:00:16.476
12421,2023-01-18 08:00:17.697,1010223018065948,32.9,2023-01-18 08:00:25.377
12422,2023-01-18 08:00:26.747,1010223018065957,32.8,2023-01-18 08:00:34.457
12423,2023-01-18 08:00:35.548,1010223018070005,32.7,2023-01-18 08:00:43.145
12424,2023-01-18 08:00:44.447,1010223018070014,32.8,2023-01-18 08:00:52.115
12425,2023-01-18 08:00:53.226,1010223018070023,32.7,2023-01-18 08:01:00.865
12426,2023-01-18 08:01:28.867,1010223018070106,32.8,2023-01-18 08:01:36.437
12427,2023-01-18 08:01:37.726,1010223018070113,32.9,2023-01-18 08:01:45.444
12428,2023-01-18 08:01:46.645,1010223018070120,33.0,2023-01-18 08:01:54.244
12429,2023-01-18 08:02:04.125,1010223018070135,33.2,2023-01-18 08:02:11.793
12430,2023-01-18 08:02:21.924,1010223018070152,33.4,2023-01-18 08:02:29.753
12431,2023-01-18 08:02:30.964,1010223018070201,33.5,2023-01-18 08:02:38.573
12432,2023-01-18 08:02:48.585,1010223018070218,33.7,2023-01-18 08:02:56.184
12433,2023-01-18 08:03:06.194,1010223018070236,33.8,2023-01-18 08:03:13.852
12434,2023-01-18 08:03:23.914,1010223018070254,33.9,2023-01-18 08:03:31.532
12435,2023-01-18 08:03:50.614,1010223018070320,34.1,2023-01-18 08:03:58.253
12436,2023-01-18 08:04:26.042,1010223018070356,34.2,2023-01-18 08:04:33.701
12437,2023-01-18 08:04:34.892,1010223018070405,34.3,2023-01-18 08:04:42.503
12438,2023-01-18 08:04:43.642,1010223018070414,34.1,2023-01-18 08:04:51.332
12439,2023-01-18 08:04:52.913,1010223018070423,34.3,2023-01-18 08:05:00.502
12440,2023-01-18 08:05:45.930,1010223018070516,34.5,2023-01-18 08:05:53.450
12441,2023-01-18 08:06:12.480,1010223018070548,34.6,2023-01-18 08:06:20.180
12442,2023-01-18 08:07:05.869,1010223018070636,34.7,2023-01-18 08:07:13.529
12443,2023-01-18 08:07:41.219,1010223018070711,34.8,2023-01-18 08:07:48.908
12444,2023-01-18 08:07:58.959,1010223018070729,34.7,2023-01-18 08:08:06.578
12445,2023-01-18 08:08:16.648,1010223018070746,34.8,2023-01-18 08:08:24.259
12446,2023-01-18 08:08:52.088,1010223018070822,34.7,2023-01-18 08:08:59.697
12447,2023-01-18 08:09:01.088,1010223018070831,34.8,2023-01-18 08:09:08.776
12448,2023-01-18 08:09:18.907,1010223018070849,34.7,2023-01-18 08:09:26.546
12449,2023-01-18 08:09:27.647,1010223018070858,34.8,2023-01-18 08:09:35.305
12450,2023-01-18 08:09:36.607,1010223018070906,34.7,2023-01-18 08:09:44.385
12451,2023-01-18 08:09:45.756,1010223018070915,34.6,2023-01-18 08:09:53.296
12452,2023-01-18 08:09:54.526,1010223018070924,34.5,2023-01-18 08:10:02.217
12453,2023-01-18 08:10:03.197,1010223018070933,34.4,2023-01-18 08:10:10.815
12454,2023-01-18 08:10:21.006,1010223018070951,34.2,2023-01-18 08:10:28.744
12455,2023-01-18 08:10:30.016,1010223018071000,34.1,2023-01-18 08:10:37.555
12456,2023-01-18 08:10:38.786,1010223018071009,33.9,2023-01-18 08:10:46.426
12457,2023-01-18 08:10:47.865,1010223018071017,33.8,2023-01-18 08:10:55.595
12458,2023-01-18 08:10:56.456,1010223018071027,33.7,2023-01-18 08:11:04.095
12459,2023-01-18 08:11:05.516,1010223018071035,33.6,2023-01-18 08:11:13.263
12460,2023-01-18 08:11:14.414,1010223018071044,33.5,2023-01-18 08:11:22.013
12461,2023-01-18 08:11:23.575,1010223018071053,33.4,2023-01-18 08:11:31.253
12462,2023-01-18 08:11:32.244,1010223018071102,33.2,2023-01-18 08:11:39.914
12463,2023-01-18 08:11:40.934,1010223018071111,33.3,2023-01-18 08:11:48.573
12464,2023-01-18 08:11:49.944,1010223018071120,33.1,2023-01-18 08:11:57.624
12465,2023-01-18 08:11:58.874,1010223018071129,33.0,2023-01-18 08:12:06.493
12466,2023-01-18 08:12:25.404,1010223018071155,32.9,2023-01-18 08:12:33.104
12467,2023-01-18 08:12:43.263,1010223018071213,32.8,2023-01-18 08:12:50.951
12468,2023-01-18 08:13:09.933,1010223018071240,32.7,2023-01-18 08:13:17.542
12469,2023-01-18 08:13:27.691,1010223018071258,32.8,2023-01-18 08:13:35.431
12470,2023-01-18 08:13:45.492,1010223018071315,32.7,2023-01-18 08:13:53.180
12471,2023-01-18 08:14:29.812,1010223018071400,32.8,2023-01-18 08:14:37.411
12472,2023-01-18 08:14:38.950,1010223018071409,32.7,2023-01-18 08:14:46.519
12473,2023-01-18 08:14:47.730,1010223018071418,32.8,2023-01-18 08:14:55.390
12474,2023-01-18 08:15:05.520,1010223018071435,32.7,2023-01-18 08:15:13.220
12475,2023-01-18 08:15:14.071,1010223018071444,32.8,2023-01-18 08:15:21.750
12476,2023-01-18 08:16:07.559,1010223018071537,32.9,2023-01-18 08:16:15.249
12477,2023-01-18 08:16:51.959,1010223018071622,33.0,2023-01-18 08:16:59.618
12478,2023-01-18 08:17:27.558,1010223018071657,32.9,2023-01-18 08:17:35.227
12479,2023-01-18 08:17:36.578,1010223018071706,33.0,2023-01-18 08:17:44.457
12480,2023-01-18 08:18:12.107,1010223018071742,33.1,2023-01-18 08:18:19.825
12481,2023-01-18 08:18:20.996,1010223018071751,33.2,2023-01-18 08:18:28.665
12482,2023-01-18 08:18:29.877,1010223018071800,33.1,2023-01-18 08:18:37.555
12483,2023-01-18 08:19:58.615,1010223018071929,33.2,2023-01-18 08:20:06.266
12484,2023-01-18 08:20:16.555,1010223018071946,33.4,2023-01-18 08:20:24.234
12485,2023-01-18 08:20:34.046,1010223018072004,33.5,2023-01-18 08:20:41.744
12486,2023-01-18 08:20:43.255,1010223018072013,33.6,2023-01-18 08:20:50.904
12487,2023-01-18 08:20:51.884,1010223018072022,33.7,2023-01-18 08:20:59.575
12488,2023-01-18 08:21:00.815,1010223018072031,33.8,2023-01-18 08:21:08.565
12489,2023-01-18 08:21:09.865,1010223018072040,33.9,2023-01-18 08:21:17.543
12490,2023-01-18 08:21:18.803,1010223018072048,34.0,2023-01-18 08:21:26.513
12491,2023-01-18 08:21:27.684,1010223018072058,34.1,2023-01-18 08:21:35.364
12492,2023-01-18 08:21:36.664,1010223018072106,34.2,2023-01-18 08:21:44.355
12493,2023-01-18 08:21:54.015,1010223018072124,34.3,2023-01-18 08:22:01.713
12494,2023-01-18 08:22:02.944,1010223018072133,34.4,2023-01-18 08:22:10.614
12495,2023-01-18 08:22:29.674,1010223018072200,34.5,2023-01-18 08:22:37.354
12496,2023-01-18 08:22:38.563,1010223018072208,34.4,2023-01-18 08:22:46.122
12497,2023-01-18 08:23:13.963,1010223018072244,34.5,2023-01-18 08:23:21.631
12498,2023-01-18 08:24:07.102,1010223018072337,34.4,2023-01-18 08:24:14.832
12499,2023-01-18 08:24:42.542,1010223018072412,34.5,2023-01-18 08:24:50.111
12500,2023-01-18 08:24:51.451,1010223018072421,34.4,2023-01-18 08:24:59.081
12501,2023-01-18 08:25:35.911,1010223018072506,34.3,2023-01-18 08:25:43.551
12502,2023-01-18 08:25:53.601,1010223018072523,34.4,2023-01-18 08:26:01.252
12503,2023-01-18 08:26:02.482,1010223018072532,34.3,2023-01-18 08:26:10.111
12504,2023-01-18 08:26:20.220,1010223018072550,34.4,2023-01-18 08:26:27.871
12505,2023-01-18 08:26:38.091,1010223018072608,34.3,2023-01-18 08:26:45.710
12506,2023-01-18 08:27:04.760,1010223018072635,34.2,2023-01-18 08:27:12.430
12507,2023-01-18 08:27:13.400,1010223018072644,34.3,2023-01-18 08:27:21.079
12508,2023-01-18 08:27:40.220,1010223018072710,34.2,2023-01-18 08:27:47.910
12509,2023-01-18 08:28:15.890,1010223018072746,34.0,2023-01-18 08:28:23.559
12510,2023-01-18 08:28:33.500,1010223018072803,33.9,2023-01-18 08:28:41.088
12511,2023-01-18 08:28:42.698,1010223018072812,33.8,2023-01-18 08:28:50.299
12512,2023-01-18 08:28:51.459,1010223018072821,33.7,2023-01-18 08:28:59.299
12513,2023-01-18 08:29:00.398,1010223018072830,33.6,2023-01-18 08:29:08.039
12514,2023-01-18 08:29:09.239,1010223018072839,33.4,2023-01-18 08:29:16.997
12515,2023-01-18 08:29:26.938,1010223018072857,33.2,2023-01-18 08:29:34.558
12516,2023-01-18 08:29:35.928,1010223018072906,33.3,2023-01-18 08:29:43.477
12517,2023-01-18 08:29:44.628,1010223018072915,33.2,2023-01-18 08:29:52.316
12518,2023-01-18 08:29:53.257,1010223018072923,33.0,2023-01-18 08:30:00.836
12519,2023-01-18 08:30:11.138,1010223018072941,32.9,2023-01-18 08:30:18.816
12520,2023-01-18 08:30:20.298,1010223018072950,32.8,2023-01-18 08:30:27.877
12521,2023-01-18 08:30:37.838,1010223018073008,32.7,2023-01-18 08:30:45.407
12522,2023-01-18 08:31:04.548,1010223018073035,32.6,2023-01-18 08:31:12.197
12523,2023-01-18 08:31:13.516,1010223018073043,32.7,2023-01-18 08:31:21.207
12524,2023-01-18 08:31:22.377,1010223018073052,32.6,2023-01-18 08:31:30.056
12525,2023-01-18 08:32:49.516,1010223018073154,32.7,2023-01-18 08:32:57.164
12526,2023-01-18 08:33:07.276,1010223018073212,32.6,2023-01-18 08:33:14.926
12527,2023-01-18 08:33:24.716,1010223018073255,32.7,2023-01-18 08:33:32.345
12528,2023-01-18 08:33:42.513,1010223018073313,32.8,2023-01-18 08:33:50.203
12529,2023-01-18 08:34:18.084,1010223018073348,32.9,2023-01-18 08:34:25.854
12530,2023-01-18 08:34:44.753,1010223018073414,33.0,2023-01-18 08:34:52.352
12531,2023-01-18 08:35:11.403,1010223018073441,33.1,2023-01-18 08:35:18.992
12532,2023-01-18 08:35:29.263,1010223018073459,33.2,2023-01-18 08:35:36.943
12533,2023-01-18 08:35:38.003,1010223018073508,33.4,2023-01-18 08:35:45.641
12534,2023-01-18 08:35:46.931,1010223018073517,33.5,2023-01-18 08:35:54.522
12535,2023-01-18 08:35:55.711,1010223018073526,33.6,2023-01-18 08:36:03.332
12536,2023-01-18 08:36:04.621,1010223018073535,33.8,2023-01-18 08:36:12.200
12537,2023-01-18 08:36:13.621,1010223018073544,33.9,2023-01-18 08:36:21.250
12538,2023-01-18 08:36:22.431,1010223018073552,34.0,2023-01-18 08:36:30.161
12539,2023-01-18 08:36:31.252,1010223018073601,34.1,2023-01-18 08:36:39.000
12540,2023-01-18 08:36:40.121,1010223018073610,34.2,2023-01-18 08:36:47.851
12541,2023-01-18 08:36:49.052,1010223018073619,34.4,2023-01-18 08:36:56.772
12542,2023-01-18 08:36:57.721,1010223018073628,34.3,2023-01-18 08:37:05.430
12543,2023-01-18 08:37:06.752,1010223018073637,34.4,2023-01-18 08:37:14.579
12544,2023-01-18 08:37:15.581,1010223018073646,34.5,2023-01-18 08:37:23.319
12545,2023-01-18 08:37:24.520,1010223018073655,34.6,2023-01-18 08:37:32.151
12546,2023-01-18 08:37:42.630,1010223018073712,34.7,2023-01-18 08:37:50.210
12547,2023-01-18 08:38:00.450,1010223018073730,34.8,2023-01-18 08:38:08.098
12548,2023-01-18 08:38:26.569,1010223018073757,34.9,2023-01-18 08:38:34.168
12549,2023-01-18 08:38:44.500,1010223018073815,34.8,2023-01-18 08:38:52.168
12550,2023-01-18 08:39:11.108,1010223018073841,34.9,2023-01-18 08:39:18.687
12551,2023-01-18 08:39:19.948,1010223018073850,34.8,2023-01-18 08:39:27.608
12552,2023-01-18 08:39:37.759,1010223018073908,34.9,2023-01-18 08:39:45.368
12553,2023-01-18 08:39:46.438,1010223018073916,34.8,2023-01-18 08:39:54.118
12554,2023-01-18 08:40:39.947,1010223018074010,34.7,2023-01-18 08:40:47.647
12555,2023-01-18 08:40:57.707,1010223018074028,34.6,2023-01-18 08:41:05.417
12556,2023-01-18 08:41:15.648,1010223018074045,34.5,2023-01-18 08:41:23.328
12557,2023-01-18 08:41:24.338,1010223018074054,34.4,2023-01-18 08:41:31.967
12558,2023-01-18 08:41:33.138,1010223018074103,34.2,2023-01-18 08:41:40.897
12559,2023-01-18 08:41:42.006,1010223018074112,34.0,2023-01-18 08:41:49.657
12560,2023-01-18 08:41:51.117,1010223018074121,33.9,2023-01-18 08:41:58.786
12561,2023-01-18 08:41:59.736,1010223018074130,33.8,2023-01-18 08:42:07.447
12562,2023-01-18 08:42:08.596,1010223018074139,33.6,2023-01-18 08:42:16.206
12563,2023-01-18 08:42:26.466,1010223018074156,33.4,2023-01-18 08:42:34.055
12564,2023-01-18 08:42:44.177,1010223018074214,33.2,2023-01-18 08:42:51.875
12565,2023-01-18 08:44:24.565,1010223018074340,32.7,2023-01-18 08:44:32.295
12566,2023-01-18 08:44:51.134,1010223018074405,32.8,2023-01-18 08:44:58.773
12567,2023-01-18 08:45:00.144,1010223018074413,32.7,2023-01-18 08:45:07.844
12568,2023-01-18 08:45:35.585,1010223018074505,32.8,2023-01-18 08:45:43.174
12569,2023-01-18 08:46:28.864,1010223018074559,32.9,2023-01-18 08:46:36.513
12570,2023-01-18 08:46:46.594,1010223018074617,33.0,2023-01-18 08:46:54.374
12571,2023-01-18 08:47:22.122,1010223018074652,33.1,2023-01-18 08:47:29.723
12572,2023-01-18 08:47:31.003,1010223018074701,33.2,2023-01-18 08:47:38.812
12573,2023-01-18 08:48:24.391,1010223018074754,33.3,2023-01-18 08:48:32.131
12574,2023-01-18 08:48:42.252,1010223018074812,33.4,2023-01-18 08:48:49.891
12575,2023-01-18 08:49:08.832,1010223018074839,33.5,2023-01-18 08:49:16.500
12576,2023-01-18 08:49:26.651,1010223018074857,33.6,2023-01-18 08:49:34.381
12577,2023-01-18 08:49:35.651,1010223018074906,33.5,2023-01-18 08:49:43.369
12578,2023-01-18 08:53:51.747,1010223018074923,33.3,2023-01-18 08:53:59.326
12579,2023-01-18 08:54:12.357,1010223018074932,33.4,2023-01-18 08:54:20.055
12580,2023-01-18 08:56:40.753,1010223018075540,34.0,2023-01-18 08:56:48.483
12581,2023-01-18 08:56:49.684,1010223018075549,33.9,2023-01-18 08:56:57.334
12582,2023-01-18 08:56:58.573,1010223018075557,34.0,2023-01-18 08:57:06.352
12583,2023-01-18 08:57:07.334,1010223018075605,33.9,2023-01-18 08:57:15.283
12584,2023-01-18 08:57:16.523,1010223018075614,34.1,2023-01-18 08:57:24.053
12585,2023-01-18 08:57:25.313,1010223018075655,34.0,2023-01-18 08:57:33.063
12586,2023-01-18 08:57:43.142,1010223018075713,34.1,2023-01-18 08:57:50.752
12587,2023-01-18 08:58:18.233,1010223018075748,34.2,2023-01-18 08:58:25.903
12588,2023-01-18 08:58:53.822,1010223018075824,34.3,2023-01-18 08:59:01.421
12589,2023-01-18 08:59:20.342,1010223018075850,34.4,2023-01-18 08:59:27.982
12590,2023-01-18 08:59:29.401,1010223018075859,34.3,2023-01-18 08:59:37.072
12591,2023-01-18 08:59:46.901,1010223018075917,34.4,2023-01-18 08:59:54.592
12592,2023-01-18 09:01:06.811,1010223018080041,34.6,2023-01-18 09:01:14.448
12593,2023-01-18 09:05:25.397,1010123018080456,33.1,2023-01-18 09:05:33.117
12594,2023-01-18 09:06:34.907,1010123018080522,33.0,2023-01-18 09:06:42.585
12595,2023-01-18 09:08:42.015,1010123018080816,33.0,2023-01-18 09:08:49.615
12596,2023-01-18 09:09:35.273,1010123018080905,33.1,2023-01-18 09:09:42.874
12597,2023-01-18 09:09:44.323,1010123018080914,33.0,2023-01-18 09:09:51.963
12598,2023-01-18 09:10:01.854,1010123018080932,33.1,2023-01-18 09:10:09.423
12599,2023-01-18 09:10:46.322,1010123018081016,33.2,2023-01-18 09:10:54.082
12600,2023-01-18 09:11:03.832,1010123018081034,33.1,2023-01-18 09:11:11.423
12601,2023-01-18 09:11:21.733,1010123018081052,33.2,2023-01-18 09:11:29.421
12602,2023-01-18 09:11:30.612,1010123018081101,33.1,2023-01-18 09:11:38.243
12603,2023-01-18 09:11:39.523,1010123018081110,33.2,2023-01-18 09:11:47.311
12604,2023-01-18 09:14:00.119,1010123018081256,33.0,2023-01-18 09:14:07.749
12605,2023-01-18 09:15:02.328,1010123018081434,32.9,2023-01-18 09:15:10.007
12606,2023-01-18 09:15:19.999,1010123018081450,32.8,2023-01-18 09:15:27.598
12607,2023-01-18 09:15:55.118,1010123018081526,32.7,2023-01-18 09:16:02.707
12608,2023-01-18 09:16:04.078,1010123018081534,32.8,2023-01-18 09:16:11.747
12609,2023-01-18 09:16:13.118,1010123018081543,32.6,2023-01-18 09:16:20.707
12610,2023-01-18 09:16:48.476,1010123018081618,32.5,2023-01-18 09:16:56.147
12611,2023-01-18 09:16:57.377,1010123018081627,32.6,2023-01-18 09:17:05.026
12612,2023-01-18 09:17:05.957,1010123018081636,32.5,2023-01-18 09:17:13.515
12613,2023-01-18 09:17:23.756,1010123018081654,32.4,2023-01-18 09:17:31.434
12614,2023-01-18 09:17:41.276,1010123018081712,32.5,2023-01-18 09:17:48.865
12615,2023-01-18 09:17:50.256,1010123018081720,32.6,2023-01-18 09:17:57.924
12616,2023-01-18 09:18:07.936,1010123018081738,32.7,2023-01-18 09:18:15.595
12617,2023-01-18 09:18:25.716,1010123018081756,32.8,2023-01-18 09:18:33.434
12618,2023-01-18 09:18:34.645,1010123018081805,33.0,2023-01-18 09:18:42.285
12619,2023-01-18 09:18:52.525,1010123018081822,33.1,2023-01-18 09:19:00.154
12620,2023-01-18 09:19:01.244,1010123018081831,33.2,2023-01-18 09:19:08.884
12621,2023-01-18 09:19:10.125,1010123018081840,33.4,2023-01-18 09:19:17.803
12622,2023-01-18 09:19:27.775,1010123018081858,33.5,2023-01-18 09:19:35.483
12623,2023-01-18 09:19:36.744,1010123018081907,33.6,2023-01-18 09:19:44.394
12624,2023-01-18 09:20:03.203,1010123018081933,33.8,2023-01-18 09:20:10.782
12625,2023-01-18 09:20:30.033,1010123018082000,33.9,2023-01-18 09:20:37.634
12626,2023-01-18 09:20:47.523,1010123018082017,34.0,2023-01-18 09:20:55.233
12627,2023-01-18 09:21:32.282,1010123018082102,34.1,2023-01-18 09:21:39.842
