time;PressForceValueRL
2023-01-04 07:09:41.217 CET;37
2023-01-04 07:09:52.497 CET;36,8
2023-01-04 07:10:03.767 CET;36,5
2023-01-04 07:10:14.967 CET;36,2
2023-01-04 07:10:26.167 CET;36,5
2023-01-04 07:10:37.378 CET;37
2023-01-04 07:11:00.095 CET;36,8
2023-01-04 07:11:11.457 CET;37,6
2023-01-04 07:11:22.815 CET;37
2023-01-04 07:11:34.176 CET;37,3
2023-01-04 07:15:32.451 CET;36,8
2023-01-04 07:15:43.792 CET;37
2023-01-04 07:15:55.072 CET;37,3
2023-01-04 07:16:17.461 CET;37
2023-01-04 07:16:28.752 CET;36,2
2023-01-04 07:16:52.752 CET;36,8
2023-01-04 07:17:15.141 CET;36,5
2023-01-04 07:17:26.421 CET;36,8
2023-01-04 07:17:59.938 CET;37
2023-01-04 07:18:11.299 CET;36,8
2023-01-04 07:18:22.579 CET;37
2023-01-04 07:18:56.098 CET;37,3
2023-01-04 07:19:18.749 CET;37,6
2023-01-04 07:19:29.948 CET;37
2023-01-04 07:20:15.457 CET;37,3
2023-01-04 07:20:26.667 CET;36,5
2023-01-04 07:20:37.947 CET;36,8
2023-01-04 07:20:48.986 CET;37
2023-01-04 07:21:00.417 CET;36,8
2023-01-04 07:21:22.826 CET;36,5
2023-01-04 07:21:45.234 CET;37,3
2023-01-04 07:22:07.704 CET;37,6
2023-01-04 07:22:18.976 CET;37,3
2023-01-04 07:22:30.345 CET;37
2023-01-04 07:22:41.775 CET;37,3
2023-01-04 07:22:53.075 CET;37,6
2023-01-04 07:23:04.494 CET;37
2023-01-04 07:23:26.983 CET;37,3
2023-01-04 07:23:38.263 CET;37
2023-01-04 07:23:49.302 CET;36,8
2023-01-04 07:24:11.874 CET;36,5
2023-01-04 07:24:23.164 CET;37
2023-01-04 07:24:34.273 CET;37,3
2023-01-04 07:24:45.463 CET;36,2
2023-01-04 07:24:56.832 CET;37,3
2023-01-04 07:25:31.141 CET;37
2023-01-04 07:25:42.351 CET;36,8
2023-01-04 07:25:53.532 CET;37
2023-01-04 07:26:04.841 CET;36,8
2023-01-04 07:26:16.270 CET;37,3
2023-01-04 07:26:39.072 CET;37
2023-01-04 07:27:01.460 CET;37,6
2023-01-04 07:27:12.831 CET;37
2023-01-04 07:27:24.351 CET;36,8
2023-01-04 07:27:35.631 CET;37,3
2023-01-04 07:27:58.270 CET;36,5
2023-01-04 07:28:09.539 CET;36,8
2023-01-04 07:28:43.239 CET;37
2023-01-04 07:28:54.509 CET;36,8
2023-01-04 07:29:28.190 CET;37,3
2023-01-04 07:30:01.717 CET;37
2023-01-04 07:30:12.907 CET;37,6
2023-01-04 07:30:24.177 CET;36,8
2023-01-04 07:30:35.548 CET;37
2023-01-04 07:30:46.757 CET;36,8
2023-01-04 07:31:09.236 CET;37
2023-01-04 07:31:31.556 CET;36,8
2023-01-04 07:31:54.107 CET;37
2023-01-04 07:32:16.674 CET;36,8
2023-01-04 07:32:39.325 CET;37,3
2023-01-04 07:32:50.825 CET;37
2023-01-04 07:33:02.345 CET;37,3
2023-01-04 07:33:13.634 CET;36,8
2023-01-04 07:33:24.835 CET;37,3
2023-01-04 07:33:36.033 CET;37
2023-01-04 07:33:47.144 CET;37,6
2023-01-04 07:33:58.594 CET;37
2023-01-04 07:34:10.124 CET;37,6
2023-01-04 07:34:21.392 CET;37
2023-01-04 07:34:32.443 CET;36,8
2023-01-04 07:34:55.243 CET;37
2023-01-04 07:35:06.523 CET;36,8
2023-01-04 07:35:28.993 CET;36,5
2023-01-04 07:35:40.510 CET;37
2023-01-04 07:36:14.592 CET;37,3
2023-01-04 07:37:22.190 CET;37,6
2023-01-04 07:37:33.410 CET;37
2023-01-04 07:37:55.970 CET;36,8
2023-01-04 07:38:07.078 CET;37,3
2023-01-04 07:38:18.528 CET;37
2023-01-04 07:38:29.888 CET;36,5
2023-01-04 07:39:03.548 CET;37
2023-01-04 07:39:26.038 CET;36,8
2023-01-04 07:39:37.308 CET;37
2023-01-04 07:39:48.528 CET;36,8
2023-01-04 07:39:59.788 CET;37
2023-01-04 07:40:11.316 CET;37,3
2023-01-04 07:40:22.368 CET;36,8
2023-01-04 07:40:33.796 CET;37,3
2023-01-04 07:40:44.927 CET;36,8
2023-01-04 07:40:56.197 CET;37
2023-01-04 07:41:07.395 CET;36,8
2023-01-04 07:41:41.486 CET;37
2023-01-04 07:41:52.676 CET;37,3
2023-01-04 07:42:03.884 CET;36,8
2023-01-04 07:42:15.075 CET;37
2023-01-04 07:42:26.355 CET;36,8
2023-01-04 07:42:37.635 CET;37
2023-01-04 07:43:00.355 CET;36,8
2023-01-04 07:43:22.835 CET;37,3
2023-01-04 07:43:33.963 CET;37,6
2023-01-04 07:43:45.164 CET;37,3
2023-01-04 07:43:56.513 CET;37
2023-01-04 07:44:07.723 CET;37,6
2023-01-04 07:44:18.844 CET;37,3
2023-01-04 07:44:30.283 CET;37,6
2023-01-04 07:44:41.413 CET;37
2023-01-04 07:44:52.684 CET;37,3
2023-01-04 07:45:03.882 CET;37
2023-01-04 07:45:26.683 CET;36,5
2023-01-04 07:45:37.871 CET;37
2023-01-04 07:45:49.161 CET;36,5
2023-01-04 07:46:33.971 CET;37
2023-01-04 07:46:45.322 CET;37,3
2023-01-04 07:47:08.039 CET;36,8
2023-01-04 07:47:19.331 CET;37
2023-01-04 07:47:30.440 CET;37,3
2023-01-04 07:47:41.730 CET;37
2023-01-04 07:47:53.009 CET;37,3
2023-01-04 07:48:04.519 CET;36,8
2023-01-04 07:48:27.650 CET;37
2023-01-04 07:48:50.118 CET;36,8
2023-01-04 07:49:23.648 CET;36,2
2023-01-04 07:49:34.927 CET;36,5
2023-01-04 07:49:46.217 CET;37
2023-01-04 07:49:57.808 CET;36,8
2023-01-04 07:50:20.516 CET;37
2023-01-04 07:50:54.526 CET;36,8
2023-01-04 07:51:05.724 CET;37,3
2023-01-04 07:51:17.005 CET;37
2023-01-04 07:51:28.436 CET;37,3
2023-01-04 07:51:51.095 CET;37
2023-01-04 07:52:13.723 CET;36,5
2023-01-04 07:52:25.003 CET;37
2023-01-04 07:52:36.295 CET;36,5
2023-01-04 07:52:47.494 CET;37
2023-01-04 07:52:58.684 CET;36,8
2023-01-04 07:53:09.963 CET;37,3
2023-01-04 07:53:21.174 CET;37,6
2023-01-04 07:53:32.372 CET;36,2
2023-01-04 07:53:43.894 CET;37
2023-01-04 07:54:06.453 CET;36,8
2023-01-04 07:54:17.653 CET;37,3
2023-01-04 07:54:40.440 CET;37
2023-01-04 07:54:51.571 CET;37,8
2023-01-04 07:55:02.851 CET;37,3
2023-01-04 07:55:25.331 CET;37
2023-01-04 07:55:36.930 CET;36,8
2023-01-04 07:55:48.051 CET;37,3
2023-01-04 07:55:59.341 CET;36,8
2023-01-04 07:57:29.079 CET;37,3
2023-01-04 07:57:40.288 CET;37
2023-01-04 07:57:51.638 CET;37,6
2023-01-04 08:00:59.940 CET;36,2
2023-01-04 08:01:09.259 CET;36,8
2023-01-04 08:01:18.220 CET;37,3
2023-01-04 08:01:38.700 CET;36,8
2023-01-04 08:01:49.891 CET;37
2023-01-04 08:02:01.190 CET;36,8
2023-01-04 08:02:34.849 CET;37
2023-01-04 08:02:45.910 CET;36,5
2023-01-04 08:02:57.339 CET;37
2023-01-04 08:03:08.539 CET;36,5
2023-01-04 08:03:19.579 CET;37
2023-01-04 08:03:42.619 CET;37,6
2023-01-04 08:03:53.970 CET;37,3
2023-01-04 08:04:38.940 CET;37,6
2023-01-04 08:05:01.749 CET;36,8
2023-01-04 08:05:12.938 CET;37,3
2023-01-04 08:05:24.230 CET;37
2023-01-04 08:05:46.628 CET;37,3
2023-01-04 08:06:09.118 CET;36,8
2023-01-04 08:06:20.388 CET;37
2023-01-04 08:06:43.107 CET;36,8
2023-01-04 08:07:05.816 CET;37
2023-01-04 08:07:17.086 CET;36,8
2023-01-04 08:07:28.388 CET;37,3
2023-01-04 08:08:01.976 CET;37,6
2023-01-04 08:08:13.266 CET;37,3
2023-01-04 08:08:24.716 CET;36,5
2023-01-04 08:08:35.986 CET;37,3
2023-01-04 08:08:47.197 CET;36,8
2023-01-04 08:08:58.466 CET;37
2023-01-04 08:09:21.276 CET;36,2
2023-01-04 08:09:32.464 CET;36,8
2023-01-04 08:09:54.944 CET;37,3
2023-01-04 08:10:06.065 CET;36,8
2023-01-04 08:10:17.334 CET;37
2023-01-04 08:10:28.463 CET;36,8
2023-01-04 08:10:39.823 CET;37,3
2023-01-04 08:10:51.114 CET;37
2023-01-04 08:11:02.223 CET;37,3
2023-01-04 08:11:13.513 CET;37
2023-01-04 08:11:35.993 CET;37,6
2023-01-04 08:11:47.193 CET;37,3
2023-01-04 08:11:58.483 CET;37
2023-01-04 08:12:09.661 CET;37,3
2023-01-04 08:12:20.941 CET;36,8
2023-01-04 08:12:43.181 CET;36,5
2023-01-04 08:12:54.551 CET;36,8
2023-01-04 08:13:05.740 CET;36,2
2023-01-04 08:13:17.109 CET;36,8
2023-01-04 08:13:40.000 CET;36,5
2023-01-04 08:13:51.270 CET;36,8
2023-01-04 08:14:13.839 CET;37
2023-01-04 08:14:36.230 CET;37,3
2023-01-04 08:14:47.589 CET;37
2023-01-04 08:15:10.148 CET;36,8
2023-01-04 08:15:21.588 CET;37,3
2023-01-04 08:15:43.987 CET;37
2023-01-04 08:15:55.107 CET;37,3
2023-01-04 08:16:06.236 CET;37
2023-01-04 08:16:17.576 CET;37,3
2023-01-04 08:16:28.888 CET;36,8
2023-01-04 08:16:40.296 CET;36,5
2023-01-04 08:16:51.605 CET;37
2023-01-04 08:17:02.946 CET;36,5
2023-01-04 08:17:14.305 CET;37,3
2023-01-04 08:17:25.585 CET;37
2023-01-04 08:17:47.986 CET;36,8
2023-01-04 08:17:59.266 CET;37
2023-01-04 08:18:32.953 CET;37,3
2023-01-04 08:18:44.323 CET;36,8
2023-01-04 08:18:55.674 CET;37,3
2023-01-04 08:19:07.035 CET;36,8
2023-01-04 08:19:18.234 CET;37,3
2023-01-04 08:19:29.355 CET;37
2023-01-04 08:19:40.553 CET;36,8
2023-01-04 08:19:51.834 CET;36,5
2023-01-04 08:20:03.043 CET;36,8
2023-01-04 08:20:14.322 CET;36,5
2023-01-04 08:20:25.513 CET;36,8
2023-01-04 08:20:59.503 CET;37
2023-01-04 08:21:21.921 CET;37,3
2023-01-04 08:21:33.193 CET;37
2023-01-04 08:22:18.641 CET;37,3
2023-01-04 08:22:52.492 CET;36,5
2023-01-04 08:23:03.930 CET;36,8
2023-01-04 08:23:15.272 CET;37
2023-01-04 08:23:37.990 CET;36,5
2023-01-04 08:23:49.190 CET;37
2023-01-04 08:24:00.390 CET;36,5
2023-01-04 08:24:11.760 CET;37
2023-01-04 08:24:22.869 CET;36,8
2023-01-04 08:24:45.589 CET;37
2023-01-04 08:24:56.878 CET;37,3
2023-01-04 08:25:07.999 CET;37
2023-01-04 08:25:19.198 CET;37,3
2023-01-04 08:25:30.559 CET;37
2023-01-04 08:25:52.878 CET;37,3
2023-01-04 08:26:04.246 CET;36,8
2023-01-04 08:26:15.677 CET;37
2023-01-04 08:26:27.036 CET;36,8
2023-01-04 08:26:38.316 CET;36,5
2023-01-04 08:26:49.437 CET;37,6
2023-01-04 08:27:00.737 CET;36,8
2023-01-04 08:27:23.516 CET;37
2023-01-04 08:27:34.726 CET;36,8
2023-01-04 08:27:45.917 CET;36,2
2023-01-04 08:27:57.357 CET;37
2023-01-04 08:28:08.704 CET;37,3
2023-01-04 08:28:19.996 CET;36,8
2023-01-04 08:28:31.526 CET;37,3
2023-01-04 08:28:42.723 CET;37
2023-01-04 08:28:54.065 CET;36,8
2023-01-04 08:29:05.115 CET;37
2023-01-04 08:29:16.404 CET;37,3
2023-01-04 08:29:27.515 CET;36,8
2023-01-04 08:29:38.884 CET;37
2023-01-04 08:30:01.362 CET;37,3
2023-01-04 08:30:12.813 CET;36,8
2023-01-04 08:30:35.361 CET;37
2023-01-04 08:30:46.562 CET;36,8
2023-01-04 08:30:58.072 CET;37
2023-01-04 08:31:09.361 CET;36,8
2023-01-04 08:31:20.552 CET;37,3
2023-01-04 08:31:31.772 CET;37
2023-01-04 08:31:54.250 CET;37,3
2023-01-04 08:32:39.520 CET;37
2023-01-04 08:33:24.249 CET;36,8
2023-01-04 08:33:35.529 CET;36,5
2023-01-04 08:34:09.197 CET;36,8
2023-01-04 08:34:31.927 CET;37,3
2023-01-04 08:34:43.207 CET;36,8
2023-01-04 08:35:05.687 CET;37
2023-01-04 08:35:16.878 CET;36,8
2023-01-04 08:35:28.167 CET;37
2023-01-04 08:36:02.006 CET;37,3
2023-01-04 08:36:13.446 CET;37
2023-01-04 08:36:35.686 CET;37,3
2023-01-04 08:36:46.885 CET;37
2023-01-04 08:36:58.256 CET;36,8
2023-01-04 08:37:20.734 CET;37
2023-01-04 08:37:32.075 CET;36,8
2023-01-04 08:37:43.454 CET;36,5
2023-01-04 08:38:06.243 CET;37
2023-01-04 08:38:17.525 CET;37,3
2023-01-04 08:38:28.724 CET;36,5
2023-01-04 08:38:40.094 CET;37,3
2023-01-04 08:38:51.604 CET;37
2023-01-04 08:39:25.523 CET;37,6
2023-01-04 08:39:36.812 CET;37,3
2023-01-04 08:40:33.611 CET;37
2023-01-04 08:40:44.651 CET;37,3
2023-01-04 08:41:07.190 CET;36,5
2023-01-04 08:41:18.321 CET;36,8
2023-01-04 08:41:40.971 CET;37,3
2023-01-04 08:41:52.332 CET;37
2023-01-04 08:42:14.971 CET;36,8
2023-01-04 08:42:26.012 CET;37
2023-01-04 08:42:48.569 CET;37,3
2023-01-04 08:43:33.769 CET;37,6
2023-01-04 08:43:45.039 CET;37
2023-01-04 08:43:56.088 CET;36,8
2023-01-04 08:44:18.729 CET;37
2023-01-04 08:44:29.948 CET;36,2
2023-01-04 08:44:41.138 CET;36,8
2023-01-04 08:44:52.328 CET;37
2023-01-04 08:45:03.608 CET;36,2
2023-01-04 08:45:14.888 CET;36,5
2023-01-04 08:45:26.407 CET;37,3
2023-01-04 08:45:37.858 CET;37
2023-01-04 08:45:49.117 CET;36,8
2023-01-04 08:46:00.407 CET;37
2023-01-04 08:46:22.885 CET;37,3
2023-01-04 08:46:56.736 CET;37
2023-01-04 08:47:08.085 CET;36,8
2023-01-04 08:47:30.575 CET;37,6
2023-01-04 08:47:42.016 CET;36,8
2023-01-04 08:47:53.296 CET;36,5
2023-01-04 08:48:27.283 CET;36,8
2023-01-04 08:48:38.493 CET;37
2023-01-04 08:48:49.782 CET;36,5
2023-01-04 08:49:00.983 CET;36,8
2023-01-04 08:49:12.263 CET;37
2023-01-04 08:49:34.572 CET;37,3
2023-01-04 08:49:57.132 CET;36,8
2023-01-04 08:50:08.653 CET;37
2023-01-04 08:50:19.782 CET;37,6
2023-01-04 08:50:31.142 CET;37,3
2023-01-04 08:50:53.851 CET;36,8
2023-01-04 08:51:05.451 CET;37
2023-01-04 08:51:16.651 CET;37,3
2023-01-04 08:51:27.851 CET;37
2023-01-04 08:51:39.051 CET;37,3
2023-01-04 08:52:01.539 CET;37,6
2023-01-04 08:52:12.799 CET;36,5
2023-01-04 08:52:24.019 CET;37
2023-01-04 08:52:35.140 CET;36,8
2023-01-04 08:53:09.217 CET;37,3
2023-01-04 08:53:42.888 CET;36,8
2023-01-04 08:53:54.168 CET;37,3
2023-01-04 08:54:28.108 CET;36,8
2023-01-04 08:54:39.377 CET;37
2023-01-04 08:55:01.776 CET;36,8
2023-01-04 08:55:12.986 CET;37
2023-01-04 08:55:24.256 CET;36,8
2023-01-04 08:55:35.368 CET;37,3
2023-01-04 08:55:46.737 CET;37
2023-01-04 08:55:58.028 CET;37,3
2023-01-04 08:56:09.217 CET;36,8
2023-01-04 08:56:20.667 CET;37,3
2023-01-04 08:56:31.846 CET;37
2023-01-04 08:56:54.407 CET;36,8
2023-01-04 08:57:05.714 CET;37
2023-01-04 08:57:16.815 CET;37,3
2023-01-04 08:57:28.176 CET;37,6
2023-01-04 08:57:39.704 CET;37
2023-01-04 08:57:51.065 CET;37,3
2023-01-04 08:58:02.335 CET;37
2023-01-04 08:58:24.744 CET;36,8
2023-01-04 08:58:47.384 CET;37,6
2023-01-04 08:58:58.573 CET;37,3
2023-01-04 08:59:10.033 CET;36,8
2023-01-04 08:59:21.532 CET;37,3
2023-01-04 08:59:43.933 CET;37
2023-01-04 08:59:55.213 CET;37,3
2023-01-04 09:00:06.502 CET;37,6
2023-01-04 09:00:17.701 CET;36,8
2023-01-04 09:00:28.901 CET;37,6
2023-01-04 09:00:51.371 CET;37
2023-01-04 09:01:25.071 CET;37,3
2023-01-04 09:01:36.341 CET;36,8
2023-01-04 09:01:47.790 CET;37
2023-01-04 09:01:59.061 CET;36,8
2023-01-04 09:02:21.619 CET;36,5
2023-01-04 09:02:32.829 CET;36,8
2023-01-04 09:02:44.178 CET;36,5
2023-01-04 09:02:55.549 CET;36,8
2023-01-04 09:03:06.829 CET;36,5
2023-01-04 09:03:17.880 CET;36,8
2023-01-04 09:03:29.230 CET;37,3
2023-01-04 09:03:40.418 CET;37,6
2023-01-04 09:35:12.635 CET;17,3
2023-01-04 09:38:32.562 CET;14,1
2023-01-04 14:12:48.359 CET;8
2023-01-04 14:48:32.516 CET;24
2023-01-04 14:48:43.786 CET;23,7
2023-01-04 14:51:00.170 CET;22,9
2023-01-04 14:51:07.640 CET;23,2
2023-01-04 14:51:14.890 CET;22,9
2023-01-04 14:51:22.059 CET;23,4
2023-01-04 14:51:29.658 CET;23,2
2023-01-04 14:51:37.019 CET;22,9
2023-01-04 14:55:24.678 CET;22,4
2023-01-04 14:55:38.039 CET;22,1
2023-01-04 14:55:54.838 CET;22,6
2023-01-04 14:56:02.118 CET;22,4
2023-01-04 14:56:31.397 CET;22,1
2023-01-04 14:56:46.197 CET;22,4
2023-01-04 14:56:53.717 CET;22,1
2023-01-04 14:57:08.357 CET;22,4
2023-01-04 14:57:30.986 CET;22,6
2023-01-04 14:57:38.516 CET;22,4
2023-01-04 14:57:45.786 CET;22,6
2023-01-04 14:57:53.306 CET;22,9
2023-01-04 14:58:00.677 CET;22,6
2023-01-04 14:58:08.036 CET;22,9
2023-01-04 14:58:15.467 CET;22,6
2023-01-04 14:58:22.825 CET;22,1
2023-01-04 14:58:37.726 CET;22,9
2023-01-04 14:58:45.075 CET;22,4
2023-01-04 14:58:59.875 CET;22,6
2023-01-04 14:59:07.224 CET;22,4
2023-01-04 14:59:14.605 CET;22,1
2023-01-04 14:59:22.115 CET;22,4
2023-01-04 14:59:36.924 CET;21,8
2023-01-04 14:59:44.283 CET;22,6
2023-01-04 14:59:51.632 CET;22,4
2023-01-04 14:59:59.082 CET;22,6
2023-01-04 15:00:21.233 CET;22,4
2023-01-04 15:00:36.032 CET;22,6
2023-01-04 15:00:43.473 CET;22,4
2023-01-04 15:00:50.923 CET;22,6
2023-01-04 15:00:58.282 CET;22,9
2023-01-04 15:01:05.632 CET;22,6
2023-01-04 15:01:13.082 CET;22,9
2023-01-04 15:01:20.522 CET;22,6
2023-01-04 15:01:35.252 CET;22,9
2023-01-04 15:01:42.681 CET;22,6
2023-01-04 15:01:50.042 CET;22,4
2023-01-04 15:01:57.561 CET;22,9
2023-01-04 15:02:12.282 CET;22,6
2023-01-04 15:02:27.091 CET;22,9
2023-01-04 15:02:41.891 CET;22,6
2023-01-04 15:02:56.680 CET;22,9
2023-01-04 15:03:48.611 CET;22,6
2023-01-04 15:03:56.049 CET;22,4
2023-01-04 15:06:06.477 CET;22,6
2023-01-04 15:06:46.779 CET;22,9
2023-01-04 15:08:35.956 CET;22,4
2023-01-04 15:08:51.295 CET;22,6
2023-01-04 15:08:58.744 CET;22,4
2023-01-04 15:09:06.085 CET;22,6
2023-01-04 15:09:13.464 CET;22,4
2023-01-04 15:09:28.334 CET;22,9
2023-01-04 15:09:43.134 CET;22,6
2023-01-04 15:09:50.493 CET;22,4
2023-01-04 15:09:57.934 CET;22,9
2023-01-04 15:10:05.293 CET;22,6
2023-01-04 15:10:27.532 CET;22,9
2023-01-04 15:10:34.973 CET;22,6
2023-01-04 15:10:42.403 CET;22,9
2023-01-04 15:10:57.132 CET;22,6
2023-01-04 15:11:11.934 CET;22,9
2023-01-04 15:11:23.183 CET;22,6
2023-01-04 15:11:38.451 CET;22,9
2023-01-04 15:11:45.971 CET;22,4
2023-01-04 15:11:53.312 CET;22,6
2023-01-04 15:12:00.602 CET;22,4
2023-01-04 15:12:08.201 CET;22,6
2023-01-04 15:12:24.700 CET;23,2
2023-01-04 15:12:32.361 CET;22,6
2023-01-04 15:12:47.490 CET;22,9
2023-01-04 15:13:09.811 CET;22,6
2023-01-04 15:13:17.171 CET;22,9
2023-01-04 15:13:31.891 CET;22,6
2023-01-04 15:13:46.769 CET;22,9
2023-01-04 15:13:54.119 CET;22,6
2023-01-04 15:14:08.928 CET;22,9
2023-01-04 15:14:23.578 CET;23,2
2023-01-04 15:14:31.009 CET;23,4
2023-01-04 15:14:38.448 CET;23,2
2023-01-04 15:14:53.177 CET;23,4
2023-01-04 15:15:00.697 CET;22,9
2023-01-04 15:15:08.058 CET;23,2
2023-01-04 15:15:22.858 CET;22,9
2023-01-04 15:15:30.138 CET;23,2
2023-01-04 15:15:44.937 CET;22,9
2023-01-04 15:15:59.737 CET;22,6
2023-01-04 15:16:14.457 CET;22,4
2023-01-04 15:16:22.056 CET;22,6
2023-01-04 15:16:44.056 CET;23,2
2023-01-04 15:16:58.857 CET;22,9
2023-01-04 15:17:06.216 CET;23,2
2023-01-04 15:17:13.657 CET;22,9
2023-01-04 15:19:06.555 CET;22,4
2023-01-04 15:19:13.974 CET;22,9
2023-01-04 15:19:21.423 CET;22,4
2023-01-04 15:19:29.263 CET;22,9
2023-01-04 15:19:51.663 CET;22,6
2023-01-04 15:20:06.381 CET;23,2
2023-01-04 15:20:13.822 CET;22,9
2023-01-04 15:20:29.101 CET;22,6
2023-01-04 15:20:36.381 CET;23,2
2023-01-04 15:20:43.812 CET;22,9
2023-01-04 15:21:08.141 CET;23,2
2023-01-04 15:21:21.262 CET;22,9
2023-01-04 15:21:29.411 CET;23,2
2023-01-04 15:21:42.460 CET;22,6
2023-01-04 15:21:50.529 CET;23,2
2023-01-04 15:22:03.509 CET;22,9
2023-01-04 15:22:24.631 CET;22,6
2023-01-04 15:23:50.237 CET;22,4
2023-01-04 15:23:58.069 CET;22,6
2023-01-04 15:24:05.428 CET;22,9
2023-01-04 15:24:12.858 CET;22,6
2023-01-04 15:24:55.658 CET;22,9
2023-01-04 15:25:02.868 CET;22,6
2023-01-04 15:25:18.138 CET;22,9
2023-01-04 15:25:25.497 CET;22,6
2023-01-04 15:25:40.536 CET;22,9
2023-01-04 15:25:47.826 CET;23,2
2023-01-04 15:26:02.776 CET;22,9
2023-01-04 15:26:10.147 CET;22,4
2023-01-04 15:26:17.657 CET;22,9
2023-01-04 15:26:25.026 CET;22,6
2023-01-04 15:26:47.338 CET;22,4
2023-01-04 15:26:54.625 CET;22,6
2023-01-04 15:27:02.145 CET;22,9
2023-01-04 15:27:24.466 CET;23,2
2023-01-04 15:27:31.905 CET;22,9
2023-01-04 15:27:46.456 CET;23,2
2023-01-04 15:28:23.515 CET;22,6
2023-01-04 15:29:00.464 CET;22,9
2023-01-04 15:29:07.755 CET;22,4
2023-01-04 15:29:22.703 CET;22,9
2023-01-04 15:29:37.342 CET;23,2
2023-01-04 15:29:44.713 CET;22,9
2023-01-04 15:30:06.862 CET;22,6
2023-01-04 15:30:14.302 CET;22,9
2023-01-04 15:30:21.582 CET;22,6
2023-01-04 15:30:36.471 CET;22,9
2023-01-04 15:30:43.832 CET;22,6
2023-01-04 15:30:51.273 CET;22,9
2023-01-04 15:31:06.141 CET;23,2
2023-01-04 15:31:20.792 CET;22,9
2023-01-04 15:31:28.151 CET;22,4
2023-01-04 15:31:35.582 CET;22,6
2023-01-04 15:32:12.711 CET;22,9
2023-01-04 15:32:19.990 CET;23,2
2023-01-04 15:32:27.339 CET;22,6
2023-01-04 15:32:34.710 CET;22,9
2023-01-04 15:47:26.026 CET;21,6
2023-01-04 15:48:14.085 CET;21,8
2023-01-04 15:48:21.515 CET;22,1
2023-01-04 15:48:28.874 CET;21,8
2023-01-04 15:48:36.244 CET;22,1
2023-01-04 15:48:43.684 CET;22,4
2023-01-04 15:48:51.112 CET;22,1
2023-01-04 15:50:02.683 CET;21,8
2023-01-04 15:50:10.773 CET;22,1
2023-01-04 15:50:18.121 CET;21,8
2023-01-04 15:50:25.332 CET;22,1
2023-01-04 15:50:40.200 CET;21,8
2023-01-04 15:50:55.002 CET;22,1
2023-01-04 15:51:02.282 CET;21,8
2023-01-04 15:51:09.641 CET;22,4
2023-01-04 15:51:17.161 CET;22,1
2023-01-04 15:51:32.119 CET;21,8
2023-01-04 15:51:46.839 CET;22,1
2023-01-04 15:52:01.480 CET;21,8
2023-01-04 15:52:09.000 CET;22,1
2023-01-04 15:52:16.440 CET;22,4
2023-01-04 15:52:23.880 CET;22,1
2023-01-04 15:52:45.878 CET;22,4
2023-01-04 15:53:00.759 CET;22,1
2023-01-04 15:53:08.049 CET;22,4
2023-01-04 15:53:15.648 CET;22,6
2023-01-04 15:53:22.918 CET;22,4
2023-01-04 15:53:37.648 CET;22,6
2023-01-04 15:53:52.516 CET;22,4
2023-01-04 15:53:59.967 CET;22,6
2023-01-04 15:54:07.486 CET;22,4
2023-01-04 15:54:14.836 CET;22,6
2023-01-04 15:54:22.207 CET;22,4
2023-01-04 15:54:29.737 CET;22,6
2023-01-04 15:54:44.608 CET;22,9
2023-01-04 15:54:59.236 CET;22,6
2023-01-04 15:55:06.766 CET;23,2
2023-01-04 15:55:14.276 CET;22,9
2023-01-04 15:55:29.157 CET;23,2
2023-01-04 15:55:36.436 CET;23,4
2023-01-04 15:55:43.966 CET;22,9
2023-01-04 15:55:51.234 CET;22,4
2023-01-04 15:55:58.605 CET;22,6
2023-01-04 15:56:05.884 CET;22,9
2023-01-04 15:56:13.404 CET;22,6
2023-01-04 15:56:20.854 CET;22,9
2023-01-04 15:56:50.614 CET;23,2
2023-01-04 15:56:58.203 CET;22,6
2023-01-04 15:57:05.474 CET;22,9
2023-01-04 15:57:12.803 CET;22,4
2023-01-04 15:57:20.322 CET;22,9
2023-01-04 15:57:49.753 CET;22,4
2023-01-04 15:57:57.033 CET;22,9
2023-01-04 15:58:26.812 CET;22,6
2023-01-04 15:58:34.092 CET;22,9
2023-01-04 15:58:41.601 CET;22,4
2023-01-04 15:58:49.042 CET;22,6
2023-01-04 15:58:56.413 CET;22,9
2023-01-04 15:59:26.161 CET;22,6
2023-01-04 15:59:40.881 CET;22,9
2023-01-04 15:59:48.321 CET;23,2
2023-01-04 15:59:55.920 CET;22,9
2023-01-04 16:00:03.371 CET;22,4
2023-01-04 16:00:18.161 CET;22,6
2023-01-04 16:00:25.450 CET;22,9
2023-01-04 16:01:09.918 CET;22,4
2023-01-04 16:01:25.279 CET;22,6
2023-01-04 16:01:33.279 CET;22,9
2023-01-04 16:01:40.638 CET;22,6
2023-01-04 16:01:48.009 CET;23,2
2023-01-04 16:05:14.345 CET;22,6
2023-01-04 16:05:21.936 CET;22,4
2023-01-04 16:05:29.295 CET;22,6
2023-01-04 16:06:36.115 CET;22,1
2023-01-04 16:09:50.961 CET;21,8
2023-01-04 16:09:58.341 CET;21,6
2023-01-04 16:10:06.272 CET;21,8
2023-01-04 16:10:13.691 CET;22,1
2023-01-04 16:15:08.506 CET;21,6
2023-01-04 16:15:16.184 CET;21,8
2023-01-04 16:15:23.464 CET;22,1
2023-01-04 16:15:31.135 CET;21,6
2023-01-04 16:15:38.575 CET;22,1
2023-01-04 16:15:53.295 CET;21,8
